Home,Away,Home_Score,Away_Score
Hofstra,Charlotte,82,88
Jacksonville State,New Orleans,54,66
James Madison,Wake Forest,82,91
Kent State,IUPUI,81,74
Lehigh,Portland State,90,94
Louisiana-Monroe,Iowa State,40,68
Loyola (MD),North Florida,65,50
Maine,Harvard,71,75
Marist,Ohio,66,83
UMBC,St. Peter's,56,67
Morgan State,East Carolina,67,86
Navy,St. John's (NY),49,72
Nicholls State,Mississippi State,55,90
NJIT,Manhattan,56,55
UNC Greensboro,Marshall,80,82
North Carolina-Pembroke,Campbell,66,106
Northern Colorado,Ball State,42,81
Ohio Valley,Chattanooga,85,108
Paul Quinn,Rice,66,118
Princeton,VMI,73,68
Quincy,Saint Louis,55,79
Rockhurst,Wichita State,47,71
Saint Paul's,Delaware State,57,90
Sam Houston State,Texas Tech,64,79
San Diego,Stephen F. Austin,62,71
San Diego State,Saint Mary's,74,73
Seattle Pacific,Murray State,76,68
Siena,Stanford,72,92
Sonoma State,San Francisco,73,87
South Alabama,Fresno State,63,73
Southeastern Louisiana,Oregon State,65,63
St. Edward's,UIC,60,75
Stetson,North Carolina A&T,72,69
UT-Martin,Cincinnati,49,67
UTEP,St. Francis (NY),54,52
Texas Southern,Lamar,64,72
Texas-Tyler,Texas-Arlington,59,87
Toledo,Missouri State,66,79
Tusculum,Lipscomb,67,70
Villanova,Northwood (MI),97,60
Virginia Wise,Longwood,49,71
Washington State,Milwaukee,74,54
Western Kentucky,Kennesaw State,96,55
William & Mary,Kansas State,60,70
Wright State,Miami (OH),57,56
Pitt,Western Michigan,86,67
Kent State,Ohio State,59,81
Mercer,Wisconsin,48,72
Arizona,Virginia,90,93
Columbia,Duke,43,86
Pepperdine,Washington,91,99
UTEP,Syracuse,69,83
Alabama-Birmingham,Milwaukee,75,60
Allegheny,Yale,55,98
Army,North Carolina A&T,63,49
Cal Poly,Oregon State,65,78
Cal State Northridge,Lehigh,74,68
UC-Irvine,Fresno State,51,82
Citadel,Michigan State,41,73
Clemson,Old Dominion,74,70
Davidson,Central Connecticut,91,64
Eastern Illinois,Iowa State,54,56
Eastern Michigan,Michigan,51,80
Fairfield,Holy Cross,65,67
Florida A&M,Maryland,54,93
Georgia Southern,UC-Davis,116,73
Green Bay,Oakland,57,74
High Point,Cincinnati,51,63
Howard,UT-Martin,86,81
Jacksonville,Savannah State,64,67
Louisiana-Monroe,UC-Riverside,76,64
Loyola (IL),IUPUI,77,73
Loyola (LA),Troy,52,87
McNeese State,Florida State,65,85
Monmouth,Arkansas State,69,67
Murray State,Saint Mary's,44,62
North Texas,Charlotte,90,72
Northern Iowa,Nicholls State,68,63
Penn,St. Francis (NY),86,56
Portland State,Oregon,68,116
Princeton,Alabama A&M,56,39
Sacramento State,New Mexico,56,92
Seattle Pacific,San Diego State,73,76
South Alabama,Winston-Salem,76,58
Southeastern Louisiana,Portland,63,55
SMU,Illinois State,57,55
Stetson,Missouri,45,66
Texas-Rio Grande Valley,UTSA,64,54
Upper Iowa,Western Illinois,64,72
VMI,South Dakota State,104,89
Washington State,Radford,84,67
Georgia Southern,Duke,48,72
Vermont,Boston College,77,63
Idaho State,Marquette,56,59
Nicholls State,Washington,74,102
Mississippi Valley State,Creighton,42,78
Jackson State,Georgia Tech,70,100
Fordham,Tennessee,71,78
Little Rock,Akron,81,79
Asbury,Morehead State,57,80
Austin Peay,Illinois,35,80
Bluefield College (VA),Tennessee Tech,69,110
Buffalo,South Florida,61,77
UC-San Diego,San Diego,69,74
UCSB,Montana State,88,56
Citadel,Iowa,53,75
Columbia,UC-Davis,95,90
Coppin State,Hawaii,67,79
Cumberland University,Middle Tennessee,47,60
Detroit,Maine,57,50
ETSU,Eastern Kentucky,53,70
Erskine,Furman,55,67
Evansville,Lipscomb,64,67
Florida Atlantic,UMKC,70,85
Florida Christian,Charleston Southern,43,101
Florida International,Robert Morris,72,96
Franklin Pierce,New Hampshire,70,69
Gardner-Webb,Texas Tech,74,86
Hartford,Towson,64,78
Houston,Rhode Island,102,99
Illinois State,Florida State,59,73
Lafayette,Indiana,66,91
Loyola Marymount,Mississippi State,37,61
Montana,Utah Valley,57,74
UNC Greensboro,Penn State,56,69
UNC Wilmington,Belmont,88,83
North Dakota State,Minnesota,49,63
North Greenville,Appalachian State,71,109
Northern Arizona,Arizona State,75,71
Northern Colorado,Purdue,58,90
Northern Iowa,Pepperdine,83,58
Notre Dame,Butler,69,71
Notre Dame (OH),Cleveland State,62,88
SMU,McNeese State,70,54
Stony Brook,Cornell,72,76
Texas A&M-International,Sam Houston State,45,94
Valparaiso,Purdue-Fort Wayne,75,67
VCU,Longwood,75,63
Youngstown State,Duquesne,75,81
North Florida,Florida,40,86
Sacred Heart,UNC,81,103
Delaware State,Pitt,50,67
Detroit,Marquette,45,87
Northern Iowa,Washington,61,70
UNC Wilmington,Tennessee,75,87
Air Force,Long Beach State,69,68
Akron,Gardner-Webb,89,61
Alcorn State,Miami (FL),57,96
Anderson (SC),Winston-Salem,44,67
Little Rock,Texas Tech,59,93
Baylor,Colorado State,87,82
Boston University,Harvard,78,74
Brown,Navy,47,70
Butler,Indiana,60,55
Central Arkansas,St. Bonaventure,64,69
Chicago State,Wichita State,64,76
Colorado,New Mexico,65,106
Dartmouth,George Washington,49,94
DePaul,Northwestern,39,49
East Carolina,Richmond,67,71
Eastern Washington,UNLV,79,82
Erskine,Wofford,58,74
Fairfield,St. Joseph's,47,63
Fairleigh Dickinson,Providence,71,96
Fordham,Belmont,49,56
Holy Names,Santa Clara,51,83
Hope International,Cal State Fullerton,65,98
Idaho State,Maine,66,57
Illinois State,McNeese State,67,50
James Madison,Mount St. Mary's,70,81
Lafayette,Notre Dame,60,92
Louisiana,Ole Miss,54,69
Loyola (MD),UMBC,69,56
Marist,Delaware,78,62
Mercer,Savannah State,61,71
Montreat,Elon,72,85
Morgan State,American,84,97
Omaha,Nebraska,62,76
New Orleans,Tulane,64,78
Pacific,New Mexico State,74,76
Pepperdine,Nicholls State,98,83
Rice,Gonzaga,50,88
Rider,NJIT,52,63
Saint Leo,Jacksonville,73,77
San Francisco,Sacramento State,89,64
San Jose State,Stanford,52,73
Slippery Rock,West Virginia,37,87
South Carolina,UC-Irvine,52,67
SMU,Florida State,52,59
Southern Utah,Denver,74,68
SW Assembl. of God,Prairie View,57,61
Stephen F. Austin,TCU,53,59
Tennessee Temple,Samford,59,83
Texas College,Grambling,67,69
Texas State,Centenary (LA),85,91
Wagner,Manhattan,60,63
Wake Forest,Bucknell,86,83
Warner Southern,Florida A&M,61,88
West Florida,Virginia Tech,47,95
Western Carolina,UNC Asheville,61,46
Western Kentucky,Georgia,70,67
Western Michigan,Indiana State,71,73
Winthrop,Iona,57,38
Winthrop,UNC,66,73
Oral Roberts,Kansas,78,71
BYU,UCLA,69,82
Georgetown,Vanderbilt,86,70
Green Bay,Wisconsin,62,79
Northern Arizona,Arizona,79,101
Northeastern,Syracuse,58,81
Miami (OH),Kentucky,46,57
Nevada,Oregon State,75,47
Air Force,Stanford,79,45
Baker University,UMKC,58,97
Baylor,Gonzaga,69,78
Cal State Monterey Bay,Saint Mary's,41,89
Cal State San Bernardino,Arizona State,52,69
UC-San Diego,San Diego State,48,84
Chattanooga,ETSU,70,71
Concordia (NY),Quinnipiac,77,92
Covenant,High Point,67,94
Florida Gulf Coast,Drexel,37,73
Furman,Clemson,58,67
Hampton,Holy Cross,47,62
Huston-Tillotson,Texas-Rio Grande Valley,49,102
UIC,Davidson,89,100
Indiana-South Bend,Eastern Illinois,49,64
Indiana-Southeast,IUPUI,59,74
Jackson State,Illinois,55,76
Kansas State,Rutgers,55,41
Long Beach State,San Jose State,86,67
Longwood,Norfolk State,65,54
Milwaukee,Michigan,59,66
Montana,Wyoming,71,76
North Carolina A&T,Dayton,66,79
Northwestern State,Oklahoma State,76,79
Redlands,Cal State Northridge,97,159
Rice,Colorado State,70,61
Rochester (MI),Purdue-Fort Wayne,44,77
Rollins,UCF,80,83
Sacred Heart,Iona,68,61
Saint Mary's (MN),Northern Illinois,69,84
SIU-Edwardsville,Bradley,58,74
St. Gregory's,Tulsa,64,88
Texas-Arlington,North Texas,83,81
Utah Valley,California,47,60
Vanguard,UC-Riverside,63,88
Virginia Intermont,VMI,95,156
Jacksonville,Florida,61,90
UNC Greensboro,Duke,48,75
Jackson State,Memphis,69,111
Michigan State,Texas,63,61
Georgia State,Georgia Tech,74,103
Belhaven (MS),Murray State,72,73
Binghamton,Niagara,74,66
Bowling Green State,Arkansas State,54,64
UC-Davis,UTEP,76,80
Citadel,Charleston Southern,63,72
Coastal Carolina,Campbell,63,83
Florida Tech,Bethune-Cookman,59,67
Idaho,South Dakota State,74,66
Liberty,Oklahoma,48,74
Lipscomb,Missouri,69,89
Maryland,St. John's (NY),92,60
Point Loma Nazarene,San Diego,51,74
Samford,Towson,62,69
Savannah College,Savannah State,35,68
South Carolina,USC,80,74
UT-Martin,Southern Miss,67,77
Texas College,Texas A&M-Corpus Christi,53,90
Troy,Rhode Island,84,78
Union (KY),Wofford,84,96
Weber State,Alaska-Fairbanks,71,66
Northeastern,Pitt,52,78
Eastern Kentucky,Ohio State,45,74
Nicholls State,LSU,42,96
Alabama,Middle Tennessee,71,62
Lamar,Texas A&M,60,94
Texas,St. John's (NY),77,76
Central Arkansas,UConn,59,88
Mississippi Valley State,Kentucky,56,79
Alcorn State,Florida International,61,74
American,Richmond,50,61
Appalachian State,Clemson,49,79
Buffalo,Cleveland State,77,73
Cal State Bakersfield,Long Beach State,70,73
UC-Irvine,Oregon,42,85
UCSB,UNLV,79,76
Colorado-Colorado Springs,Northern Colorado,96,91
Cornell,Lehigh,71,90
Delaware,Albany (NY),67,87
Delaware State,NC State,43,63
Drake,Southeast Missouri State,78,51
Eastern Illinois,DePaul,41,71
Elon,Wake Forest,48,73
Florida A&M,Miami (OH),33,52
Florida Atlantic,Old Dominion,55,70
Fresno State,San Francisco,86,66
Georgia Southern,Illinois,50,85
Harvard,Michigan,50,82
Indiana State,Indiana,66,73
Iowa,Toledo,78,65
John Carroll,Loyola (IL),74,96
Kennesaw State,St. Peter's,67,60
LIU-Brooklyn,Minnesota,54,70
Longwood,George Washington,60,74
Maryland,Michigan State,62,60
UMass,Oakland,65,56
Miami (FL),Evansville,74,69
Ole Miss,Fairfield,70,67
Montana State,Portland,53,59
Morehead State,South Alabama,55,70
New Mexico State,Loyola Marymount,69,71
NJIT,Columbia,60,73
North Dakota State,Texas Tech,81,85
Northern Michigan,Green Bay,59,76
Northwestern,Stanford,53,58
Robert Morris,Marshall,73,69
Sacramento State,Denver,74,53
St. Joseph's,Lafayette,81,73
Saint Louis,Louisiana Tech,87,65
South Carolina State,South Florida,69,82
Stony Brook,Penn State,59,51
UTSA,Washington State,44,67
Texas Southern,Oklahoma State,65,86
Utah State,Centenary (LA),77,71
Villanova,College of Charleston,81,68
Western Carolina,Purdue,57,82
Western Illinois,Radford,75,72
Winston-Salem,Auburn,62,95
Xavier,VCU,70,67
Chattanooga,Florida,44,93
UMass,Pitt,68,85
Louisiana Tech,Texas A&M,59,75
Eastern Michigan,Marquette,62,95
Creighton,Nebraska,61,73
Fairfield,UConn,49,74
Arkansas-Pine Bluff,Nevada,63,82
Air Force,Colorado,84,46
Alabama-Birmingham,Wyoming,87,93
Alabama State,Southern Miss,43,80
Little Rock,Tulsa,60,66
Belmont,IUPUI,67,61
Brown,Providence,51,41
Buffalo,Miami (FL),60,57
California,San Diego State,79,86
Canisius,West Virginia,43,66
Centenary (LA),Southeast Missouri State,83,51
Central Connecticut,New Hampshire,73,66
Charleston Southern,Tulane,69,75
Cleveland State,Evansville,49,63
Colgate,Dartmouth,55,43
Dayton,SMU,48,53
Detroit,Kent State,48,61
Drexel,Vermont,59,46
East Carolina,UNC Greensboro,72,64
Emory,Mercer,71,89
Fairleigh Dickinson,Seton Hall,76,71
Florida Gulf Coast,Penn,74,97
Great Falls,Utah Valley,47,65
Hartford,Army,53,62
Hofstra,Manhattan,77,79
Hope International,UC-Riverside,55,75
Idaho State,BYU,78,84
Illinois-Springfield,Butler,56,62
Kennesaw State,Columbia,51,63
Lewis & Clark,Eastern Washington,70,85
Lock Haven,Saint Francis (PA),60,94
Louisiana College,McNeese State,60,89
Lyon,Arkansas State,51,87
Maine,St. Francis (NY),79,60
UMBC,Hampton,56,49
Ole Miss,Central Arkansas,75,61
Monmouth,Houston,80,89
Montana State-Northern,Colorado State,56,74
Mount St. Mary's,La Salle,60,66
UNC Asheville,Duquesne,76,77
North Texas,Rice,71,69
Northwestern State,Louisville,87,100
Oakland,Northeastern,67,52
Paul Quinn,Alabama A&M,59,87
Pepperdine,Cal State Northridge,92,95
Portland State,Arizona State,71,67
Radford,Alcorn State,77,49
Rhode Island,Alaska-Fairbanks,77,73
Rider,Boston University,66,60
Saint Louis,Lamar,82,69
Saint Mary's,USC,63,69
St. Peter's,NJIT,75,57
Siena,Holy Cross,57,65
Southern Utah,Boise State,68,77
Stephen F. Austin,Arkansas,59,70
Stetson,UCF,60,73
Tennessee Tech,Kansas State,79,101
Texas-Arlington,TCU,89,97
Texas State,Texas-Rio Grande Valley,64,77
Toledo,Middle Tennessee,75,69
Utah,Santa Clara,72,83
Utah State,Drake,92,74
Valdosta State,Georgia,74,105
Valparaiso,Niagara,70,58
VCU,College of Charleston,71,59
Wagner,Maryland-Eastern Shore,82,76
Weber State,Troy,66,61
Western Illinois,Florida International,60,62
Wichita State,George Mason,72,66
William Carey,Southeastern Louisiana,50,73
Winthrop,Mississippi State,74,63
Wofford,Jacksonville State,82,80
Gardner-Webb,UNC,50,103
Towson,Kansas,61,87
Oakland,Pitt,55,66
Louisiana-Monroe,LSU,57,88
Old Dominion,Georgetown,75,62
Southern,Wisconsin,39,92
Alabama,Iowa,72,60
Saint Louis,Texas A&M,33,69
New Mexico State,Arizona,87,102
Sacramento State,Washington,74,83
Ole Miss,UConn,59,77
Coppin State,Tennessee,65,99
Bucknell,St. Joseph's,53,63
Buffalo,Evansville,44,74
Cal State Bakersfield,Loyola Marymount,75,83
UC-Davis,Portland,72,76
Chicago State,Indiana,69,90
Citadel,Notre Dame,50,74
Cleveland State,Miami (FL),78,67
Concordia (NY),North Florida,72,77
Davidson,Missouri,75,81
Delaware State,Missouri State,54,77
ETSU,Auburn,58,64
Fairfield,Central Arkansas,46,43
Florida A&M,Illinois,63,84
Florida Atlantic,Marist,67,83
Furman,Bowling Green State,63,59
UIC,Bradley,72,81
Indiana State,Purdue-Fort Wayne,67,61
Lamar,Louisiana Tech,71,68
Lipscomb,South Carolina,68,75
UMass,Northeastern,79,56
Milwaukee,Northern Iowa,58,69
UMKC,Central Michigan,68,85
Montana State,Idaho,72,65
Montana State-Northern,Northern Arizona,62,85
Morgan State,Virginia,66,85
Murray State,Southern Illinois,46,62
Navy,Stony Brook,87,76
New Orleans,Florida State,50,69
Norfolk State,Iowa State,49,57
Northern Colorado,Denver,68,74
Oregon State,Hawaii,41,85
Prairie View,Ball State,48,65
Rhode Island,Centenary (LA),92,82
Sacred Heart,Lehigh,63,72
Sam Houston State,Oklahoma State,67,86
Slippery Rock,Youngstown State,57,95
Southeast Missouri State,Alaska-Fairbanks,69,66
Southeastern,Savannah State,37,57
St. Thomas Aquinas,Rutgers,41,82
Tennessee State,Western Kentucky,69,87
UTSA,Gonzaga,48,92
Tiffin,Akron,35,97
Troy,Drake,80,75
Utah State,Weber State,68,55
Winston-Salem,Georgia State,87,94
Wright State,Coastal Carolina,63,70
Xavier,Villanova,71,66
Yale,Ohio,65,73
San Francisco,Ohio State,60,82
UCLA,Chaminade,88,63
Alabama,Xavier,63,56
Duke,Air Force,71,56
Memphis,Oklahoma,77,65
Marquette,Texas Tech,87,72
Kentucky,DePaul,87,81
Georgia Tech,Purdue,79,61
Arkansas State,UT-Martin,68,63
Asbury,Charleston Southern,68,93
Atlanta Christian,Western Carolina,40,105
Boise State,Colorado State,50,67
Cal State Northridge,Illinois State,44,66
Cal State Stanislaus,Cal Poly,72,91
College of Charleston,Middle Tennessee,64,56
Detroit,Western Michigan,67,69
Evergreen State,Portland State,76,95
Fisk,Belmont,54,83
Kenyon,Eastern Kentucky,52,63
Longwood,Richmond,72,83
Loyola (MD),American,74,81
Mars Hill,North Carolina A&T,66,98
Monmouth,Texas A&M-Corpus Christi,54,71
Montreat,Appalachian State,63,78
Mount St. Mary's,Binghamton,59,66
UNC Wilmington,Campbell,94,100
Northern Illinois,Duquesne,87,82
Oregon,Rice,79,73
Palm Beach Atlantic,Stetson,63,80
San Diego,Loyola (IL),55,69
Santa Clara,California,48,73
Southern Virginia,VMI,127,144
St. Bonaventure,Saint Francis (PA),54,76
Stillman,Alabama A&M,64,65
Texas Southern,Baylor,50,74
Toledo,VCU,60,59
Villanova,Iowa,89,60
Wagner,William & Mary,53,77
Winthrop,Maryland,60,71
Prairie View,Florida,33,94
UCLA,Kentucky,73,68
Delaware State,Wisconsin,52,64
Marquette,Duke,73,62
Tennessee State,Kansas,54,89
Georgia Tech,Memphis,92,85
UC-Irvine,Nevada,64,83
Air Force,Texas Tech,67,53
Alabama State,Georgia State,59,70
Albany (NY),Sacred Heart,71,90
Arkansas-Pine Bluff,Fresno State,55,82
Bethune-Cookman,UCF,46,81
Boston University,Northeastern,54,73
Brown,Northwestern,40,64
Bucknell,Penn State,60,63
UC-Riverside,San Diego State,45,79
UCSB,Pepperdine,89,80
Chattanooga,Ball State,70,55
Cincinnati Christian,Liberty,65,101
Citadel,USC,58,74
Colby,Davidson,69,99
Colorado,Utah,60,59
Colorado Christian,Northern Colorado,68,89
Cornell,Army,65,56
DePaul,Chaminade,93,74
Drexel,Penn,49,68
ETSU,Morehead State,56,77
Evergreen State,Eastern Washington,65,106
Fairleigh Dickinson,St. Peter's,72,65
Florida A&M,Bradley,75,107
Florida International,South Florida,50,79
George Mason,Hampton,55,46
George Washington,Kennesaw State,69,52
Green Bay,Eastern Illinois,61,63
Holy Cross,Harvard,82,69
Howard,La Salle,78,84
Idaho State,Washington State,60,66
UIC,Miami (OH),61,72
Iona,Buffalo,54,65
Iowa State,Minnesota,68,63
Purdue-Fort Wayne,Western Illinois,97,95
Jackson State,Rutgers,71,70
Kansas State,New Mexico,54,78
Lafayette,UMBC,51,86
Limestone,East Carolina,54,80
Lincoln (MO),Missouri State,56,88
LIU-Brooklyn,Columbia,63,90
Louisiana College,Sam Houston State,31,95
Louisiana,Oral Roberts,51,54
Loyola (LA),Tulane,53,66
Lubbock Christian,Nebraska,42,65
Maryland-Eastern Shore,Navy,59,82
Miles,Auburn,58,79
Mississippi State,Clemson,66,69
New Hampshire,Robert Morris,64,77
Nicholls State,Texas,60,91
UNC Greensboro,Gardner-Webb,79,67
Purdue,Oklahoma,74,71
Reinhardt,Jacksonville State,72,95
Rider,Delaware,77,67
San Jose State,Arizona State,52,64
Savannah State,Illinois,34,81
Schreiner,Stephen F. Austin,54,99
South Carolina State,Georgia,60,105
Southern,Oklahoma State,59,75
Temple,Kent State,54,63
TCU,Saint Mary's,53,74
Texas-Rio Grande Valley,Texas-Arlington,69,76
Towson,Western Kentucky,72,95
Tulsa,North Texas,63,65
Valparaiso,NC State,64,78
Vanderbilt,Wake Forest,78,88
Vermont,Michigan State,46,66
Washburn,UNLV,55,83
Winston-Salem,Coppin State,56,81
Wofford,Cincinnati,91,90
Yale,Dayton,62,73
Gonzaga,UNC,82,74
UCLA,Georgia Tech,88,73
Memphis,Kentucky,80,63
Georgetown,Fairfield,73,60
Samford,Arizona,57,86
Charlotte,Syracuse,67,79
Butler,Tennessee,56,44
Boston College,Providence,64,73
Little Rock,Texas State,83,77
Asbury,Coastal Carolina,64,93
Cal State Fullerton,UTSA,67,63
Canisius,Colgate,78,73
Chowan,High Point,59,75
Florida Atlantic,North Florida,59,44
Florida Tech,Jacksonville,60,89
Furman,North Dakota State,58,60
Grambling,Houston,61,96
Henderson State,Northwestern State,64,84
Huston-Tillotson,Texas Southern,62,66
Idaho,Southern Utah,50,67
John Carroll,Cleveland State,65,84
Lehigh,Quinnipiac,55,71
Louisiana-Monroe,SMU,66,99
Louisiana Tech,McNeese State,59,50
Loyola Marymount,Alaska-Anchorage,69,58
Mississippi Valley State,Central Arkansas,66,64
Montana Tech,Weber State,53,81
Montana Western,Montana State,59,84
New Orleans,Lamar,64,62
UNC Asheville,Virginia,64,81
Oakland,Duquesne,67,53
Oklahoma,Chaminade,72,57
Pacific,UMKC,71,70
Portland,BYU,50,79
Princeton,Manhattan,57,45
Purdue,DePaul,81,73
Radford,Air Force,59,83
Siena,Dartmouth,83,69
South Dakota State,Milwaukee,58,75
Spring Hill,Southern Miss,57,113
St. Francis (NY),UMass,49,63
St. Joseph (VT),Maine,69,97
Tennessee Tech,Ole Miss,77,86
VMI,James Madison,87,89
West Florida,South Alabama,71,91
William Jessup,Sacramento State,58,93
Wright State,Chicago State,70,86
Wyoming,Alabama-Birmingham,71,92
Youngstown State,Michigan,56,65
Arkansas,Southern Illinois,61,53
California,Marshall,72,70
Hawaii,Hofstra,80,79
Marist,Minnesota,63,56
West Virginia,Montana,73,56
Western Michigan,Virginia Tech,71,68
Florida,Western Kentucky,101,68
UNC,Tennessee,101,87
Florida State,Pitt,66,88
Youngstown State,Ohio State,57,91
Missouri State,Wisconsin,66,64
Kansas,Ball State,64,46
Eastern Washington,Washington,83,90
High Point,Maryland,63,81
Alabama A&M,Georgia,36,80
Arkansas,Marist,73,64
Asbury,Citadel,60,81
Bradley,Rutgers,101,72
Butler,Gonzaga,79,71
Cal State Fullerton,Louisiana,91,89
California,Hawaii,72,56
UC-Riverside,Southeast Missouri State,75,78
Charleston Southern,Clemson,50,74
Dayton,Louisville,68,64
Delaware State,Southern,65,63
Florida A&M,UIC,57,75
Florida Tech,UCF,37,81
Gardner-Webb,NC State,76,88
Grambling,TCU,46,64
Hofstra,Marshall,73,70
Jackson State,Savannah State,72,71
Long Beach State,USC,61,79
Loyola Marymount,Pacific,88,85
Miami (OH),Illinois,49,51
UMKC,Alaska-Anchorage,70,77
Nicholls State,Ole Miss,80,100
Oklahoma State,Auburn,66,65
Oregon State,Northern Colorado,69,67
Sam Houston State,ETSU,72,61
South Dakota State,Northern Iowa,56,69
Southern Illinois,Minnesota,69,53
Southern Utah,BYU,61,80
Tennessee State,Prairie View,60,49
Towson,Chattanooga,56,55
Tuskegee,Alabama State,77,80
Virginia Tech,Montana,77,56
West Virginia,Western Michigan,79,54
Kansas,Florida,82,80
Wichita State,LSU,57,53
Wisconsin,Auburn,77,63
Texas Southern,Alabama,44,74
Davidson,Duke,47,75
Idaho State,Texas A&M,44,74
Syracuse,Canisius,81,71
Nevada,Santa Clara,78,70
Rhode Island,Boston College,68,86
Akron,Niagara,63,48
American,Xavier,68,86
Appalachian State,Wake Forest,78,88
Army,Brown,62,54
Austin Peay,Arkansas State,70,77
Boston University,Manhattan,74,65
Bradley,Illinois,71,75
Bucknell,Yale,72,57
Cal State Northridge,Tulsa,70,91
California,Loyola Marymount,78,70
UC-Davis,Sacramento State,77,100
Campbell,Radford,80,87
Central Michigan,Cincinnati,50,60
Chattanooga,Prairie View,79,66
Coppin State,Kansas State,57,68
Cornell,Binghamton,56,57
