Home,Away,Home_Score,Away_Score
Radford,George Mason,55,81
Saint Francis (PA),Hartford,55,60
San Francisco,Montana State,59,76
San Jose State,Cal State Bakersfield,77,82
Savannah State,Cincinnati,41,54
Southeast Missouri State,Arkansas,56,66
SIU-Edwardsville,UMKC,64,82
Southern Utah,Drake,59,78
St. Francis (NY),Brown,63,67
SUNY-Cobleskill,Texas-Rio Grande Valley,66,95
Toledo,Youngstown State,67,73
Utah,Utah State,62,79
Wayland Baptist,SMU,32,65
Western Illinois,Prairie View,69,63
Wichita State,Virginia,70,58
Wyoming,Providence,77,84
Temple,California,50,57
Ball State,St. John's (NY),73,78
Boston College,Texas A&M,67,65
DePaul,Oklahoma State,56,60
Georgia,Notre Dame,83,89
Houston Baptist,Arizona State,55,73
Murray State,Stanford,55,52
Tulsa,UNLV,71,80
Virginia Tech,Cal State Northridge,72,56
Weber State,Alaska-Anchorage,86,54
Wisconsin,Manhattan,50,35
Miami (OH),Ohio State,45,66
Texas Southern,Kansas State,60,84
Ohio,Kansas,41,98
Tennessee,Villanova,78,68
Syracuse,Michigan,53,50
Southern Illinois,Purdue,60,79
San Diego Christian,San Diego State,69,88
Georgia,Temple,58,65
South Florida,BYU,75,77
Alabama-Birmingham,Arkansas,70,65
Albany (NY),Detroit,82,84
Arizona State,Weber State,59,58
Boston College,Wisconsin,55,65
Bowling Green State,Niagara,61,65
Charleston Southern,Austin Peay,64,70
Chicago State,Georgia Southern,64,59
DePaul,Cal State Northridge,66,88
Drake,St. John's (NY),39,82
Elon,Maryland,57,76
Gardner-Webb,William & Mary,55,56
Georgia Tech,UTEP,71,61
Greensboro,North Carolina A&T,58,79
Houston Baptist,Alaska-Anchorage,67,74
Kennesaw State,Creighton,57,75
La Sierra,Utah Valley,46,93
Lehigh,Kent State,75,80
Louisiana-Monroe,Jacksonville State,57,50
Louisiana Tech,Little Rock,65,74
Mercer,Western Carolina,71,66
Mississippi Valley State,Liberty,58,64
Murray State,UNLV,55,69
Norfolk State,Fairfield,56,91
Northern Colorado,Valparaiso,61,76
Northwestern State,Indiana,66,100
Notre Dame,California,57,44
Palm Beach Atlantic,Stetson,61,55
Penn State,Ole Miss,71,84
Philadelphia Biblical,Delaware State,41,103
Rutgers,St. Joseph's,70,76
Saint Mary's,Texas Tech,88,68
Santa Clara,Arizona,59,82
Siena,Rider,73,60
South Carolina State,Clemson,54,69
South Dakota,Illinois State,63,81
Southern,Oakland,53,105
SIU-Edwardsville,Iowa,50,111
Southern Utah,Ball State,54,73
Stanford,Tulsa,53,65
Texas A&M,Manhattan,74,45
Texas A&M-Corpus Christi,Bethune-Cookman,69,65
Troy,Mississippi State,83,92
Tulane,Nicholls State,52,66
VCU,UCLA,89,85
Virginia Tech,Oklahoma State,56,51
Wagner,Hofstra,63,67
Washington State,Fresno State,66,55
Wright State,Richmond,61,71
Duke,Oregon,98,71
Penn,Pitt,58,82
Arizona,Kansas,79,87
Syracuse,Georgia Tech,80,76
Purdue,Richmond,54,65
UNC Asheville,Georgetown,72,87
Illinois,Western Michigan,78,63
Rice,Texas,59,62
Saint Mary's,BYU,73,74
Alabama A&M,Alabama,50,76
Alabama State,UCF,48,84
Allen,North Carolina Central,81,96
Appalachian State,Vanderbilt,73,86
Arkansas State,Southeast Missouri State,56,50
Army,Yale,79,87
Ball State,Alaska-Anchorage,44,62
Bowling Green State,Detroit,62,71
Brown,New Hampshire,66,70
Buffalo,Indiana State,54,58
Cal Poly,Sacramento State,67,71
Cal State Bakersfield,Cal State Fullerton,75,85
UC-Irvine,Marist,77,56
UCSB,Portland,63,75
Chattanooga,Florida International,59,80
Citadel,Coastal Carolina,64,72
Colgate,Dartmouth,63,80
Cornell,Boston University,61,66
Davidson,Rhode Island,58,71
Dayton,Cincinnati,34,68
Delaware,Lafayette,67,64
Denver,Boise State,52,65
Drake,Weber State,81,82
Eastern Illinois,South Dakota State,58,84
Eastern Michigan,James Madison,68,74
Evansville,Butler,71,68
Fairleigh Dickinson,NC State,67,77
Florida A&M,Mount St. Mary's,61,70
Florida Atlantic,George Mason,51,66
Hartford,Fordham,57,61
Holy Cross,UMass,76,83
Houston,TCU,63,79
Idaho,Eastern Washington,70,60
IUPUI,Saint Louis,55,58
Jacksonville,Auburn,69,55
Jacksonville State,South Dakota,64,56
Judson,Purdue-Fort Wayne,65,105
Lander,Winthrop,46,65
Liberty,Chicago State,67,65
Lipscomb,UT-Martin,90,71
LIU-Brooklyn,St. Peter's,62,65
Longwood,Campbell,77,93
Louisiana-Monroe,Illinois State,55,59
Loyola (IL),San Francisco,63,62
Loyola (LA),Southeastern Louisiana,69,99
Loyola Marymount,Long Beach State,80,77
Marquette,Milwaukee,75,72
Marshall,Louisville,66,80
UMBC,Duquesne,69,101
Maryland-Eastern Shore,Navy,89,81
Mercer,William & Mary,52,57
Miami (FL),Florida Gulf Coast,87,75
Michigan,UTEP,56,65
Milligan,ETSU,55,103
Mississippi Valley State,Georgia Southern,75,64
Monmouth,Central Connecticut,50,54
Montana State,Iowa State,59,81
Niagara,Albany (NY),65,75
NJIT,Vermont,50,69
UNC Greensboro,East Carolina,53,81
North Dakota,Northern Iowa,52,65
North Dakota State,Green Bay,69,71
North Texas,Texas State,81,77
Northeastern,Utah State,54,56
Northern Colorado,Bethune-Cookman,69,45
Northern New Mexico,Utah Valley,37,87
Oakland,Austin Peay,78,70
Oral Roberts,Utah,78,70
Oregon State,Howard,84,74
Radford,Charlotte,52,73
Saint Francis (PA),Youngstown State,63,91
Sam Houston State,Colorado State,92,81
Samford,Georgia State,70,61
Santa Clara,Ohio,72,78
Science and Arts of Oklahoma,Stephen F. Austin,47,86
Seattle,UC-Davis,58,80
South Carolina,Western Kentucky,87,85
Southern,Charleston Southern,54,89
USC,Nebraska,58,60
Southern Illinois,Wright State,56,50
Southern Utah,Houston Baptist,64,61
Spring Hill,Southern Miss,41,94
St. Bonaventure,Cleveland State,51,69
St. Edward's,Texas-Arlington,52,67
St. Gregory's,Lamar,69,118
St. John's (NY),Arizona State,67,58
Texas Tech,South Florida,61,64
Valparaiso,Texas A&M-Corpus Christi,68,62
VMI,West Virginia,66,82
Western Carolina,Gardner-Webb,65,71
Wofford,Xavier,90,94
Tennessee Tech,Michigan State,55,73
Arkansas-Pine Bluff,Missouri,63,91
Florida,Florida State,55,51
Texas A&M,Temple,54,51
College of Charleston,UNC,69,74
Albany (NY),Bowling Green State,56,55
Binghamton,Drexel,39,79
Boston College,California,68,46
Bryant,Lehigh,68,88
UC-Riverside,San Jose State,77,80
Central Arkansas,SMU,72,76
Colorado,Harvard,66,82
Columbia,American,64,62
Creighton,Northwestern,52,65
DePaul,Stanford,74,81
Furman,Penn State,49,70
Gardner-Webb,Mercer,78,65
Georgia,Manhattan,61,58
Hampton,High Point,70,64
Jacksonville State,Illinois State,47,60
LSU,South Alabama,80,65
Morehead State,SIU-Edwardsville,83,64
Niagara,Detroit,77,96
Northern Arizona,Pepperdine,88,74
Oklahoma State,Murray State,66,49
San Diego,New Mexico,46,75
Siena,Princeton,77,86
South Dakota,Louisiana-Monroe,79,66
Toledo,UIC,62,63
Tulsa,Cal State Northridge,80,63
Virginia Tech,UNLV,59,71
Western Carolina,William & Mary,64,39
Wisconsin,Notre Dame,51,58
Emporia State,Kansas State,61,85
Prairie View,Baylor,45,90
Virginia,Minnesota,87,79
Alabama-Birmingham,Troy,78,57
Belmont,Tennessee State,87,72
Boise State,Northern Illinois,80,51
Central Connecticut,Providence,57,92
Central Pennsylvania College,VMI,92,151
Delaware State,La Salle,61,65
Fairleigh Dickinson,Longwood,83,78
Florida International,Marshall,79,88
Hofstra,Rider,58,48
Indiana-East,IUPUI,80,103
Johnson C. Smith,Campbell,64,77
Loyola (MD),Morgan State,73,67
Maine,Quinnipiac,67,75
UMKC,Wichita State,52,71
Monmouth,Davidson,53,69
Montana State,Seattle,70,72
Montana Tech,Idaho State,57,69
Navy,Mount St. Mary's,81,68
UNC Asheville,USC Upstate,91,93
North Carolina A&T,UNC Greensboro,82,70
UNC Wilmington,George Washington,73,69
Robert Morris,Cleveland State,53,58
St. Peter's,Seton Hall,49,69
USC,TCU,69,81
Southern-New Orleans,Nicholls State,52,89
Valley City State,North Dakota State,55,88
Wagner,Bucknell,77,73
Webber,Florida A&M,70,93
Ohio State,Florida State,58,44
New Hampshire,UConn,55,62
Cornell,Syracuse,58,78
Georgetown,Missouri,111,102
Boston University,Kentucky,57,91
Middle Tennessee,Tennessee,56,86
UNC,Illinois,67,79
Long Beach State,Washington,75,102
Indiana State,Notre Dame,72,81
Alabama State,Tulane,69,84
Allen,South Carolina State,56,68
Bradley,Western Carolina,65,66
Cal State Fullerton,Montana,67,75
Canisius,Binghamton,55,45
Centenary (LA),Northwestern State,55,82
Eastern Washington,Gonzaga,57,86
Florida Atlantic,Mississippi State,61,59
Fresno State,Utah,63,76
Georgia Southwestern,Auburn,50,78
Georgia State,Hampton,56,60
Georgia Tech,Northwestern,71,91
Hartford,Yale,76,81
Houston,LSU,57,73
Iona,Norfolk State,73,64
Iowa,Wake Forest,73,76
Lincoln (PA),Coppin State,57,70
UMBC,Penn,59,71
Michigan,Clemson,69,61
Ole Miss,Miami (FL),73,86
Nevada,South Dakota State,65,82
Northern Arizona,Cal State Bakersfield,81,77
Oral Roberts,Texas Tech,82,86
Princeton,Lafayette,82,64
Sacramento State,Washington State,36,84
Saint Louis,Portland,60,69
San Jose State,UTSA,63,72
Savannah State,Stetson,64,69
Texas-Arlington,North Texas,83,87
UTEP,New Mexico State,74,72
Texas-Rio Grande Valley,Colorado,64,83
Toccoa Falls,Charleston Southern,43,120
Michigan State,Duke,79,84
Duquesne,Pitt,66,80
Arkansas State,Memphis,71,78
Saint Mary's,San Diego State,55,69
Florida,UCF,54,57
Lamar,Texas,55,76
BYU,Creighton,77,65
Purdue,Virginia Tech,58,55
UNLV,Illinois State,82,51
Akron,Detroit,77,69
Alcorn State,Southern Miss,71,100
American,West Virginia,50,71
Arizona,Rice,84,57
Little Rock,Missouri State,46,80
Buffalo,Army,56,54
Butler,Loyola (IL),65,63
UC-Davis,California,62,74
UC-Irvine,San Diego,90,82
Central Arkansas,Oklahoma State,57,69
Charlotte,East Carolina,61,62
Chicago State,Wichita State,51,91
Columbia,Bucknell,68,73
Dartmouth,Vermont,53,80
Delaware State,South Carolina,61,74
Dillard,Southeastern Louisiana,67,111
Drake,Colorado State,67,78
ETSU,Dayton,73,68
Elon,Furman,65,80
Florida Christian,Bethune-Cookman,49,74
Florida International,Louisville,55,92
Fordham,Harvard,57,80
George Washington,George Mason,46,60
Hawaii,Cal Poly,53,54
Holy Names,San Francisco,86,89
Howard,William & Mary,62,76
Indiana,Boston College,76,88
Iowa State,Northern Iowa,54,60
Jackson State,Nebraska,57,76
Jacksonville State,Alabama-Birmingham,53,59
James Madison,Longwood,88,78
Lehigh,Stony Brook,79,76
Louisiana,McNeese State,66,69
Loyola Marymount,UCSB,67,77
Maryland,Penn State,62,39
UMass,Quinnipiac,66,64
New Mexico,Southern Illinois,74,59
NJIT,Rutgers,54,66
NC State,Wisconsin,48,87
Northeastern,Providence,72,77
Oklahoma,Arkansas,74,84
Pepperdine,Pacific,70,60
Prairie View,TCU,61,78
Richmond,Old Dominion,70,77
St. Joseph's,Drexel,50,62
Seattle,Portland State,76,83
South Alabama,Alabama,50,72
SIU-Edwardsville,Tennessee Tech,65,78
SMU,Louisiana Tech,64,69
St. Edward's,Texas A&M-Corpus Christi,56,77
St. Thomas (TX),Sam Houston State,46,54
Susquehanna,Lafayette,73,95
Temple,Central Michigan,65,53
Utah State,Denver,61,53
Utah Valley,Oregon State,70,68
VCU,South Florida,59,60
Wagner,St. John's (NY),61,69
Washington Adventist,North Carolina Central,56,62
Western Kentucky,Vanderbilt,62,82
Western Michigan,Towson,73,75
Wright State,Cincinnati,69,77
Wyoming,South Dakota,70,80
Xavier,Miami (OH),64,75
UCLA,Kansas,76,77
Missouri,Oregon,83,80
Arizona State,Baylor,54,68
Appalachian State,Chattanooga,69,81
Austin Peay,Southeast Missouri State,78,60
Brigham Young-Hawaii,Long Beach State,83,90
Brown,Hartford,46,58
Bryant,Fairleigh Dickinson,68,78
Cal State Northridge,Air Force,63,72
Centenary (LA),IUPUI,69,77
Central Baptist,Northwestern State,56,78
Cleveland State,Green Bay,83,75
Davidson,College of Charleston,73,82
Fairfield,Savannah State,41,39
Florida Gulf Coast,North Florida,74,81
Gardner-Webb,High Point,64,66
Georgia Southern,Citadel,52,65
Grambling,North Texas,78,89
Louisiana-Monroe,Kent State,53,69
Mercer,Belmont,67,89
UMKC,Purdue-Fort Wayne,72,76
Mount St. Mary's,Sacred Heart,66,52
Murray State,Eastern Kentucky,74,72
UNC Asheville,Radford,70,50
UNC Greensboro,Wofford,70,92
Northern Illinois,DePaul,84,86
Oral Roberts,Western Illinois,71,58
Presbyterian,Liberty,61,70
Rider,Manhattan,88,59
Robert Morris,LIU-Brooklyn,70,69
Saint Francis (PA),St. Francis (NY),44,57
St. Peter's,Loyola (MD),55,52
Southern Utah,Oakland,65,81
Stephen F. Austin,Texas A&M,53,62
Stetson,Jacksonville,61,70
UT-Martin,Morehead State,49,70
Tennessee State,Eastern Illinois,67,68
UTSA,UC-Riverside,75,82
Valparaiso,UIC,68,66
Western Carolina,Samford,58,63
Winthrop,VMI,88,82
Youngstown State,Milwaukee,67,76
Kansas State,Washington State,63,58
UMBC,UConn,61,94
St. Joseph's,Villanova,60,71
Alabama-Birmingham,Georgia,64,66
Canisius,Iona,85,94
Eastern Michigan,Monmouth,63,64
Niagara,Marist,72,80
North Dakota,Idaho,42,63
Portland,Montana,58,54
Butler,Duke,70,82
Rider,Pitt,68,87
Bowling Green State,Michigan State,39,74
NC State,Syracuse,59,65
Kentucky,UNC,73,75
Western Kentucky,Memphis,61,77
Cornell,Minnesota,66,71
Utah State,Georgetown,51,68
Wichita State,San Diego State,69,83
Illinois,Gonzaga,73,61
Hawaii,BYU,57,78
Alabama,Purdue,47,66
Texas Tech,Washington,79,108
UNLV,Nevada,82,70
Akron,UIC,54,52
Albany (NY),Siena,88,82
Alma,Western Michigan,50,109
Appalachian State,Samford,78,69
Austin Peay,Eastern Illinois,77,73
Belmont,Vanderbilt,76,85
Bethany (CA),Northern Arizona,50,91
Bethune-Cookman,Florida A&M,62,55
Black Hills State,Northern Colorado,52,84
Boston College,UMass,76,71
Boston University,Bucknell,49,52
Brown,Maine,62,54
Buffalo,St. Bonaventure,74,76
Cal Poly,Loyola Marymount,48,67
Cal State Northridge,Denver,63,66
California,Iowa State,76,73
UCSB,Santa Clara,80,69
Centenary (LA),Western Illinois,51,57
Central Arkansas,Missouri State,61,101
Central Connecticut,Fairleigh Dickinson,46,48
Charleston Southern,Coastal Carolina,71,73
Cincinnati,Toledo,81,47
Cleveland State,Milwaukee,82,59
Coppin State,Morgan State,64,70
Davidson,Citadel,68,53
Drexel,Northeastern,63,58
Duquesne,Penn State,73,77
Ecclesia,Prairie View,65,90
Fayetteville State,East Carolina,70,91
Florida Gulf Coast,Jacksonville,56,71
Florida International,Jackson State,52,61
Fordham,Lehigh,74,67
Fresno State,Colorado State,74,87
Gardner-Webb,Radford,59,52
Georgia Southern,College of Charleston,84,92
Grambling,SMU,51,71
Hampton,Howard,67,55
Harvard,Michigan,62,65
Holy Cross,Wake Forest,64,75
Houston,Sam Houston State,75,71
Idaho State,Iowa,53,70
Indiana State,Wyoming,51,81
James Madison,Georgia State,63,64
Lamar,Rice,73,75
Longwood,Marquette,65,96
Louisiana,Tulane,52,63
Louisiana-Monroe,Louisiana Tech,58,67
Manhattan,St. Peter's,49,66
Marshall,Ohio,65,57
Martin Methodist,Alabama A&M,70,75
Maryland-Eastern Shore,Delaware State,53,64
Mercer,Lipscomb,65,77
Miami (OH),Dayton,58,70
Middle Tennessee,SIU-Edwardsville,73,64
UMKC,Oakland,62,99
Monmouth,Idaho,66,69
Montana State,Illinois State,56,62
Mount St. Mary's,Quinnipiac,75,77
Murray State,Morehead State,65,75
New Hampshire,Colgate,65,60
New Hope Christian,Eastern Washington,41,112
New Mexico,New Mexico State,84,78
Norfolk State,North Carolina A&T,81,89
UNC Asheville,High Point,73,76
North Carolina Central,South Carolina State,74,71
UNC Wilmington,George Mason,52,80
North Dakota,Eastern Michigan,54,49
North Dakota State,South Dakota State,82,75
North Texas,Texas Southern,70,64
Northern Iowa,TCU,64,60
Notre Dame de Namur,UC-Davis,53,80
Oklahoma State,La Salle,92,87
Old Dominion,Delaware,67,75
Oral Roberts,IUPUI,63,61
Oregon State,Colorado,57,83
Pacific,Texas A&M,59,79
Penn,Army,68,52
Presbyterian,VMI,92,78
Rhode Island,Providence,74,87
Robert Morris,St. Francis (NY),63,65
Sacramento State,Utah Valley,52,77
Saint Francis (PA),LIU-Brooklyn,67,81
San Diego,Cal State Fullerton,76,90
San Francisco,Cal State Bakersfield,69,77
San Jose State,UC-Irvine,85,70
Savannah State,Indiana,57,79
Seattle,Weber State,61,65
South Alabama,Louisville,70,97
South Dakota,Wisconsin,61,76
South Florida,Florida Atlantic,42,50
Southeastern Louisiana,UCF,49,74
Southern Illinois,Chicago State,75,61
Southern Miss,Ole Miss,81,86
Southern Utah,Purdue-Fort Wayne,66,76
St. Joseph's (NY),NJIT,57,65
Stetson,North Florida,74,64
Stony Brook,Columbia,72,73
UT-Martin,Eastern Kentucky,69,77
Tennessee State,Southeast Missouri State,77,67
Tennessee Tech,Jacksonville State,64,62
UTSA,Pepperdine,86,81
Texas State,Houston Baptist,81,88
Towson,Hofstra,62,74
Troy,Arkansas,60,75
Utah,Bradley,68,60
Valparaiso,Loyola (IL),66,56
Wagner,Sacred Heart,73,68
West Virginia,Miami (FL),76,79
Western Carolina,Chattanooga,65,67
William & Mary,VCU,55,59
Winthrop,Liberty,72,75
Wofford,Elon,75,69
Wright State,Detroit,69,78
Yale,Vermont,78,82
Youngstown State,Green Bay,59,74
Florida,American,67,48
Texas,USC,56,73
Arkansas-Pine Bluff,Auburn,72,76
Canisius,Marist,64,74
Central Michigan,DePaul,62,71
Clemson,South Carolina,60,64
Creighton,Nebraska,54,59
ETSU,USC Upstate,59,60
Eastern Michigan,Idaho,60,75
Evansville,Air Force,56,57
Hartford,Florida State,38,60
Kent State,Alabama-Birmingham,59,75
Long Beach State,Boise State,69,66
Loyola (MD),Fairfield,55,65
Monmouth,North Dakota,57,52
Montana,UCLA,66,57
Navy,George Washington,64,57
Niagara,Iona,58,82
Oklahoma,Arizona,60,83
Portland State,Oregon,49,68
Richmond,Arizona State,67,61
St. Joseph's,Princeton,65,74
Temple,Maryland,64,61
Tulsa,Little Rock,67,69
Victory,Texas-Rio Grande Valley,94,101
Virginia,Virginia Tech,57,54
Alcorn State,Kansas State,55,89
Portland,Washington,72,94
Albany (NY),Yale,53,74
Brown,Providence,64,91
Concordia (MI),Michigan,65,86
Delaware State,Maine,75,56
Furman,UNC Greensboro,81,68
Lyon,Arkansas State,42,85
Nevada,Houston,61,64
Sacred Heart,Lafayette,71,76
Southeast Missouri State,Iowa State,58,85
St. Mary's (MD),Citadel,64,72
Memphis,Kansas,68,81
Michigan State,Syracuse,58,72
Purdue,Valparaiso,76,58
Cal Lutheran,Cal State Northridge,52,75
Canisius,South Dakota,73,69
Centenary (LA),Arkansas-Monticello,62,71
Central Connecticut,Dayton,61,63
Colgate,St. Francis (NY),57,68
ETSU,College of Charleston,59,79
Fresno State,San Diego,74,70
Gardner-Webb,Elon,82,90
Georgia,Georgia Tech,73,72
Howard,Fairfield,52,72
Idaho State,Cal State Bakersfield,56,75
James Madison,Marshall,63,67
Lehigh,Quinnipiac,78,84
Lipscomb,Austin Peay,73,70
Long Beach State,Utah State,53,81
Louisiana Tech,Northwestern State,78,85
Marist,Rutgers,48,64
Middle Tennessee,Belmont,87,88
Mount St. Mary's,Penn State,53,57
Navy,Coppin State,64,65
Northern Iowa,Iowa,39,51
Old Dominion,East Carolina,81,68
Pepperdine,Utah,60,67
Philander Smith,Little Rock,58,85
Radford,Virginia,44,54
Robert Morris,West Virginia,49,82
Sacramento State,Loyola Marymount,49,69
Saginaw Valley State,Miami (OH),57,76
St. Bonaventure,St. John's (NY),67,66
St. Catharine,Morehead State,64,77
Stony Brook,Holy Cross,54,53
Tennessee State,Alabama A&M,74,68
Texas A&M-Corpus Christi,Marquette,50,86
Wagner,Columbia,71,77
West Virginia Tech,Cleveland State,62,94
Winthrop,Charlotte,57,68
Worcester Tech,Harvard,54,69
Bradley,Duke,48,83
Delaware State,Pitt,42,70
Fairleigh Dickinson,UConn,54,78
Villanova,Penn,65,53
San Diego State,California,77,57
Vanderbilt,Missouri,82,85
Oakland,Illinois,63,74
Notre Dame,Kentucky,58,72
BYU,Vermont,86,58
Boise State,UNLV,72,75
Minnesota,St. Joseph's,83,73
San Francisco,Louisville,35,61
Air Force,Wright State,61,76
Alcorn State,Nebraska,57,78
Ball State,Eastern Illinois,58,51
Cal State Fullerton,Arizona,62,73
Colorado State,Colorado,83,90
Culver-Stockton,Western Illinois,44,68
Delaware,Hampton,55,53
Denver,Saint Mary's,47,77
DePaul,Indiana State,51,73
Detroit,Western Michigan,69,71
Drake,Eastern Michigan,58,54
Duquesne,Green Bay,81,71
Gonzaga,Washington State,59,81
Hartford,Sacred Heart,55,56
High Point,Tennessee Tech,80,69
Hofstra,Binghamton,89,85
Iona,LIU-Brooklyn,88,82
Kentucky Christian,Eastern Kentucky,45,95
Loyola (LA),Nicholls State,41,75
Loyola (MD),George Mason,52,66
Maine,UMass,68,56
Manhattan,Fordham,59,73
UMBC,Rider,39,81
Mayville State,South Dakota State,57,84
Milwaukee,Wisconsin,40,61
Niagara,Buffalo,64,82
NJIT,Lafayette,56,72
UNC,Evansville,76,49
UNC Greensboro,Maryland,56,99
North Texas,Sam Houston State,74,94
Ohio,Illinois State,67,65
Oklahoma State,Tulsa,71,54
Prairie View,Texas A&M,63,87
Princeton,Monmouth,64,61
Providence,Boston College,86,88
Rhode Island,Northeastern,79,67
Seton Hall,Arkansas,62,71
Southeast Missouri State,Southern Illinois,68,83
SIU-Edwardsville,Loyola (IL),50,78
UT-Martin,Central Arkansas,73,64
TCU,Texas Tech,81,77
Texas-Rio Grande Valley,Northern Arizona,55,68
Toledo,Purdue-Fort Wayne,65,78
Towson,George Washington,67,73
Utah Valley,UMKC,63,70
VMI,VCU,80,86
Voorhees,South Carolina State,50,96
Western Kentucky,Bowling Green State,59,52
Yale,Bryant,75,53
IUPUI,Ohio State,64,75
Georgetown,Temple,65,68
Army,New Hampshire,71,63
Butler,Xavier,49,51
Gardner-Webb,Oklahoma,58,71
George Fox,Portland State,58,92
Great Falls,Montana,50,85
Jarvis Christian,McNeese State,91,96
Kent State,Florida,52,65
La Salle,Boston University,84,81
Maryland-Eastern Shore,Old Dominion,39,81
Redlands,Pepperdine,71,89
Chicago State,Central Arkansas,73,85
Fairfield,Siena,72,55
Grambling,Stephen F. Austin,41,62
Iowa State,Iowa,75,72
Johnson & Wales (CO),Montana State,60,94
Lehigh,Marist,91,78
Navy,Mercer,68,73
Nicholls State,Wichita State,50,68
Santa Clara,San Jose State,67,63
St. Francis (NY),Canisius,76,58
Texas-Rio Grande Valley,Washington State,52,74
Utah,Michigan,64,75
Western Carolina,Campbell,50,73
William Jessup,Sacramento State,54,65
Wyoming,UC-Irvine,68,83
Saint Louis,Duke,47,84
Tennessee,Pitt,83,76
Colorado State,Kansas,55,76
Kansas State,Loyola (IL),68,60
Michigan State,Oakland,77,76
Colgate,Syracuse,43,100
San Diego,San Diego State,49,77
Presbyterian,Missouri,55,70
Indiana,Kentucky,62,81
Arizona,BYU,65,87
North Florida,Purdue,57,77
UNLV,Louisville,69,77
Washington,Texas A&M,62,63
Eastern Kentucky,Minnesota,58,71
Gonzaga,Notre Dame,79,83
Texas State,Texas,65,101
Alabama,Providence,70,82
Alabama State,Arkansas State,53,77
Army,Dartmouth,68,71
Ball State,DePaul,79,77
Bethune-Cookman,UCF,59,76
Binghamton,Manhattan,70,69
Boston University,Harvard,71,87
Brewton-Parker,Georgia Southern,74,86
Bryant,Columbia,72,76
Cal Poly,UCLA,61,72
Cal State Bakersfield,Utah State,58,77
Cal State Stanislaus,Pacific,52,89
Centenary (LA),Louisiana-Monroe,46,60
Central Connecticut,Albany (NY),63,64
Central Michigan,LSU,55,59
Charlotte,Davidson,68,82
Chicago State,Stephen F. Austin,38,94
Cleveland State,Sam Houston State,74,62
Dayton,Old Dominion,71,74
Delaware State,Delaware,50,61
Detroit,Eastern Michigan,68,65
ETSU,Mississippi State,63,62
Fairleigh Dickinson,Iona,66,87
Florida Atlantic,Hofstra,63,59
Fontbonne,Austin Peay,52,112
Gardner-Webb,Arizona State,48,71
George Mason,Liberty,84,54
Grambling,Central Arkansas,70,60
Green Bay,Buffalo,64,78
Hannibal-LaGrange,Southeast Missouri State,52,101
Hartford,Monmouth,74,78
Hawaii Pacific,Hawaii,50,72
Huston-Tillotson,Lamar,79,123
Idaho,Seattle,56,66
UIC,Illinois State,43,53
Jackson State,North Texas,49,68
James Madison,Radford,78,57
Kennesaw State,SIU-Edwardsville,76,77
Lafayette,LIU-Brooklyn,80,85
Lipscomb,Tennessee Tech,98,94
Long Beach State,UNC,91,96
Longwood,VMI,82,114
Louisiana Tech,McNeese State,70,80
Maryland-Eastern Shore,Evansville,56,90
Milligan,Charleston Southern,61,106
Milwaukee,South Dakota State,82,70
Ole Miss,Little Rock,84,70
Mississippi Valley State,Butler,71,91
UMKC,Idaho State,57,78
Missouri State,Oklahoma State,70,84
Montreat,UNC Asheville,57,86
Morehead State,Northern Iowa,53,69
Mount St. Mary's,Loyola (MD),42,65
Murray State,Chattanooga,73,65
New Mexico State,New Mexico,62,78
Niagara,St. Bonaventure,69,61
North Carolina Central,Air Force,56,73
North Dakota,North Dakota State,55,81
Northern Arizona,USC,52,60
Oral Roberts,Oklahoma,60,73
Pepperdine,Fresno State,51,64
Portland,Denver,71,64
Rhode Island,Quinnipiac,66,73
Rider,Drexel,67,71
Rutgers,Auburn,63,54
Sacred Heart,Stony Brook,75,66
St. Joseph's,Creighton,75,82
St. Peter's,Wagner,51,50
San Francisco State,Nevada,64,78
Savannah State,Georgia Tech,59,69
Seton Hall,UMass,104,79
USC Upstate,NC State,60,79
South Dakota,Loyola Marymount,67,72
Southeastern Louisiana,Southern,85,77
Southern Illinois,Western Kentucky,46,53
Southern Miss,Cal State Monterey Bay,86,61
St. John's (NY),Fordham,81,84
UT-Martin,Purdue-Fort Wayne,61,85
Texas-Arlington,Samford,60,68
TCU,Nebraska,56,70
UTSA,Houston,68,63
Towson,UMBC,86,77
Troy,Miami (OH),73,80
Tusculum,Wright State,47,60
Utah Valley,Cincinnati,72,92
Valparaiso,Toledo,72,75
VCU,Richmond,60,72
Warner Southern,Florida A&M,79,82
Weber State,Southern Utah,77,71
West Virginia Tech,Coppin State,63,79
Western Illinois,Eastern Illinois,58,61
Western Michigan,Georgia State,61,59
Willamette,Oregon,67,100
Wisconsin,Marquette,69,64
Wofford,South Carolina,53,64
Youngstown State,Robert Morris,60,90
Western Carolina,Ohio State,60,85
Appalachian State,Georgetown,60,89
Villanova,La Salle,84,81
Northern Colorado,Illinois,76,86
Akron,Temple,47,82
Arkansas-Pine Bluff,UTEP,54,77
Boise State,Drake,69,72
Boston College,Maryland,79,75
Cal State Fullerton,Portland State,89,93
UC-Riverside,Stanford,48,55
Clemson,Florida State,69,75
Eastern Washington,San Jose State,69,70
Fairfield,Holy Cross,71,60
Florida International,Bowling Green State,67,76
Furman,Middle Tennessee,76,61
Houston Baptist,South Alabama,62,91
IUPUI,Ohio,66,56
Jacksonville,Winthrop,66,73
LeMoyne-Owen,Tennessee State,48,84
