Home,Away,Home_Score,Away_Score
Missouri-St. Louis,Illinois State,37,70
Monmouth,Seton Hall,81,89
Navy,Drexel,70,86
Nevada,UCF,60,63
North Carolina A&T,Houston Baptist,96,71
North Dakota State,Rutgers,67,79
North Florida,Maryland,50,79
Northeastern,Illinois,55,63
Paul Quinn,Southern,84,81
Penn,Loyola (MD),68,89
Portland,Liberty,73,62
Radford,Eastern Michigan,55,72
Samford,Evansville,50,49
San Diego State,Fresno State,89,72
Savannah State,Jacksonville,63,79
South Carolina State,Old Dominion,54,64
Tennessee Tech,Florida,65,93
Texas College,Grambling,86,82
Vermont,Virginia,72,90
Western Michigan,Pepperdine,70,65
Youngstown State,UCLA,52,83
Chattanooga,Indiana,79,99
Utah Valley,Marquette,55,66
Western Michigan,Oregon,88,97
New Mexico State,Duke,61,86
UTSA,Texas,37,58
Alcorn State,Oklahoma,59,99
Appalachian State,Charlotte,78,84
Little Rock,Loyola Marymount,71,40
Army,Sacred Heart,64,49
Belhaven (MS),Southern Miss,45,92
Binghamton,St. Bonaventure,80,97
Cal State Monterey Bay,San Diego,76,87
UC-Riverside,Texas-Arlington,58,79
Carver Bible,Florida A&M,83,86
Central Michigan,Missouri,76,87
Citadel,South Carolina,42,103
Columbia,Delaware State,47,41
Eastern Washington,New Mexico,57,92
Ecclesia,Central Arkansas,39,68
Florida Atlantic,Boston College,62,68
Florida Gulf Coast,Bethune-Cookman,60,57
Florida Tech,Florida International,66,80
Fordham,Central Missouri,76,66
Furman,Clemson,46,91
Georgia Southern,Florida State,67,92
Grace,Valparaiso,59,90
Green Bay,Ohio State,68,91
Hampton,Maryland,64,70
Indiana-South Bend,IUPUI,61,96
Lafayette,Stony Brook,76,68
LIU-Brooklyn,Notre Dame,50,82
Mary,South Dakota State,54,61
Montana Western,Utah State,58,77
North Carolina Central,Rutgers,48,73
Pacific,Pepperdine,84,76
Saint Francis (PA),Penn State,64,74
St. Joseph's,Fairleigh Dickinson,86,66
Siena,Syracuse,89,97
Simpson (CA),Sacramento State,71,104
Southeastern Louisiana,LSU,62,72
Tennessee Temple,Jacksonville State,74,99
Tulane,Charleston Southern,66,60
Tulsa,North Florida,83,66
Weber State,Cal State San Bernardino,59,71
Winston-Salem,Duquesne,63,93
Cal State San Bernardino,UCLA,41,76
Washington State,Boise State,86,74
Chicago State,Michigan State,53,86
Idaho,Gonzaga,43,80
Oral Roberts,Texas A&M,53,67
Northern Arizona,Arizona,69,76
Alabama,Mercer,90,83
American,Loyola (MD),67,71
Arkansas-Pine Bluff,Wichita State,56,61
Brevard,UNC Asheville,35,75
Cal State Bakersfield,Saint Mary's,66,94
Campbell,Coastal Carolina,76,85
Central Baptist,UT-Martin,74,116
Central Michigan,Central Missouri,70,75
Cleveland State,George Mason,47,56
Coker,Liberty,49,64
Colgate,Canisius,61,47
Columbia,Ohio State,54,68
Dallas Baptist,Texas State,84,99
Dixie State,UNLV,66,97
Erskine,Elon,58,77
Fisher College,Maine,36,81
Fordham,Missouri,55,79
Green Bay,Delaware State,70,50
Holy Cross,Fairfield,67,54
Huston-Tillotson,Nicholls State,55,92
Illinois-Springfield,UIC,55,81
Jackson State,Stephen F. Austin,55,70
Kennesaw State,Auburn,62,74
Kentucky Wesleyan,Western Kentucky,67,88
Lees-McRae,Wofford,38,80
LeTourneau,Lamar,64,103
Long Beach State,Montana State,56,74
Louisiana-Monroe,Northern Michigan,60,53
Loyola (IL),Eastern Illinois,72,65
UMBC,La Salle,76,69
Nevada,UC-Irvine,77,68
NJIT,Washington,47,88
Norfolk State,Longwood,67,80
North Greenville,Gardner-Webb,74,99
Pikeville,Marshall,49,60
Rice,TCU,49,76
Richmond,East Carolina,67,65
St. Joseph's,Syracuse,69,72
Santa Clara,Simpson (CA),82,55
Siena,Fairleigh Dickinson,88,66
South Alabama,Ole Miss,78,81
South Carolina-Aiken,Savannah State,65,71
South Florida,Buffalo,69,76
Stetson,Alabama-Birmingham,49,86
Texas A&M-International,Texas-Rio Grande Valley,77,101
UTEP,Texas A&M-Corpus Christi,77,62
Thomas More,Eastern Kentucky,38,56
Union College,Tennessee Tech,54,97
Utah,High Point,77,64
Vanderbilt,Toledo,77,70
Washburn,UMKC,75,79
Western Illinois,Morehead State,49,61
Wyoming,Denver,65,76
Xavier,Miami (OH),57,59
Youngstown State,Weber State,69,66
UNC,Davidson,72,68
Arkansas-Monticello,Tennessee,44,101
Louisiana-Monroe,Michigan State,65,83
UTEP,Texas A&M,76,81
Indiana State,Butler,48,76
Albany (NY),Central Connecticut,63,60
Anderson (SC),North Carolina A&T,50,86
Boston University,George Washington,56,69
Bucknell,Towson,71,57
UC-Davis,New Mexico State,65,75
Chicago State,Northern Michigan,89,50
Cornell (IA),Drake,55,92
Detroit,Saint Louis,58,66
Drexel,Florida Gulf Coast,77,58
Grambling,Georgia,70,83
High Point,NJIT,76,53
Howard,Virginia,53,92
Idaho State,BYU,69,90
Iona,Princeton,58,66
Iowa State,Bradley,56,65
Jacksonville,South Carolina State,76,64
Manhattan,Wagner,69,56
McNeese State,LSU,74,78
Methodist,Western Carolina,76,87
Milwaukee,Ball State,81,74
Minot State,North Dakota State,84,117
Montana State-Northern,Montana,47,72
Morgan State,Saint Francis (PA),77,53
New Orleans,Northwestern State,72,66
North Alabama,Louisiana,67,79
North Carolina Central,Florida,51,105
Northern Colorado,Iowa,47,59
Oklahoma State,North Texas,73,82
Paul Quinn,Troy,131,133
Presbyterian,Radford,54,68
Quinnipiac,Binghamton,75,88
Rhode Island,Brown,75,61
Robert Morris,Navy,93,77
Sacred Heart,Hartford,55,70
St. Peter's,Lehigh,56,60
Schreiner,Prairie View,59,88
Southeast Missouri State,Illinois State,71,90
Southern Miss,California,59,67
Southern Utah,Sacramento State,57,53
St. Francis (NY),St. John's (NY),64,72
Suffolk,New Hampshire,46,95
Texas A&M-Corpus Christi,Oral Roberts,86,81
Texas College,Centenary (LA),81,101
Texas Southern,Texas-Arlington,72,102
Texas Tech,Sam Houston State,54,56
Utah,Washington,77,81
Utah Valley,Arkansas State,67,63
West Virginia Wesleyan,VMI,81,135
Western State,Air Force,49,73
Yale,UMass,80,89
Memphis,Oklahoma,63,53
Washburn,Kansas,60,92
Michigan,Georgetown,52,74
Arkansas,College of Charleston,75,49
Mississippi Valley State,Pitt,45,78
Stanford,Northwestern,71,60
William & Mary,NC State,47,66
Appalachian State,Lipscomb,81,58
Belmont,Samford,82,73
Bethune-Cookman,Purdue,40,66
Cal Poly Pomona,UCSB,56,75
UC-Riverside,Eastern Washington,51,59
Central Arkansas,UT-Martin,78,75
Clemson,Mississippi State,84,82
Colorado,Florida A&M,83,59
Colorado State,Oregon State,69,56
UConn,Gardner-Webb,78,66
Fairfield,American,60,52
Hampton,Kent State,71,77
Miami (FL),Marist,85,61
Northeastern,Maryland,72,74
Providence,Temple,66,64
San Jose State,Middle Tennessee,78,77
Savannah State,Wisconsin,32,79
USC,Citadel,74,47
Stony Brook,Maryland-Eastern Shore,52,53
Tennessee State,Alaska-Fairbanks,78,64
Utah State,Cal Poly,69,83
Valparaiso,Purdue-Fort Wayne,74,64
VCU,Houston,73,72
Virginia Wise,Longwood,67,89
Memphis,UConn,81,70
Prairie View,Tennessee,75,89
Idaho,Washington State,43,74
UC-Davis,Texas,42,73
Providence,Arkansas,67,51
Akron,USC Upstate,64,60
Arkansas-Monticello,West Virginia,53,81
Arkansas State,Tulsa,59,75
Auburn,Alabama State,63,60
Baylor,Wichita State,64,55
Boise State,Montana State,84,86
Canisius,Penn State,40,93
Central Michigan,Niagara,73,79
Coastal Carolina,Cincinnati,59,74
Colgate,Texas State,83,77
College of Charleston,Temple,79,76
Colorado,Savannah State,58,43
Concordia (NY),North Florida,41,57
Culver-Stockton,Southeast Missouri State,78,87
Dallas Christian,Southeastern Louisiana,42,128
Fairleigh Dickinson,Lafayette,98,92
Florida A&M,Wisconsin,40,88
Florida Atlantic,Stetson,68,62
Florida State,Alabama-Birmingham,78,70
Fordham,Syracuse,63,80
Georgia Southern,Cleveland State,72,70
Georgia Tech,Charlotte,82,77
Harding,Missouri State,67,86
Houston,Marist,64,58
Illinois,Hawaii,79,77
Jackson State,BYU,61,100
Jacksonville State,Kennesaw State,74,80
Lamar,Ole Miss,70,108
Lipscomb,Middle Tennessee,62,68
Lock Haven,Youngstown State,55,95
LIU-Brooklyn,Army,64,54
Louisiana College,McNeese State,45,65
Louisiana,Louisiana Tech,56,64
Mercer,Harvard,73,91
Miami (FL),VCU,69,63
Nicholls State,Tulane,51,73
Norfolk State,UCF,64,78
UNC Greensboro,Texas-Rio Grande Valley,70,56
Notre Dame,Monmouth,76,33
Oklahoma,Gardner-Webb,69,55
Portland State,IUPUI,75,73
Presbyterian,New Mexico,57,88
Rhode Island,South Florida,74,67
San Jose State,Appalachian State,64,62
Southern,Missouri,50,95
St. Bonaventure,Loyola Marymount,61,50
Toledo,Old Dominion,35,66
University of the Ozarks,Northwestern State,78,93
Western Michigan,Loyola (IL),63,61
Winthrop,UIC,72,58
Hartford,Louisville,69,104
Oregon,Portland,85,61
UC-Riverside,Gonzaga,48,84
Ouachita Baptist,Texas A&M,59,85
Virginia,Arizona,75,72
Stanford,Siena,67,79
Western Illinois,Kansas State,64,77
Northern Illinois,Southern Illinois,68,88
Butler,Evansville,60,47
Alabama A&M,Nebraska,45,59
Appalachian State,Middle Tennessee,84,79
Arkansas-Pine Bluff,TCU,61,75
Belmont,Austin Peay,56,71
Binghamton,Chicago State,60,81
Cal State Fullerton,Southern Utah,78,63
Cal State Northridge,Pepperdine,97,89
UC-San Diego,San Diego State,60,76
Centenary (LA),SMU,93,76
Charlotte,UIC,64,63
Cleveland State,Florida State,69,66
Colgate,Kennesaw State,81,53
Colorado,Wisconsin,52,78
Colorado State,Tennessee State,87,68
Columbia,Albany (NY),38,70
Concordia (NY),Jacksonville,71,78
Cornell,Ohio,89,102
Dayton,George Mason,56,67
Delaware,Rider,71,76
Denver,Northern Colorado,46,64
Duquesne,Rice,86,59
Eastern Kentucky,ETSU,56,76
Eastern Michigan,Oakland,71,86
Fresno State,Cal State Bakersfield,64,65
Furman,Saint Louis,69,83
Gardner-Webb,Radford,93,83
Georgia Southern,Alabama-Birmingham,59,57
Georgia State,Elon,49,71
Grambling,South Alabama,56,76
Green Bay,UMass,78,93
Holy Cross,Hampton,60,52
Howard,Penn,80,65
Idaho State,Long Beach State,61,66
Indiana State,North Texas,69,78
IUPUI,USC Upstate,80,54
James Madison,Dartmouth,72,57
La Salle,Mount St. Mary's,66,63
Lehigh,Saint Francis (PA),71,66
Lewis & Clark,Pacific,47,92
Liberty,East Carolina,55,53
Loyola Marymount,Presbyterian,83,76
Manhattan,Hofstra,71,73
UMBC,Richmond,70,68
Mississippi Valley State,Creighton,46,76
UMKC,Northern Arizona,62,77
Monmouth,Wichita State,59,50
Montana,South Dakota State,70,61
Morehead State,Bowling Green State,70,86
Murray State,Western Kentucky,63,87
Navy,UTSA,67,77
UNLV,San Diego,66,55
New Hampshire,Central Connecticut,78,70
UNC Asheville,Campbell,83,71
North Carolina Central,North Dakota State,51,104
UNC Greensboro,Missouri State,52,79
Northwestern,DePaul,53,54
Oregon State,Alaska-Fairbanks,60,62
Portland State,Akron,66,63
Rhode Island,Stetson,80,65
Rutgers,Florida,63,88
Sacramento State,San Francisco,63,93
St. Joseph's,Boston University,57,48
San Jose State,Lipscomb,72,79
Santa Clara,Nevada,54,67
Savannah State,Florida A&M,70,62
South Florida,Florida Atlantic,100,69
USC,South Carolina,85,75
St. Bonaventure,New Mexico,54,81
St. Francis (NY),Maine,82,85
Stephen F. Austin,Texas Tech,44,60
UT-Martin,Mississippi State,70,86
Texas-Rio Grande Valley,Harding,83,64
Texas State,Jacksonville State,86,83
Utah State,UC-Irvine,51,70
Virginia Wise,Charleston Southern,60,90
Wagner,St. Peter's,69,72
Iona,UNC,72,107
Jackson State,Louisville,53,84
Longwood,Indiana,49,100
Arkansas-Monticello,Texas,52,100
Arkansas,VCU,70,60
New Orleans,NC State,65,63
Bucknell,Villanova,64,70
Akron,Tennessee State,74,72
Alcorn State,Hawaii,55,84
Baylor,Notre Dame,68,64
UC-Santa Cruz,UC-Davis,49,71
Cleveland State,Florida Atlantic,76,66
Colorado State,Portland State,64,63
Coppin State,Kent State,51,74
Eastern Washington,Washington,68,82
Florida Gulf Coast,Iowa,49,62
Georgia Southern,Stetson,68,55
Houston,College of Charleston,84,69
IUPUI,Alaska-Fairbanks,82,47
LeMoyne-Owen,New Mexico State,64,100
Loyola Marymount,New Mexico,58,86
Maryland-Eastern Shore,Bradley,71,98
Mercer,Boston College,56,73
Miami (FL),Providence,64,58
UNC Wilmington,Illinois State,73,89
Northern Iowa,Milwaukee,73,66
Old Dominion,Clemson,53,66
Oregon State,USC Upstate,65,46
Prairie View,West Virginia,41,106
Rhode Island,Alabama-Birmingham,74,69
Robert Morris,Seton Hall,107,111
Sacred Heart,Fairfield,75,84
South Florida,Florida State,68,67
St. Bonaventure,Presbyterian,79,72
Stony Brook,American,56,64
Temple,Marist,73,69
Texas-Arlington,Little Rock,68,58
Texas Southern,UTEP,57,78
Vermont,Loyola (MD),79,83
Winthrop,Georgia Tech,79,73
UCLA,Maryland,71,59
Michigan State,Missouri,86,83
Marquette,Chaminade,74,63
Duke,Princeton,83,61
Auburn,Charleston Southern,89,59
Baylor,Winthrop,62,54
Belmont,Alabama,85,83
Coastal Carolina,Wright State,48,71
Covenant,UT-Martin,77,103
Fairleigh Dickinson,Rider,70,85
Georgia Tech,Notre Dame,70,69
Illinois,Arizona State,77,54
UMKC,Arizona,62,81
Monmouth,Charlotte,58,56
Montreat,North Carolina A&T,51,82
Nicholls State,California,62,74
North Carolina Central,Wake Forest,58,75
North Dakota State,Tennessee Tech,90,72
Northeastern,Boston University,65,58
Northern Arizona,Mississippi Valley State,65,56
Oklahoma State,LSU,83,77
Radford,Air Force,47,52
San Diego State,San Diego,69,64
Santa Clara,Utah,72,57
Warren Wilson,High Point,23,93
Weber State,Cal State Bakersfield,61,56
Western Michigan,Detroit,60,59
Wichita State,UIC,67,60
Wyoming,Lamar,75,71
South Carolina State,UNC,64,110
UCLA,Michigan State,68,63
Arkansas State,Memphis,63,84
Middle Tennessee,Tennessee,40,109
UNC Wilmington,Indiana,71,95
Marquette,Oklahoma State,91,61
Oregon,Saint Mary's,87,99
Duke,Illinois,79,66
Drexel,Virginia,58,72
North Florida,Florida,51,102
American,Morgan State,54,62
Arizona State,Princeton,61,42
Army,Cornell,78,93
Austin Peay,Utah State,68,71
Benedictine (IL),Northwestern,63,95
Berry,Jacksonville State,89,97
Buffalo,Niagara,63,80
Cal Poly,Southern Utah,73,66
Canisius,Navy,60,71
Centenary (LA),Little Rock,64,72
Central Connecticut,Binghamton,68,65
Citadel,Penn,77,93
Colorado Christian,Colorado,58,78
Columbia,LIU-Brooklyn,60,70
Coppin State,Xavier,49,98
Dartmouth,Rutgers,50,55
Duquesne,Oakland,92,77
ETSU,Marshall,83,84
Eastern Illinois,Western Illinois,57,75
Elon,Georgia,65,76
Evansville,Southeast Missouri State,77,87
Florida Gulf Coast,Bradley,74,82
Gardner-Webb,UConn,72,89
Georgia State,Florida State,48,78
Hartford,BYU,73,97
Harvard,Holy Cross,69,80
Houston Baptist,Northwestern State,96,105
Iona,Old Dominion,63,74
La Salle,Howard,63,69
Lehigh,Albany (NY),66,78
Linfield,Portland State,50,93
Lipscomb,Purdue,62,66
Longwood,Kent State,62,80
Louisiana,Oral Roberts,53,62
LSU,Chaminade,78,72
Louisiana Tech,Arkansas-Pine Bluff,54,67
Loyola (MD),Seton Hall,80,94
Maine,Quinnipiac,64,59
Maryland,Missouri,70,84
UMBC,Lafayette,84,87
Maryland-Eastern Shore,Iowa,48,65
Minnesota,Iowa State,68,58
Norfolk State,Nebraska,48,83
UNC Asheville,Western Carolina,83,73
North Carolina Wesleyan,East Carolina,69,88
Northern Illinois,Indiana State,65,75
Richmond,Rice,61,55
Sacred Heart,St. John's (NY),49,76
San Francisco,UCSB,69,74
South Dakota State,Milwaukee,80,89
Southern,Southeastern Louisiana,46,58
St. Gregory's,Sam Houston State,40,88
Texas-Tyler,McNeese State,49,65
Towson,Samford,73,66
Troy,Utah Valley,51,72
Valparaiso,Vanderbilt,78,87
Vermont,NJIT,91,71
William Carey,Southern Miss,60,86
William & Mary,Wagner,81,88
Yale,Stanford,61,72
Northern Arizona,Kansas,46,87
Georgetown,Ball State,57,48
Louisville,UNLV,68,48
Duke,Marquette,77,73
Texas A&M,Washington,77,63
Ohio State,Syracuse,79,65
Butler,Michigan,79,65
Presbyterian,Clemson,57,74
Adams State,Arizona,64,88
Anderson (SC),Coastal Carolina,45,85
Appalachian State,Campbell,71,64
Arizona State,LSU,87,84
Bethune-Cookman,Stetson,51,62
Cal State Bakersfield,Cal State Northridge,76,92
Chicago State,Detroit,66,77
Davidson,Western Michigan,76,83
Eastern Kentucky,Alabama-Birmingham,50,64
Eastern Michigan,Manhattan,61,57
Grambling,TCU,67,99
Hawaii,New Mexico,60,89
Hofstra,St. Francis (NY),57,60
Illinois,Oklahoma State,65,49
James Madison,VMI,83,90
Kennesaw State,Florida International,74,83
Liberty,Kentucky,54,80
Long Beach State,Pepperdine,81,92
Louisiana-Monroe,Stephen F. Austin,68,71
Manchester,Purdue-Fort Wayne,57,106
Marist,Colgate,61,60
Missouri Valley,Central Arkansas,54,75
Montana State,Fresno State,74,86
Montana State-Northern,Idaho State,69,76
Montana Tech,Boise State,53,107
Morehead State,Oklahoma,42,74
Nicholls State,UC-Davis,67,69
North Texas,Texas-Arlington,64,72
Princeton,Chaminade,70,74
Rhode Island,Boston College,72,76
Sacramento State,Pacific,62,75
Saint Louis,Missouri State,56,60
Southeast Florida,Savannah State,67,65
Tennessee Tech,North Carolina Central,70,73
Texas Southern,Houston,66,73
Texas State,Texas-Rio Grande Valley,102,75
Toledo,Dayton,70,76
Virginia Tech,Eastern Washington,69,52
Gonzaga,Western Kentucky,74,71
George Mason,Kansas State,87,77
Southern Illinois,Chattanooga,63,41
Villanova,UCF,76,68
Miami (OH),South Alabama,64,59
Mississippi State,UC-Irvine,68,53
NC State,Rider,72,63
San Diego,USC,50,60
South Carolina,Penn State,74,67
Texas Tech,Alaska-Anchorage,74,47
UNC,Old Dominion,99,82
Yale,UCLA,47,81
BYU,Louisville,78,76
Tennessee,West Virginia,74,72
Indiana,Illinois State,70,57
Montana,Washington State,55,66
Texas Tech,Gonzaga,73,63
Texas,New Mexico State,102,87
Texas A&M,Ohio State,70,47
Buffalo,Pitt,45,92
Kansas State,UCF,73,71
Southern Illinois,Mississippi State,63,49
Villanova,George Mason,84,76
Syracuse,Washington,91,85
Butler,Virginia Tech,84,78
Virginia,Penn,100,85
Florida State,Florida,65,51
Air Force,Mississippi Valley State,58,40
Austin Peay,Florida Gulf Coast,67,57
Avila,Murray State,55,84
Bradley,Iowa,67,56
Charleston Southern,North Florida,72,61
Chattanooga,UC-Irvine,85,80
Coppin State,Southeast Missouri State,102,99
Georgia Southern,Furman,68,63
Hartford,Jackson State,73,57
Idaho State,Oregon State,41,56
Lehigh,Maryland,51,72
Loyola (MD),Howard,73,58
Michigan,Eastern Washington,61,53
NC State,South Carolina,63,61
UNC Wilmington,Longwood,80,65
Northern Iowa,South Dakota State,55,61
Rider,Penn State,82,73
Robert Morris,Drexel,40,56
Seton Hall,Navy,79,75
South Alabama,San Diego,77,55
South Carolina State,Iona,81,76
USC,Miami (OH),57,53
Southern Miss,Alabama,77,79
Tennessee Wesleyan,Middle Tennessee,48,91
Valparaiso,Maryland-Eastern Shore,66,55
Vanderbilt,Utah State,77,56
Western Kentucky,Alaska-Anchorage,71,67
Winston-Salem,Wake Forest,53,73
Xavier,Kent State,78,65
UNC,BYU,73,63
Louisville,Old Dominion,64,53
Texas,Tennessee,97,78
Xavier,Indiana,80,65
Mississippi Valley State,Washington State,26,71
Oakland,Michigan State,71,75
San Francisco,Oregon,79,110
Gonzaga,Virginia Tech,82,64
Butler,Texas Tech,81,71
Seton Hall,Virginia,74,60
Gardner-Webb,Clemson,67,96
American,NJIT,73,50
Arkansas Tech,UMKC,82,90
Binghamton,Akron,51,71
Boise State,Southern Utah,75,73
Brewton-Parker,Samford,30,73
Brown,Northwestern,73,67
Bucknell,Wagner,55,64
Canisius,LIU-Brooklyn,63,70
Centenary (LA),Baylor,62,85
Central Michigan,Minnesota,59,77
Chicago State,IUPUI,70,78
College of Charleston,Fordham,73,68
Colorado State,Stanford,53,73
Columbia,Stony Brook,66,46
Dartmouth,Colgate,81,76
Delaware State,Arkansas,67,89
Drake,Milwaukee,80,59
East Carolina,South Florida,67,81
ETSU,UNC Asheville,89,87
Eastern Illinois,Arkansas State,60,74
Eastern Michigan,St. Bonaventure,63,60
Eastern Washington,Alaska-Anchorage,64,62
Elon,VCU,61,79
Emmanuel (GA),Savannah State,68,78
Evansville,Ball State,51,50
Fairfield,Cincinnati,64,69
