Home,Away,Home_Score,Away_Score
LSU,Florida,58,80
San Diego State,New Mexico,50,60
Saint Louis,Charlotte,72,55
UCLA,Arizona,66,64
Tulsa,Memphis,74,85
VCU,St. Joseph's,82,79
Kent State,Akron,59,62
La Salle,Butler,58,69
Long Beach State,UC-Irvine,60,67
Missouri,Ole Miss,62,64
Morgan State,Bethune-Cookman,82,71
UNLV,Colorado State,75,65
NJIT,Houston Baptist,61,62
UNC,Florida State,83,62
North Carolina A&T,Delaware State,84,78
Northern Colorado,Montana,56,70
Pacific,Cal Poly,55,53
Prairie View,Jackson State,88,75
Sam Houston State,Northwestern State,52,55
Southern,Alabama A&M,72,59
Stephen F. Austin,Southeastern Louisiana,68,57
Temple,UMass,74,79
Tennessee,Alabama,48,58
UTEP,Southern Miss,67,85
Texas-Rio Grande Valley,Chicago State,55,63
UTSA,Texas-Arlington,53,69
Texas State,New Mexico State,65,74
Utah,Oregon,45,64
Vanderbilt,Kentucky,64,48
Virginia,NC State,56,75
Weber State,North Dakota,76,74
Western Michigan,Ohio,63,74
Wisconsin,Indiana,68,56
Syracuse,Louisville,61,78
Kansas State,Kansas,54,70
Ohio State,Michigan State,61,58
NC State,Miami (FL),71,81
Florida,Alabama,61,51
New Mexico,UNLV,63,56
Saint Louis,Butler,67,56
Southern Miss,Memphis,79,91
UCLA,Oregon,69,78
VCU,UMass,71,62
Albany (NY),Vermont,53,49
Houston Baptist,Chicago State,60,75
UNC,Maryland,79,76
North Carolina A&T,Morgan State,57,54
Ohio,Akron,46,65
Pacific,UC-Irvine,64,55
Southern,Prairie View,45,44
Stephen F. Austin,Northwestern State,66,68
Texas-Arlington,New Mexico State,55,64
Vanderbilt,Ole Miss,52,64
Weber State,Montana,64,67
UNC,Miami (FL),77,87
Wisconsin,Ohio State,43,50
Ole Miss,Florida,66,63
VCU,Saint Louis,56,62
Saint Mary's,Middle Tennessee,67,54
North Carolina A&T,Liberty,73,72
Boston University,Loyola (MD),63,70
Eastern Kentucky,Gardner-Webb,69,62
George Mason,College of Charleston,78,77
Kentucky,Robert Morris,57,59
Lehigh,Wyoming,66,67
Louisiana Tech,Florida State,71,66
Niagara,Maryland,70,86
Norfolk State,Virginia,56,67
Northeastern,Alabama,43,62
Oakland,Youngstown State,87,99
Ohio,Denver,57,61
Rider,Hartford,63,54
Savannah State,East Carolina,65,66
St. John's (NY),St. Joseph's,63,61
Stephen F. Austin,Stanford,57,58
Tennessee State,Evansville,72,84
Vermont,Santa Clara,67,77
Washington,BYU,79,90
La Salle,Boise State,80,71
LIU-Brooklyn,James Madison,55,68
Cal Poly,Weber State,43,85
Charleston Southern,Southern Miss,71,78
Charlotte,Providence,66,75
Chicago State,UIC,69,80
Detroit,Arizona State,68,83
Elon,Canisius,53,69
Fairfield,Kent State,71,73
Green Bay,Bradley,69,75
High Point,UC-Irvine,71,80
Indiana State,Iowa,52,68
Long Beach State,Baylor,66,112
Mercer,Tennessee,75,67
North Dakota,Northern Iowa,66,77
North Dakota State,Western Michigan,71,72
Oral Roberts,Texas-Arlington,84,76
Richmond,Bryant,76,71
South Alabama,Tulane,73,84
Stony Brook,UMass,71,58
Texas,Houston,72,73
Tulsa,Wright State,52,72
Western Illinois,Purdue,67,81
North Carolina A&T,Louisville,48,79
Southern,Gonzaga,58,64
Marquette,Davidson,59,58
New Mexico,Harvard,62,68
Valparaiso,Michigan State,54,65
Saint Louis,New Mexico State,64,44
South Dakota State,Michigan,56,71
Syracuse,Montana,81,34
UNLV,California,61,64
Oregon,Oklahoma State,68,55
VCU,Akron,88,42
Belmont,Arizona,64,81
Butler,Bucknell,68,56
Saint Mary's,Memphis,52,54
Missouri,Colorado State,72,84
Wichita State,Pitt,73,55
Air Force,Hawaii,69,65
Denver,Maryland,52,62
James Madison,Indiana,62,83
Western Kentucky,Kansas,57,64
Duke,Albany (NY),73,61
Georgetown,Florida Gulf Coast,68,78
Ohio State,Iona,95,70
Pacific,Miami (FL),49,78
Northwestern State,Florida,47,79
La Salle,Kansas State,63,61
Wisconsin,Ole Miss,46,57
UCLA,Minnesota,63,83
Creighton,Cincinnati,67,63
Illinois,Colorado,57,49
Notre Dame,Iowa State,58,76
San Diego State,Oklahoma,70,55
Temple,NC State,76,72
Villanova,UNC,71,78
Arizona State,Baylor,86,89
Stony Brook,Iowa,63,75
Louisville,Colorado State,82,56
Wichita State,Gonzaga,76,70
Marquette,Butler,74,72
Michigan State,Memphis,70,48
Saint Louis,Oregon,57,74
Syracuse,California,66,60
VCU,Michigan,53,78
Harvard,Arizona,51,74
Air Force,Weber State,57,78
Canisius,Youngstown State,84,82
Eastern Kentucky,Evansville,72,86
UIC,Northern Iowa,51,63
Rider,East Carolina,54,75
Stanford,Alabama,54,66
Tulane,Bradley,72,77
UNC,Kansas,58,70
Temple,Indiana,52,58
Duke,Creighton,66,50
Miami (FL),Illinois,63,59
Ohio State,Iowa State,78,75
Minnesota,Florida,64,78
San Diego State,Florida Gulf Coast,71,81
Ole Miss,La Salle,74,76
Kent State,Loyola (MD),59,73
St. John's (NY),Virginia,50,68
UC-Irvine,Oral Roberts,62,76
Houston,George Mason,84,88
Louisiana Tech,Southern Miss,52,63
Mercer,BYU,71,90
Richmond,Wright State,51,57
Robert Morris,Providence,68,77
Santa Clara,Purdue,86,83
Western Michigan,Wyoming,75,67
Bradley,Northern Iowa,77,90
Evansville,Canisius,84,83
Loyola (MD),East Carolina,58,70
Maryland,Alabama,58,57
BYU,Southern Miss,79,62
Iowa,Virginia,75,64
Oral Roberts,Weber State,74,83
Providence,Baylor,68,79
Santa Clara,Wright State,81,69
Western Michigan,George Mason,52,62
Syracuse,Indiana,61,50
Miami (FL),Marquette,61,71
Ohio State,Arizona,73,70
Wichita State,La Salle,72,58
Michigan,Kansas,87,85
Oregon,Louisville,69,77
Michigan State,Duke,61,71
Florida Gulf Coast,Florida,50,62
Wichita State,Ohio State,70,66
Syracuse,Marquette,55,39
Evansville,East Carolina,58,81
Weber State,Northern Iowa,59,56
Louisville,Duke,85,63
Michigan,Florida,79,59
George Mason,Santa Clara,73,81
BYU,Baylor,70,76
East Carolina,Weber State,77,74
Maryland,Iowa,60,71
Santa Clara,George Mason,66,73
Iowa,Baylor,54,74
Santa Clara,George Mason,80,77
Wichita State,Louisville,68,72
Syracuse,Michigan,56,61
Michigan,Louisville,76,82
