Home,Away,Home_Score,Away_Score
Louisiana-Monroe,Jackson State,75,66
Louisiana Tech,Wichita State,71,58
Loyola (MD),St. John's (NY),55,76
Maine,Denver,50,63
Marist,Army,69,73
Mars Hill,Appalachian State,62,125
UMBC,Marquette,42,67
Maryland-Eastern Shore,Georgetown,53,68
MIT,Harvard,66,78
UMass-Lowell,UMass,75,83
Mercer,Alabama-Birmingham,67,75
Mid-Atlantic Christian,Hampton,58,110
Milwaukee,Boston College,53,73
Mississippi College,Nicholls State,58,86
Mississippi Valley State,Nebraska,37,106
UMKC,Loyola (IL),45,76
Mount St. Mary's,NC State,55,105
Multnomah,Portland,103,111
Navy,Old Dominion,44,67
Omaha,Minnesota,76,104
New Mexico,Cal State Northridge,87,84
New Rochelle,LIU-Brooklyn,76,109
Newbury,Dartmouth,39,114
North Alabama,Samford,74,91
UNC Greensboro,North Carolina A&T,74,66
UNC Wilmington,Campbell,93,97
North Dakota State,New Mexico State,56,73
Northland,North Dakota,48,104
Oakland City,Austin Peay,53,114
Oral Roberts,Missouri State,50,84
Pacific,SIU-Edwardsville,74,65
Penn,George Mason,72,71
Presbyterian,College of Charleston,73,85
Randolph,Longwood,56,84
Rider,UCF,70,84
Rivier,New Hampshire,54,108
Robert Morris,USC,62,83
Rochester (MI),Eastern Michigan,67,77
Rockford,Northern Illinois,54,93
Sacred Heart,Holy Cross,81,93
Saint Francis (PA),Buffalo,67,82
Saint Leo,Rice,64,80
San Francisco,UC-Davis,76,42
Southeastern Baptist,Southern Miss,66,111
Seattle,Stanford,74,96
Sewanee,Lipscomb,53,97
Siena,Providence,67,77
USC Upstate,South Carolina,52,65
Southeast Missouri State,Saint Louis,65,75
Southern,Alabama,62,82
Spring Hill,New Orleans,66,95
Stony Brook,George Washington,77,74
Tennessee Tech,Memphis,61,76
Texas A&M-Commerce,Texas-Rio Grande Valley,84,91
Texas-Permian Basin,UTEP,63,90
Texas Southern,Baylor,72,69
Texas-Tyler,Texas-Arlington,66,90
Texas Wesleyan,Stephen F. Austin,71,83
Tiffin,Bowling Green State,52,91
Utah State,Montana State,101,71
UVI,Louisiana,80,121
Wagner,Seton Hall,49,89
Washington College,VMI,56,89
Weber State,San Diego,66,83
West Coast Baptist,Southern Utah,63,109
Westcliff,Loyola Marymount,43,75
Western Illinois,Creighton,67,78
Westminster (MO),Utah Valley,71,96
Wilmington (OH),Northern Kentucky,38,102
Winthrop,Vanderbilt,79,92
Wisconsin Lutheran,Green Bay,54,110
Youngstown State,Pitt,53,69
Cal State Bakersfield,TCU,61,66
Bethune-Cookman,DePaul,58,80
Bucknell,St. Bonaventure,88,85
Cal St Dominguez Hills,Pepperdine,66,100
Carver Bible,Georgia Southern,51,139
Colorado Christian,Colorado State,66,100
Florida Tech,Florida Atlantic,52,98
High Point,William & Mary,69,79
Houston Baptist,Arizona,60,90
Howard Payne,Texas A&M-Corpus Christi,34,81
Johnson University,Stetson,66,116
Lafayette,St. Peter's,86,93
Life Pacific,San Jose State,72,89
Marshall,Eastern Kentucky,105,77
McNeese State,Saint Mary's,65,87
Medgar Evers,St. Francis (NY),42,92
Menlo,Cal Poly,75,82
North Florida,Dayton,70,78
Oglethorpe,Kennesaw State,57,68
Ohio State,Cincinnati,64,56
Savannah State,Texas A&M,83,98
St. Edward's,UTSA,77,76
Washington Adventist,Howard,91,115
Webber,Florida International,84,110
Western Carolina,Wright State,73,96
Wilberforce,Ohio,61,97
Wisconsin-Parkside,Bradley,58,74
York (NE),South Dakota,58,83
Alabama State,South Dakota State,61,78
Buena Vista,Drake,52,98
Chicago State,Notre Dame,62,89
Earlham,Purdue-Fort Wayne,51,112
Evansville,Illinois,60,99
Hendrix,Central Arkansas,73,99
Hiwassee,ETSU,44,109
Maine,Utah,61,75
Maine-Fort Kent,Liberty,40,89
Mid-Atlantic Christian,Norfolk State,50,108
UMKC,Iowa,63,77
Morehead State,UConn,70,80
New Orleans,Northwestern,52,82
Nicholls State,Louisville,72,85
Northwestern State,SMU,58,69
Puget Sound,Seattle,67,95
Siena,George Washington,69,61
Southeastern,Florida Gulf Coast,54,81
SE Oklahoma St.,Little Rock,92,101
SW Assembl. of God,Stephen F. Austin,67,68
Southwestern,Sam Houston State,56,94
St. Andrews,UNC Asheville,47,87
SUNY-Canton,Cornell,44,86
Southern Illinois,Kentucky,59,71
Louisiana,Tennessee,65,87
Pacific,Nevada,61,83
UNC,Elon,116,67
Washington,Auburn,66,88
Kennesaw State,Kansas State,41,56
Buffalo,West Virginia,99,94
Eastern Washington,Oregon,47,81
Gardner-Webb,Virginia Tech,59,87
Austin Peay,Mississippi State,67,95
Long Beach State,UCLA,80,91
North Carolina Central,Clemson,51,71
UNC Greensboro,LSU,91,97
Air Force,Texas State,57,67
Albany (NY),Iona,68,72
American,George Mason,78,75
Antelope Valley,Cal State Bakersfield,75,111
Arkansas,Texas,71,73
Arkansas State,Abilene Christian,73,94
Bethesda University (CA),Weber State,53,123
Blue Mountain College,Alcorn State,55,79
Bowling Green State,St. John's (NY),80,84
Brown,LIU-Brooklyn,81,83
Buena Vista,Omaha,58,94
UC-Irvine,Texas A&M,74,73
Charleston Southern,Florida,46,76
Chicago State,Central Michigan,60,101
Coastal Carolina,Campbell,85,75
Colorado College,Northern Colorado,56,126
Dartmouth,Davidson,76,79
DeSales,Princeton,51,85
Detroit,Temple,67,83
Drexel,Eastern Michigan,62,66
Fairleigh Dickinson,Rutgers,55,90
Furman,Loyola (IL),60,58
Georgia State,Montana,74,81
Hampton,VCU,57,69
Hartford,Utah State,73,100
Humboldt State,North Texas,48,93
UIC,Radford,78,88
Indiana State,Green Bay,78,74
Jacksonville State,Samford,72,92
James Madison,East Carolina,73,72
Jarvis Christian,Grambling,68,105
Johnson & Wales (FL),Florida International,47,117
Lamar,Georgia Tech,69,88
Lehigh,Miami (FL),62,83
Longwood,Richmond,63,58
Maryland,Navy,78,57
McNeese State,Arizona State,52,80
Milligan,Middle Tennessee,70,102
Mississippi Valley State,Texas Tech,52,84
Missouri,Iowa State,59,76
Monmouth,Colgate,74,87
Montana State,Indiana,35,80
Morgan State,Saint Francis (PA),60,80
Mount St. Mary's,Hofstra,61,79
New Hampshire,UMass,75,104
NJIT,Binghamton,74,57
North Florida,Penn State,72,87
Northeastern,Harvard,81,71
Northern Kentucky,Northern Illinois,88,85
Oklahoma,Texas-Rio Grande Valley,91,76
Old Dominion,St. Joseph's,64,79
Our Lady of the Lake,Texas A&M-Corpus Christi,83,113
Piedmont,Mercer,52,105
Portland,Hawaii,64,82
Prairie View,Santa Clara,81,64
Rice,Penn,76,92
Robert Morris,Missouri State,60,74
San Diego,UC-Davis,76,57
San Diego Christian,California Baptist,71,87
Savannah State,Georgia,76,110
Simpson,Sacramento State,52,76
Southwestern,Oral Roberts,62,79
St. Francis (IL),Incarnate Word,49,63
Stanford,UNC Wilmington,72,59
Stony Brook,South Carolina,83,81
UTEP,New Mexico State,69,96
Toledo,Oakland,87,86
Utah Valley,BYU,65,75
Vermont,Boston University,78,72
VMI,Pitt,55,94
Wichita State,Providence,83,80
William Carey,Southeastern Louisiana,57,78
Yale,California,76,59
Texas Southern,Gonzaga,67,104
Quinnipiac,Villanova,53,86
Morehead State,Syracuse,70,84
Holy Cross,Michigan,37,56
Ball State,Purdue,75,84
Akron,Youngstown State,98,69
Alabama A&M,Houston,54,101
Arkansas-Pine Bluff,Colorado State,67,92
Bemidji State,South Dakota State,63,86
Bethune-Cookman,Marquette,59,92
Blue Mountain College,North Alabama,59,72
Brevard,USC Upstate,43,86
UC-Riverside,Portland State,64,71
Central Connecticut,Georgetown,78,85
Clarion,Norfolk State,46,74
College of Charleston,Western Carolina,77,74
Columbia,Marist,76,82
Coppin State,Dayton,46,76
Delaware,St. Peter's,78,75
Delaware State,Grand Canyon,47,89
Eastern Illinois,IUPUI,65,71
Eastern Kentucky,Chattanooga,81,78
Evansville,Xavier,85,91
Fairfield,Bucknell,60,58
Fordham,Houston Baptist,72,75
Humboldt State,Hawaii,54,90
Idaho State,Boise State,72,70
Illinois State,Belmont,89,100
Jackson State,St. Bonaventure,36,67
Jacksonville,Northern Arizona,82,97
Kent State,Cleveland State,83,79
Lafayette,La Salle,77,76
Loyola Marymount,UNLV,61,50
Maine,San Francisco,50,93
Maryland-Eastern Shore,NC State,49,95
Menlo,Long Beach State,57,78
Miami (OH),Butler,68,90
Millsaps,Louisiana-Monroe,52,94
North Carolina A&T,Wake Forest,78,90
North Dakota,Milwaukee,63,60
North Park,Western Illinois,56,84
Northern Iowa,Texas-Arlington,65,74
Oklahoma State,Charlotte,64,66
Portland,North Texas,73,78
Presbyterian,Tennessee Tech,80,65
Shenandoah,UMBC,45,93
South Carolina State,Tulsa,52,74
Southeast Missouri State,Bradley,57,68
Southern,Baylor,53,80
Southern Utah,San Jose State,66,59
UT-Martin,Western Kentucky,71,86
Tennessee State,Lipscomb,79,86
Texas-Tyler,Incarnate Word,54,66
Troy,Saint Louis,58,62
Tuskegee,Florida A&M,55,62
Wagner,UMass-Lowell,84,88
West Coast Baptist,Cal State Fullerton,53,106
Western Michigan,Ole Miss,64,90
Wilberforce,Toledo,58,99
William & Mary,Duquesne,70,84
Winthrop,SIU-Edwardsville,94,82
Wofford,High Point,68,60
Wright State,Murray State,54,73
Wyoming,Oregon State,64,83
Army,Duke,72,94
George Washington,Virginia,57,76
Florida Gulf Coast,Michigan State,82,106
Florida State,Tulane,80,69
Hartford,Mississippi State,59,77
Oral Roberts,TCU,62,79
Appalachian State,Alabama,73,81
Brown,NJIT,60,63
Bryant,Seattle,59,82
Cal Poly,Arizona,61,82
UCSB,North Dakota State,63,82
Central Pennsylvania College,Howard,71,99
Colgate,Cornell,73,57
Dartmouth,Loyola (MD),82,80
Drexel,Rutgers,66,95
ETSU,Creighton,69,75
Emerson,Boston University,57,94
Florida Atlantic,UCF,80,79
Goshen,Eastern Michigan,74,97
Goucher,VMI,34,98
Green Bay,Iowa,82,93
Hofstra,Marshall,72,76
Huntingdon,South Alabama,76,106
Purdue-Fort Wayne,Ohio State,61,107
LaGrange,Alabama State,63,97
Lamar,East Carolina,78,84
Middle Georgia State,Savannah State,95,105
UMKC,UConn,66,94
Nicholls State,Washington State,72,89
North Texas,Hawaii,68,51
Presentation College,Montana State,68,83
Sam Houston State,Louisiana Tech,69,76
Southeastern Louisiana,Nebraska,35,87
Southern Miss,SMU,74,64
St. Francis (NY),Boston College,69,74
Stetson,Missouri State,70,83
Utah Valley,Saint Mary's,63,92
Vanderbilt,USC,82,78
Wabash,Northern Kentucky,59,99
Wesley,Towson,66,93
Vermont,Kansas,68,84
Stanford,UNC,72,90
Denver,Kansas State,56,64
Buffalo,Southern Illinois,62,53
Alabama A&M,Rice,59,73
American,Northwestern,51,63
Austin Peay,South Florida,70,74
Bowling Green State,VCU,61,72
Bridgewater (VA),James Madison,59,82
UC-Davis,Arkansas,58,81
Campbell,Ohio,73,81
Detroit,Butler,63,84
Heidelberg,Youngstown State,83,106
UIC,Duquesne,88,89
Jacksonville,Grand Canyon,59,76
Jacksonville State,Penn State,61,76
Kennesaw State,Samford,60,74
Life Pacific,UC-Irvine,53,87
Long Beach State,Arizona State,58,90
Louisiana-Monroe,Texas,55,65
Manhattan,UMBC,52,75
Mid-Atlantic Christian,Citadel,75,148
Middle Tennessee,Belmont,73,92
Midway,Miami (OH),42,91
Misericordia,Binghamton,64,107
Missouri Baptist University,Arkansas State,54,89
Monmouth,St. Joseph's,63,78
Montana Tech,Montana,55,79
Morgan State,DePaul,63,91
Mount Saint Vincent,New Hampshire,61,100
North Carolina A&T,Maryland,59,82
Northern Arizona,South Dakota,74,90
Oklahoma,UTSA,87,67
Pensacola Christian,New Orleans,59,87
Prairie View,Baylor,80,91
Quincy,Southeast Missouri State,66,102
San Diego,Washington,63,66
Sonoma State,San Francisco,54,88
St. Bonaventure,Niagara,72,80
Texas Lutheran,Incarnate Word,59,70
Texas-Rio Grande Valley,Texas A&M-Corpus Christi,76,69
Texas Southern,Iowa State,73,85
Troy,Pitt,75,84
University of the Ozarks,Central Arkansas,52,93
Utah,Minnesota,69,78
Welch,Presbyterian,57,109
Western New England,Sacred Heart,72,114
Georgia Tech,Tennessee,53,66
Memphis,LSU,76,85
Little Rock,Tennessee State,83,67
Cal Lutheran,UCSB,32,88
Cal State Northridge,Loyola Marymount,64,79
Cal State Stanislaus,Pacific,66,91
California Baptist,Oral Roberts,70,69
UC-Riverside,UNLV,51,72
Canisius,Bucknell,82,73
Carver Bible,Wofford,35,94
Chestnut Hill,Delaware,62,100
Chicago State,Illinois State,71,75
Coastal Carolina,Tulane,76,81
Cumberland,Chattanooga,61,92
Delaware State,Loyola (MD),62,91
Drake,Colorado,71,100
Elms,Dartmouth,54,100
Gardner-Webb,Furman,86,88
George Mason,Georgia Southern,89,98
Georgetown,Illinois,88,80
Georgia,Temple,77,81
Hampton,California,66,80
Hardin-Simmons,Texas State,52,97
Harding,Louisiana Tech,58,89
Harvard,UMass,74,71
Holy Cross,Providence,61,70
Iona,New Mexico,83,90
Lafayette,Penn,61,91
LIU-Brooklyn,Fairfield,89,87
Longwood,Maryland-Eastern Shore,66,63
Manchester,Purdue-Fort Wayne,65,111
Marist,Lehigh,72,78
UMass-Lowell,Central Connecticut,74,86
Mercer,Georgia State,60,62
Midway,Eastern Kentucky,52,107
Milwaukee,Florida International,83,86
Mississippi Valley State,Utah State,59,94
Nicholls State,Idaho,83,80
Norfolk State,South Carolina,64,81
North Alabama,Saint Louis,58,69
UNC Asheville,NC State,49,100
North Carolina Central,Cincinnati,51,73
UNC Greensboro,UNC Wilmington,82,61
Northwestern State,BYU,57,82
Pepperdine,Northern Colorado,80,88
Pfeiffer,Winthrop,99,134
Regent,Howard,51,108
Rhode Island,College of Charleston,55,66
Shawnee State,Kent State,69,90
South Carolina State,Charleston Southern,72,89
Southeastern Louisiana,Texas Tech,40,59
Southern,Louisville,54,104
Stephen F. Austin,Miami (FL),58,96
SUNY-Cortland,Wagner,58,90
Tennessee Tech,Savannah State,83,97
Trevecca Nazarene,Liberty,40,93
Trinity Baptist,Bethune-Cookman,44,104
Urbana,Cleveland State,65,94
Western Michigan,Oakland,85,77
Wisconsin,Xavier,77,68
Eastern Michigan,Duke,46,84
Michigan,Villanova,73,46
Mississippi College,Auburn,52,103
North Dakota,Kentucky,58,96
Louisiana-Monroe,Michigan State,59,80
Sam Houston State,Clemson,59,74
Marquette,Indiana,73,96
Birmingham-Southern,Alabama State,44,86
Boston University,Albany (NY),71,61
Bryn Athyn,Drexel,41,118
Coppin State,Navy,58,77
Dominican (IL),Western Illinois,56,95
Edward Waters,North Florida,83,95
Grambling,Wyoming,78,86
IUPUI,Boston College,76,69
Jacksonville State,Bradley,65,74
Johnson University,Citadel,60,137
Kean,NJIT,40,73
La Salle,Florida,69,82
Lyndon State,Vermont,56,122
McKendree,Indiana State,63,80
Miles,Samford,57,66
Montana State,Colorado State,77,81
Mount St. Mary's,Marshall,75,98
Mt. Aloysius,Robert Morris,57,104
Nazareth,Colgate,68,86
New Orleans,Alabama-Birmingham,68,75
Niagara,Loyola (IL),62,75
North Carolina A&T,Hofstra,72,92
Northern Arizona,Omaha,76,66
Prairie View,Texas-Rio Grande Valley,57,70
Queens (NY),Fairleigh Dickinson,48,87
Radford,Notre Dame,63,60
Rice,Houston,68,79
Saint Mary's,New Mexico State,73,58
St. Peter's,Bryant,63,71
Seton Hall,Nebraska,57,80
USC Upstate,VMI,72,78
St. Francis (NY),Richmond,66,88
Stetson,USC,59,95
Texas A&M-Commerce,North Texas,53,102
UTEP,Arizona,46,79
UTSA,Oklahoma State,60,82
Texas Southern,San Diego State,64,103
Toledo,Wright State,74,84
Washington State,Seattle,69,78
Western Carolina,SMU,65,98
Texas A&M,Gonzaga,71,94
Oregon,Iowa,69,77
Syracuse,UConn,76,83
Ball State,Virginia Tech,64,73
Fresno State,TCU,69,77
Purdue,Appalachian State,92,70
Abilene Christian,Denver,67,61
Alabama,Northeastern,52,68
Belmont,Lipscomb,87,83
Boyce,Presbyterian,49,102
Cal State Bakersfield,Central Michigan,55,67
UC-Irvine,Santa Clara,61,49
Carver Bible,Tennessee State,57,92
Central Arkansas,Pitt,71,97
UCF,Cal State Fullerton,68,52
Davidson,Wichita State,57,53
Delaware,Cornell,73,56
Hartford,Quinnipiac,68,54
Johnson University,Bethune-Cookman,47,97
Kentucky Wesleyan,Evansville,72,92
Milligan,Elon,71,98
Mississippi Valley State,Utah,63,98
Monmouth,West Virginia,53,71
North Carolina Central,Bowling Green State,60,75
North Greenville,Furman,67,107
Ohio State,Creighton,69,60
Oral Roberts,BYU,65,85
Pacific,Idaho State,83,76
Penn State,DePaul,70,72
St. Joseph's,Wake Forest,89,69
San Diego Christian,San Diego,47,95
Southern Miss,Troy,81,66
Valparaiso,Western Kentucky,71,83
Weber State,San Jose State,85,77
William & Mary,UIC,95,100
Louisiana,Kansas,76,89
Coppin State,Virginia,40,97
Little Rock,Nevada,59,87
Tennessee Tech,UNC,58,108
Eastern Kentucky,Kansas State,68,95
Syracuse,Oregon,65,80
Virginia Tech,Northeastern,88,60
Long Beach State,Mississippi State,51,79
Saint Francis (PA),UCLA,58,95
Louisiana Tech,LSU,67,74
Purdue,Davidson,79,58
Air Force,UMBC,72,77
Alcorn State,Vanderbilt,54,79
Appalachian State,Wichita State,76,82
Arkansas State,Grand Canyon,72,96
Austin Peay,Central Connecticut,80,78
Ball State,Alabama,61,79
Binghamton,Northwestern,54,82
California Baptist,Tulsa,79,82
Central Michigan,Weber State,76,78
Charleston Southern,Middle Tennessee,73,76
Chattanooga,South Alabama,54,73
Chicago State,Akron,46,87
Citadel,Texas,69,97
Coastal Carolina,Manhattan,53,55
UConn,Iowa,72,91
Delaware State,Longwood,73,89
East Carolina,Georgia Tech,54,79
Florida A&M,Campbell,59,66
Florida International,Fordham,77,83
Gardner-Webb,Savannah State,97,77
Georgia Southern,Florida Atlantic,80,70
Grambling,Loyola (IL),64,80
Green Bay,Eastern Washington,82,78
Harvard,Rhode Island,74,76
Hofstra,Maryland,69,80
Holy Cross,Stony Brook,84,70
Howard,UMass,68,63
Incarnate Word,Montana,66,93
Purdue-Fort Wayne,Dayton,80,91
IUPUI,Richmond,70,78
Jackson State,Boise State,53,70
James Madison,Charlotte,64,59
Johnson & Wales (NC),UNC Greensboro,57,105
Kennesaw State,Missouri,52,55
Liberty,Kent State,77,70
Loyola (LA),McNeese State,79,78
Loyola Marymount,Georgetown,65,52
Loyola (MD),Temple,67,81
UMass-Lowell,Brown,74,82
Milwaukee,Cincinnati,63,74
Ole Miss,Butler,76,83
UMKC,Morehead State,89,99
Omaha,Colorado,75,79
New Hampshire,American,44,68
Niagara,Wyoming,72,67
Nicholls State,Baylor,54,81
Norfolk State,Siena,58,61
UNC Asheville,Northern Kentucky,50,77
North Dakota State,Miami (OH),78,89
Northern Iowa,Penn,71,78
NYIT,Fairleigh Dickinson,57,85
Oakland,UNLV,61,74
Ohio,South Florida,46,73
Old Dominion,Oregon State,56,61
Princeton,Lehigh,57,72
Sacred Heart,Army,79,78
St. Joseph's,UCF,57,77
Sam Houston State,Georgia,64,75
South Carolina State,Cleveland State,69,84
South Dakota,High Point,56,60
South Dakota State,Florida Gulf Coast,78,84
Southeast Missouri State,Jacksonville,77,71
Spalding,Murray State,36,106
St. John's (NY),Rutgers,84,65
UT-Martin,Mercer,60,77
Texas A&M-Corpus Christi,Texas-Arlington,73,67
Towson,Pepperdine,65,74
Utah Valley,Utah State,46,65
Valparaiso,Monmouth,64,53
Vermont,Louisville,78,86
Wake Forest,Cal State Fullerton,66,59
Western Kentucky,West Virginia,63,57
Youngstown State,Columbia,94,83
Furman,Villanova,76,68
Michigan,George Washington,84,61
Presbyterian,Marquette,55,74
Alabama A&M,BYU,60,91
Albany (NY),Canisius,75,66
Aquinas,Western Michigan,52,99
Arkansas-Pine Bluff,Southern Illinois,48,78
Army,UMass-Lowell,85,92
Bethune-Cookman,Miami (FL),70,78
Boston University,Eastern Michigan,62,80
Bradley,UIC,70,71
Cal State Bakersfield,San Jose State,73,72
UC-Merced,UC-Riverside,53,63
Chattanooga,Southeast Missouri State,42,63
Coastal Carolina,UNC Asheville,78,52
Cornell,NJIT,86,73
Drexel,La Salle,89,84
ETSU,Winthrop,76,74
Eastern Washington,UMKC,87,80
Fisk,Tennessee State,61,113
Florida Atlantic,Towson,85,71
Florida International,Columbia,98,87
Georgia Southern,Pepperdine,88,78
Green Bay,Morehead State,87,70
Hiwassee,Western Carolina,55,94
Houston Baptist,Wisconsin,59,96
Illinois Tech,Northern Illinois,66,73
Incarnate Word,North Dakota State,80,78
Jacksonville,South Alabama,71,48
Lipscomb,SMU,79,73
Maine,NC State,63,82
Manhattan,Northern Kentucky,53,59
UMBC,High Point,68,59
Maryland-Eastern Shore,North Texas,34,68
Minnesota-Morris,North Dakota,58,112
Mississippi Valley State,Robert Morris,59,68
Montana,Miami (OH),73,71
Montana State,UCSB,69,88
New Mexico State,New Mexico,98,94
Norfolk State,Stony Brook,65,72
North Alabama,Pitt,66,71
North Florida,Wright State,72,89
Northern Iowa,Eastern Kentucky,90,85
Northwestern State,Rice,74,102
Old Dominion,Kennesaw State,65,47
Portland,Cal State Northridge,80,77
Prairie View,Lamar,67,74
Radford,Duquesne,64,69
Sacred Heart,Brown,77,82
Saint Louis,Seton Hall,66,64
South Carolina,Providence,67,76
Southern,George Mason,65,69
Stetson,Southeastern Louisiana,57,69
Texas A&M-Corpus Christi,UC-Davis,54,57
Texas State,Drake,69,75
Wagner,Fairfield,79,73
Western Illinois,Eastern Illinois,66,68
Willamette,Portland State,61,125
William & Mary,Notre Dame,64,73
Yale,Memphis,102,109
Youngstown State,Fordham,61,67
VMI,Kentucky,82,92
Tennessee Tech,Michigan State,33,101
Penn,Kansas State,48,64
Virginia Tech,Purdue,89,83
Michigan,Providence,66,47
Air Force,South Dakota,65,62
Alabama,Wichita State,90,86
Alcorn State,Kent State,48,79
Allen,UNC Wilmington,74,113
Army,Brown,66,86
Austin Peay,Campbell,72,78
Ball State,Appalachian State,94,86
Bethesda University (CA),Idaho,59,87
Bryant,Navy,79,83
Cal State Fullerton,Monmouth,87,63
UC-Davis,Texas-Arlington,59,68
Central Arkansas,Troy,77,82
UCF,Western Kentucky,78,62
Central Michigan,San Jose State,76,74
Chattanooga,Jacksonville,66,74
Coastal Carolina,Northern Kentucky,83,89
College of Charleston,Oklahoma State,58,70
Columbia,Fordham,69,70
Florida A&M,Central Connecticut,75,89
Incarnate Word,Florida Atlantic,68,71
Indiana,Arkansas,72,73
LIU-Brooklyn,San Francisco,52,84
Miami (OH),Pepperdine,80,86
Minnesota,Texas A&M,69,64
Montana,Georgia Southern,77,80
Mount St. Mary's,Maryland,77,92
UNC Asheville,Manhattan,38,54
North Dakota State,Towson,76,51
Northeastern,Davidson,59,71
Northern Arizona,Hawaii,68,85
Ohio,Loyola Marymount,56,65
Oregon State,Missouri,63,69
Sacred Heart,UMass-Lowell,90,94
St. Joseph's,West Virginia,90,97
Samford,Cleveland State,73,60
Santa Clara,Washington,68,82
Siena,Holy Cross,45,57
South Carolina,George Washington,90,55
South Carolina State,Ohio State,61,89
South Florida,Georgetown,73,76
Southern Utah,Seattle,73,70
St. Francis (NY),Lafayette,84,72
Texas Southern,Evansville,63,85
Wake Forest,Valparaiso,69,63
Warren Wilson,North Carolina Central,57,123
Weber State,Cal State Bakersfield,67,68
West Alabama,Alabama-Birmingham,47,77
Wilmington (DE),Delaware,40,70
Wofford,Oklahoma,64,75
Youngstown State,Florida International,93,102
Duke,San Diego State,90,64
Gonzaga,Illinois,84,78
California Baptist,Nevada,55,90
Saint Francis (PA),UNC,76,101
Auburn,Xavier,88,79
Missouri,Kansas State,67,82
Canisius,Florida State,61,93
Mississippi State,Arizona State,67,72
Akron,Clemson,69,72
Presbyterian,UCLA,65,80
Arizona,Iowa State,71,66
Little Rock,Tulsa,78,88
Arkansas-Pine Bluff,UMass,60,92
Arlington Baptist,Lamar,40,105
Bethesda University (CA),Idaho State,60,115
Binghamton,Colgate,68,76
Boise State,Creighton,82,94
Bowling Green State,Hampton,81,79
Cal Poly,Washington State,70,84
Chicago State,ETSU,61,86
Colorado State,Louisiana,73,91
Coppin State,Rider,67,87
Defiance,Oakland,47,91
Eastern Michigan,Rutgers,36,63
Eastern New Mexico,UTEP,59,66
Ecclesia,Oral Roberts,72,109
Florida Gulf Coast,Toledo,62,90
Georgia,Illinois State,80,68
Hartford,Utah Valley,65,72
High Point,Air Force,69,62
Howard,Southern Illinois,69,83
Jackson State,Sam Houston State,60,75
Kennesaw State,Eastern Kentucky,81,100
Lewis & Clark,Portland,57,77
Liberty,Vanderbilt,70,79
Long Beach State,Iona,86,85
Longwood,Charlotte,39,42
Loyola (IL),Richmond,82,66
Loyola (MD),Detroit,63,91
UMBC,South Dakota,52,58
Missouri State,Nebraska,62,85
North Carolina A&T,Marshall,71,95
Northwestern State,Houston,55,82
Old Dominion,Northern Iowa,53,54
Oregon State,Penn,74,58
Prairie View,UNC Greensboro,66,74
Robert Morris,Stetson,81,72
Saint Mary's,Utah State,63,80
South Dakota State,Tulane,80,84
Southeast Missouri State,South Alabama,58,79
