Home,Away,Home_Score,Away_Score
Arizona,NC State,84,90
Western Kentucky,Villanova,58,66
Wichita State,Notre Dame,66,67
Purdue-Fort Wayne,Kentucky,67,86
Lehigh,USC,63,88
La Salle,Miami (FL),46,57
Wyoming,Cincinnati,53,78
Tennessee,Purdue,78,75
Albany (NY),Dartmouth,91,73
Appalachian State,James Madison,99,105
Arkansas State,Indiana,70,87
Augustana (IL),Illinois,62,96
Ball State,Bucknell,83,87
Belmont,Providence,65,66
Bethel (TN),Austin Peay,58,90
Boston University,Maine,78,69
Brown,Stony Brook,64,77
Cal State Bakersfield,Alaska-Anchorage,59,39
Cal State Northridge,Binghamton,65,70
California,Chaminade,72,96
Champion Baptist,McNeese State,48,85
Colgate,Boston College,79,83
College of Charleston,Cal Poly,68,73
Colorado State,New Mexico State,76,89
Detroit,Saint Louis,72,70
Eastern Kentucky,Eastern Washington,62,83
Evansville,Louisiana Tech,61,63
Florida A&M,North Dakota State,66,80
Florida Atlantic,Missouri State,60,71
Fresno State,George Mason,79,73
Holy Cross,Fairleigh Dickinson,76,87
Howard,South Florida,52,75
Idaho State,San Jose State,54,62
Iowa,Alabama-Birmingham,95,85
Kean,NJIT,63,116
Kennesaw State,Florida State,79,98
Lafayette,Princeton,46,60
LIU-Brooklyn,UMass-Lowell,66,74
Longwood,Delaware,57,65
Louisiana,Richmond,82,76
Loyola Marymount,Incarnate Word,91,87
Maine-Fort Kent,Vermont,54,90
Marquette,LSU,94,84
Miami (OH),Tulane,59,80
Ole Miss,Rice,79,62
Missouri S&T,Bradley,47,79
Missouri-St. Louis,Indiana State,58,75
Mitchell,Sacred Heart,60,84
Monmouth,UNC Asheville,51,62
North Carolina Central,Marshall,84,92
Northern Illinois,Manhattan,70,68
Penn,UMKC,68,65
Prairie View,Georgia State,71,56
Quincy,Illinois State,57,86
Radford,Elon,74,77
Rogers State,North Texas,74,86
Sam Houston State,Central Michigan,60,71
Santa Clara,Idaho,59,69
South Dakota State,Buffalo,94,80
Southeast Missouri State,Montana State,82,88
SMU,Northern Iowa,58,61
Southern-New Orleans,Lamar,67,105
St. Andrews,Coastal Carolina,34,70
Stephen F. Austin,Mississippi State,75,80
Stetson,South Alabama,81,77
UT-Martin,Southern,66,69
Texas-Rio Grande Valley,Georgia Tech,68,78
Texas State,Arkansas-Pine Bluff,71,54
Toledo,Syracuse,64,72
Towson,Georgia Southern,70,67
Troy,ETSU,73,65
VCU,Michigan,60,68
Washington College,Navy,45,110
Western Illinois,SIU-Edwardsville,69,67
Western New Mexico,UC-Riverside,57,75
Wofford,Texas Tech,56,79
Yale,Alcorn State,87,73
Portland State,Duke,81,99
Arizona,SMU,60,66
Michigan State,DePaul,73,51
Villanova,Tennessee,85,76
Florida,Stanford,108,87
Portland,UNC,78,102
Xavier,George Washington,83,64
Gonzaga,Ohio State,86,59
Western Kentucky,Purdue,77,73
Rhode Island,Seton Hall,75,74
Saint Mary's,Harvard,89,71
West Virginia,Marist,84,78
Arkansas,Oklahoma,92,83
Butler,Texas,48,61
UC-Irvine,Rider,82,90
UCF,Nebraska,68,59
Chicago State,UMBC,73,84
College of Charleston,Sam Houston State,59,49
UConn,Oregon,71,63
Georgia,Cal State Fullerton,64,57
Hampton,Northern Arizona,76,66
Kansas State,Arizona State,90,92
Missouri,Long Beach State,95,58
Nicholls State,Presbyterian,76,64
NC State,Northern Iowa,60,64
St. Joseph's,Washington State,71,75
Santa Clara,Alaska-Anchorage,73,78
St. John's (NY),Oregon State,82,77
Utah,UNLV,58,85
Virginia,Vanderbilt,68,42
Duke,Texas,85,78
Arizona,Purdue,64,89
Oakland,Kansas,59,102
Villanova,Northern Iowa,64,50
Florida,Gonzaga,111,105
UNC,Arkansas,87,68
UMass,Minnesota,51,69
Xavier,Arizona State,86,102
Pepperdine,Texas A&M,65,81
Saint Francis (PA),Louisville,72,84
Vanderbilt,Seton Hall,59,72
Saint Mary's,Washington State,79,84
UCF,West Virginia,45,83
BYU,Alabama,59,71
Abilene Christian,Campbell,85,80
Alabama A&M,Niagara,74,96
Arkansas-Pine Bluff,Pacific,69,78
Arkansas State,South Florida,61,72
Bowling Green State,USC Upstate,83,74
Bryant,Hartford,78,73
Cal Poly,Central Michigan,53,56
Cal State Fullerton,Sacramento State,68,63
Central Connecticut,Cleveland State,74,73
Citadel,Florida State,78,113
Denver,Florida Gulf Coast,71,79
East Carolina,Rutgers,47,61
Eastern Michigan,Indiana,67,87
Eastern Washington,Utah,69,85
Evangel,Missouri State,48,80
Florida A&M,Green Bay,50,57
Fontbonne,Eastern Illinois,44,96
Furman,New Hampshire,78,64
Gardner-Webb,Wright State,47,67
George Washington,Kansas State,59,67
Georgia,San Diego State,68,75
Hampton,Rider,80,94
Harvard,St. Joseph's,77,71
High Point,Charlotte,67,70
Idaho,Cal State Bakersfield,62,64
Jacksonville,Fairfield,92,84
Long Beach State,Oregon State,74,69
Loyola (IL),UNC Wilmington,102,78
Maryland-Eastern Shore,Jackson State,66,63
Milwaukee,Wisconsin,49,71
Missouri,St. John's (NY),90,82
Mount St. Mary's,Ohio,77,96
Navy,St. Francis (NY),85,76
Nebraska,Marist,84,59
New Mexico,TCU,67,69
Nicholls State,UMBC,88,89
Norfolk State,Robert Morris,53,75
North Carolina Central,Illinois,73,86
UNC Greensboro,Wake Forest,75,81
North Texas,Georgia Tech,49,63
Northern Arizona,UC-Irvine,71,77
Northwestern State,Colorado State,60,72
Oral Roberts,Penn State,48,86
Oregon,DePaul,89,79
Portland,Oklahoma,71,93
Portland State,Butler,69,71
Prairie View,UCSB,66,69
Presbyterian,Chicago State,75,73
Sacred Heart,Northwestern,50,81
San Diego State,Sacramento State,89,52
Seattle,Washington,84,89
Southeastern Louisiana,Samford,77,71
SMU,Western Kentucky,61,63
Southern Miss,South Dakota,71,84
Spring Hill,New Orleans,67,74
St. Bonaventure,Maryland,63,61
Stanford,Ohio State,71,79
Tennessee,NC State,67,58
Tennessee Tech,Omaha,86,85
Texas A&M-Corpus Christi,UTSA,58,72
Texas Southern,Clemson,77,84
Texas State,Canisius,62,68
Toledo,Cornell,77,80
Utah State,Northeastern,71,67
Valparaiso,Kent State,77,67
Virginia,Rhode Island,70,55
Western Carolina,Texas-Arlington,65,89
Winthrop,Auburn,85,119
Youngstown State,Northern Colorado,67,80
UConn,Michigan State,57,77
North Florida,Miami (FL),65,86
Alabama,Minnesota,84,89
Abilene Christian,USC Upstate,78,88
Akron,Dayton,60,73
Alabama A&M,Western Carolina,72,82
Albany (NY),Holy Cross,78,62
Arkansas-Pine Bluff,Canisius,58,81
Asbury,Eastern Kentucky,71,99
Ball State,Indiana State,93,85
Black Hills State,Weber State,52,105
Boston College,Providence,66,86
Bowling Green State,Campbell,78,72
BYU,UMass,68,66
Cal Poly,Idaho,66,75
Central Arkansas,Tulsa,72,92
Central Michigan,Cal State Bakersfield,75,72
Charleston Southern,Illinois State,64,62
College of Charleston,Alaska-Anchorage,55,46
Columbia,Colgate,71,77
Concordia (AL),Alcorn State,56,103
Davidson,Appalachian State,62,78
Denver,St. Francis (NY),60,50
Drexel,NJIT,53,65
Florida College,Bethune-Cookman,67,95
Furman,Northeastern,78,67
Gardner-Webb,Fairfield,64,75
Georgetown,Richmond,82,76
Georgia Southern,Bradley,57,62
Georgian Court,Delaware State,55,68
Grambling,Texas-Rio Grande Valley,82,76
Hofstra,Siena,76,85
Incarnate Word,Houston,58,97
Purdue-Fort Wayne,ETSU,73,83
Jackson State,Omaha,75,73
Jacksonville,Wright State,44,68
James Madison,Radford,68,69
Lehigh,Pitt,68,80
LIU-Brooklyn,Brown,86,94
Loyola (IL),Kent State,75,60
Loyola Marymount,Boise State,48,68
Maryland-Eastern Shore,Tennessee Tech,60,90
Morehead State,Virginia Tech,63,96
Navy,Florida Gulf Coast,54,70
Nevada,Hawaii,67,54
New Mexico,Maryland,65,80
Niagara,Texas-Arlington,90,95
Northern Colorado,South Dakota,63,62
Northern Kentucky,Memphis,74,76
Northwood (MI),Western Michigan,59,88
Old Dominion,William & Mary,77,79
Penn,Monmouth,101,96
Robert Morris,Little Rock,78,64
Sam Houston State,Santa Clara,73,59
San Diego,Grand Canyon,72,62
Savannah State,Texas Tech,69,103
Siena Heights,Detroit,69,131
Southeastern Louisiana,Mississippi Valley State,73,59
Southern Illinois,Murray State,73,81
SIU-Edwardsville,Creighton,66,103
Southern Miss,Youngstown State,71,64
Southern-New Orleans,McNeese State,79,103
Southern Utah,UNLV,82,101
St. Thomas (TX),Rice,59,70
Stetson,North Dakota State,58,94
Tennessee State,Kennesaw State,77,74
Tennessee Wesleyan,Chattanooga,60,95
TCU,St. Bonaventure,89,79
UTEP,New Mexico State,63,72
Texas State,Pacific,85,78
Toccoa Falls,Liberty,50,96
Utah State,New Hampshire,77,63
Utah Valley,North Dakota,83,75
Valparaiso,UNC Wilmington,79,70
Vermont,Yale,79,73
VMI,American,64,69
Western Illinois,Iowa State,45,70
Duke,Florida,87,84
UNC,Michigan State,45,63
UIC,Kentucky,73,107
Texas A&M,USC,75,59
Texas,Gonzaga,71,76
Saint Mary's,Georgia,81,83
Missouri,West Virginia,79,83
UC-Irvine,UCLA,63,87
Abilene Christian,Bowling Green State,88,83
Air Force,Colorado,69,81
Arkansas,UConn,102,67
Brown,Bryant,81,67
Bucknell,Stony Brook,85,76
Butler,Ohio State,67,66
UC-Davis,Washington,70,77
UC-Riverside,Michigan,42,87
Canisius,Pacific,58,80
Carroll,Montana,75,86
Chicago State,Drake,67,79
Concord,Marshall,70,106
Dakota State,South Dakota State,60,92
Denver,Navy,71,79
Eastern Michigan,South Florida,65,47
Fairfield,Wright State,56,57
Florida A&M,Stephen F. Austin,63,79
Gardner-Webb,Jacksonville,99,106
Hartwick,Binghamton,65,97
Harvard,Cal State Fullerton,61,70
Hiwassee,Mercer,53,90
Houston Baptist,Oklahoma State,74,101
Jacksonville State,Mississippi State,56,59
Long Beach State,Nebraska,80,85
Loyola (MD),UMass-Lowell,75,83
Maine,Quinnipiac,78,72
Manhattan,Fordham,57,70
Miami (OH),Austin Peay,61,86
Mississippi College,Alabama-Birmingham,53,90
Mississippi Valley State,Samford,70,83
UMKC,UT-Martin,65,55
Montana State,Fresno State,67,80
New Mexico Highlands,Wyoming,70,83
New Orleans,South Alabama,52,55
Norfolk State,Little Rock,55,70
North Carolina A&T,East Carolina,87,81
North Carolina Central,Southeast Missouri State,77,70
North Carolina Wesleyan,Longwood,78,107
Northern Colorado,Southern Miss,77,63
Oklahoma,Oregon,90,80
Oregon State,Marist,65,46
Portland,DePaul,69,82
Portland State,Stanford,87,78
Princeton,Fairleigh Dickinson,83,76
Rockford,Northern Illinois,53,105
Rust,Louisiana-Monroe,46,104
St. Joseph's,Sacramento State,74,69
St. Peter's,Lafayette,86,82
South Carolina State,Winthrop,61,86
USC Upstate,Campbell,74,93
St. Francis (NY),Florida Gulf Coast,51,75
St. John's (NY),UCF,46,43
Temple,La Salle,83,87
Tulane,Georgia State,59,70
Wagner,Hartford,72,50
Washington State,San Diego State,93,86
Wheaton (MA),Boston University,48,83
Wofford,UNC Asheville,65,85
Youngstown State,South Dakota,53,81
Alabama State,Cincinnati,51,83
Wisconsin,Virginia,37,49
Adams State,Hawaii,77,87
Albany (NY),Monmouth,73,81
Army,Niagara,71,77
Blue Mountain College,Nicholls State,68,104
Cornell,Duquesne,78,71
Delaware State,Troy,64,95
Eastern Illinois,Marquette,83,86
Grambling,North Texas,77,82
Howard,Liberty,55,75
Idaho State,Seattle,67,73
Lamar,UTEP,66,52
Lipscomb,Belmont,74,66
Maryland,Syracuse,70,72
Maryland-Eastern Shore,Old Dominion,44,83
Morehead State,Central Arkansas,78,82
Morgan State,Mount St. Mary's,69,63
Oakland,Oral Roberts,93,86
Saint Leo,Hampton,56,72
Shenandoah,UMBC,59,88
South Carolina,Florida International,78,61
St. Mary's (MD),Towson,57,90
Stetson,Green Bay,83,71
Texas-Dallas,Texas-Arlington,53,73
Yale,Delaware,76,66
Toledo,Kansas,58,96
Savannah State,Wichita State,66,112
Baylor,Xavier,63,76
Louisville,Purdue,57,66
Appalachian State,VCU,72,85
Ave Maria,Florida Atlantic,54,91
Brown,Rhode Island,62,86
Cal State Los Angeles,Loyola Marymount,66,87
Cal State Northridge,California,63,83
UCSB,San Francisco,79,72
Chattanooga,Akron,70,75
Colorado State,Missouri State,67,77
Dallas Christian,Houston Baptist,66,96
Davidson,Charlotte,85,70
Detroit,Purdue-Fort Wayne,82,91
Fisk,Tennessee State,53,67
Florida State,Rutgers,78,73
Hannibal-LaGrange,Southeast Missouri State,59,83
Harris-Stowe,Murray State,56,85
High Point,Pitt,63,71
Illinois,Wake Forest,73,80
Iona,Ohio,93,88
Iowa,Virginia Tech,55,79
IUPUI,Western Illinois,77,90
Jackson State,Louisiana-Monroe,52,65
Kennesaw State,Washington,71,85
LIU-Brooklyn,NJIT,69,73
Loyola (IL),Boise State,53,87
Loyola (LA),Southeastern Louisiana,53,80
Loyola (MD),Dartmouth,63,64
Maine,Georgetown,55,76
McNeese State,Louisiana,78,89
Morris College,South Carolina State,91,100
UNC Greensboro,Presbyterian,72,74
North Dakota State,Stephen F. Austin,50,54
Northwestern,Georgia Tech,51,52
Oakland City,Ball State,57,81
Presentation College,North Dakota,75,82
Radford,Vanderbilt,62,74
Schreiner,Sam Houston State,55,81
South Dakota State,Ole Miss,99,97
Texas-Rio Grande Valley,SMU,64,95
UTSA,Tulsa,96,100
Utah State,Valparaiso,65,72
VMI,Charleston Southern,76,68
Western Michigan,Saint Louis,65,51
Duke,Indiana,91,81
Penn,Villanova,62,90
Miami (FL),Minnesota,86,81
Michigan,UNC,71,86
Incarnate Word,Gonzaga,68,103
Belmont,TCU,76,87
Louisiana Tech,Alabama,74,77
Air Force,Indiana State,64,74
Alcorn State,Tulane,65,81
American,Saint Francis (PA),89,100
Arkansas State,Cleveland State,72,75
Auburn,Dayton,73,60
Austin Peay,Oklahoma State,63,79
Berea,Northern Kentucky,33,112
Bethesda University (CA),Montana State,61,98
Binghamton,Delaware State,85,64
Bluefield State,Longwood,59,84
Boston College,Nebraska,62,71
Boston University,New Hampshire,70,69
BYU,Utah Valley,85,58
Bryant,Yale,67,84
Bucknell,St. Joseph's,70,83
Buffalo,Niagara,106,87
Cal State Bakersfield,UCLA,66,75
Central Arkansas,Little Rock,65,71
Chicago State,Marquette,69,95
Clemson,Ohio State,79,65
Colgate,Albany (NY),69,75
Columbia,UConn,73,77
Drake,Omaha,73,75
ETSU,Fordham,82,77
Eastern Kentucky,Western Kentucky,51,83
Eastern Michigan,North Florida,81,84
Evansville,New Mexico,59,78
Fairleigh Dickinson,St. Peter's,53,77
Florida A&M,Texas,58,82
Florida National University,Florida International,61,79
George Mason,James Madison,76,72
Georgia State,Alabama A&M,63,53
UIC,Troy,66,87
Illinois State,Nevada,68,98
Kent State,Norfolk State,79,70
Lafayette,Drexel,67,68
Lehigh,Princeton,85,76
Lipscomb,Tennessee Tech,80,86
Long Beach State,Arizona,56,91
Lyon,Northwestern State,56,67
Marshall,William & Mary,104,114
UMass,Quinnipiac,66,68
Mercer,Tennessee,60,84
Mid-Atlantic Christian,Hampton,54,117
Midway,Miami (OH),40,123
Milwaukee,Northern Illinois,75,62
Montana,Stanford,54,70
Morgan State,George Washington,66,73
UNLV,Northern Iowa,68,77
New Orleans,Houston,66,75
Northern Colorado,UC-Davis,51,56
Oral Roberts,Kansas State,68,77
Penn State,NC State,78,85
Rice,Texas-Arlington,49,69
Rider,Providence,84,88
Robert Morris,Youngstown State,81,74
Sacred Heart,UMass-Lowell,87,80
San Jose State,Bowling Green State,79,85
Shawnee State,Stony Brook,58,101
USC Upstate,UNC Asheville,70,82
SIU-Edwardsville,Southern Illinois,59,86
Southern Miss,South Alabama,58,69
Southern Utah,Pepperdine,88,82
St. Bonaventure,Siena,75,55
UT-Martin,LSU,60,84
Texas A&M-Corpus Christi,Texas State,53,66
Vermont,Richmond,71,65
Webber,Florida Gulf Coast,61,115
Whittier,UC-Irvine,65,112
Wiley,Southern,69,92
Winthrop,Furman,93,74
Wofford,Coastal Carolina,87,81
Wyoming,Denver,78,88
Notre Dame,Michigan State,63,81
Texas-Rio Grande Valley,Texas A&M,60,78
NJIT,West Virginia,69,102
Seton Hall,Texas Tech,89,79
Alabama State,Jacksonville State,69,77
Alice Lloyd,Morehead State,56,103
Bethune-Cookman,Jacksonville,77,66
Campbell,Stetson,85,78
Carver Bible,Savannah State,60,98
Central Pennsylvania College,Howard,64,81
Christendom,North Carolina Central,38,116
Hartford,LIU-Brooklyn,78,79
Harvard,Northeastern,61,77
Indiana-Kokomo,Purdue-Fort Wayne,63,99
Kennesaw State,Seattle,54,66
Memphis,Alabama-Birmingham,56,71
Missouri,UCF,62,59
Molloy,Hofstra,72,107
Multnomah,Portland,65,112
New Mexico State,UTEP,80,60
New Rochelle,St. Francis (NY),79,104
North Carolina A&T,Central Connecticut,59,72
UNC Wilmington,East Carolina,88,93
North Dakota State,Mississippi State,59,83
North Texas,Oklahoma,72,82
Northern Arizona,Santa Clara,57,89
Ottawa,UTSA,64,125
Pacific,UC-Riverside,57,55
San Diego State,San Diego,66,57
South Carolina,Temple,60,76
South Dakota,UMKC,82,63
South Florida,Elon,78,79
St. Thomas (TX),Sam Houston State,54,77
Texas Southern,Oakland,87,97
Weber State,Fresno State,71,83
Western Carolina,College of Charleston,60,69
UNC,Davidson,85,75
Creighton,Gonzaga,74,91
Army,UMBC,81,70
Bethesda University (CA),Idaho State,71,92
Boise State,Oregon,73,70
Coppin State,Ohio,37,80
Delaware,Navy,76,82
Duquesne,Pitt,64,76
Eastern Illinois,Bradley,56,67
Edward Waters,Stetson,52,85
Fairfield,Wagner,76,78
Grambling,Georgia Tech,64,63
Holy Cross,Manhattan,54,70
Illinois,Northwestern,68,72
Jackson State,Central Michigan,63,70
Johnson & Wales (NC),High Point,54,90
Louisiana,Nicholls State,105,80
Marist,Citadel,100,91
Purdue,Maryland,80,75
Rust,Alcorn State,50,89
Texas Lutheran,Texas A&M-Corpus Christi,42,80
Towson,La Salle,67,60
South Dakota,Duke,80,96
Kansas,Syracuse,76,60
Villanova,St. Joseph's,94,53
Harvard,Kentucky,70,79
Wichita State,Baylor,69,62
Princeton,Miami (FL),52,80
Cincinnati,Xavier,76,89
USC,SMU,55,72
Lehigh,Virginia,54,75
San Francisco,Arizona State,57,75
Yale,TCU,66,92
Air Force,Denver,61,59
Akron,Marshall,64,86
Alabama A&M,Austin Peay,47,67
American,Maryland-Eastern Shore,70,74
Arizona,UNLV,91,88
Arkansas,Houston,65,91
Arkansas-Pine Bluff,Santa Clara,57,72
Army,Marist,82,75
Bethune-Cookman,Florida Atlantic,75,93
Boston College,Hartford,73,61
Bowling Green State,Norfolk State,92,77
BYU,Utah State,75,66
Bryant,New Hampshire,59,75
Cal Lutheran,Cal State Fullerton,58,86
UC-Davis,Washington State,81,67
UC-Riverside,Grand Canyon,56,68
Central Connecticut,Brown,68,62
Charlotte,James Madison,82,87
Cleveland State,Kent State,62,72
Colgate,Binghamton,65,76
Colorado,Colorado State,63,72
Columbia,Albany (NY),82,86
Cornell,Northeastern,66,84
Dartmouth,Canisius,60,73
Delaware State,East Carolina,57,63
Drake,Wyoming,89,96
Fairleigh Dickinson,Iona,75,82
Fayetteville State,Longwood,52,61
Florida A&M,Murray State,59,80
Fresno State,Long Beach State,106,70
Georgia,Marquette,73,66
Green Bay,Belmont,75,86
Hawaii,Utah,60,80
Holy Cross,La Salle,54,58
UIC,Loyola (IL),61,85
Indiana,Michigan,55,69
IUPUI,Ball State,64,83
Jacksonville,Eastern Kentucky,65,70
Lamar,Coastal Carolina,69,67
Lipscomb,Tennessee State,95,86
Louisiana-Monroe,Stephen F. Austin,65,68
Loyola Marymount,Oregon State,74,78
Loyola (MD),Mount St. Mary's,75,80
Maine,Fordham,66,67
Manhattan,Towson,55,56
UMBC,Citadel,98,72
UMass,South Carolina,70,76
Mercer,Memphis,81,83
Miami (OH),Western Illinois,76,73
Middle Tennessee,Florida Gulf Coast,81,76
Miles,Louisiana Tech,55,106
Missouri State,South Dakota State,73,53
Monmouth,UConn,81,84
Montana State,Milwaukee,68,64
Morehead State,Northern Kentucky,49,86
Nevada,UC-Irvine,76,65
New Mexico,UTEP,76,88
North Carolina A&T,Presbyterian,70,73
UNC Greensboro,Liberty,76,75
North Texas,Texas-Arlington,60,65
Northern Arizona,Cal State Bakersfield,60,52
Northern Illinois,Chicago State,95,77
Oakland,Western Michigan,78,73
Oakland City,Evansville,56,98
Ohio State,Wisconsin,83,58
Old Dominion,VCU,75,82
Oral Roberts,Little Rock,74,66
Penn State,Iowa,77,73
Pepperdine,Cal Poly,81,91
Portland Bible College,Portland State,50,125
Providence,Rhode Island,68,75
Quinnipiac,Lafayette,58,79
Radford,VMI,63,50
Reinhardt,Winthrop,76,107
Richmond,Wake Forest,53,82
Rider,Drexel,77,89
Robert Morris,Siena,74,76
Sacred Heart,St. John's (NY),55,90
Saint Francis (PA),Stony Brook,83,85
Saint Louis,Butler,45,75
Saint Mary's,California,74,63
St. Peter's,Elon,65,71
San Diego,UCSB,57,67
San Diego Christian,Southern Utah,68,87
San Jose State,Southern Illinois,58,76
Schreiner,Abilene Christian,43,71
South Alabama,Florida International,58,87
South Carolina State,NC State,71,103
USC Upstate,Gardner-Webb,66,87
South Florida,Appalachian State,61,84
Southeast Missouri State,North Carolina Central,86,77
St. Bonaventure,Buffalo,73,62
UT-Martin,Chattanooga,63,66
Tennessee Tech,Furman,50,64
Tennessee Wesleyan,Georgia Southern,61,97
Texas-Rio Grande Valley,Rice,69,67
UTSA,Utah Valley,80,88
Texas Southern,Toledo,69,71
Texas State,Houston Baptist,52,71
Trinity Baptist,North Florida,58,85
Tulsa,Illinois State,58,65
Vermont,Bucknell,77,81
Virginia Tech,Ole Miss,83,80
William & Mary,Savannah State,108,85
Williams Baptist,New Orleans,70,87
Wright State,Western Kentucky,60,78
Youngstown State,DePaul,73,89
Nebraska,Michigan State,57,86
St. Francis (NY),Notre Dame,53,71
Rutgers,Minnesota,67,89
Tulane,UNC,73,97
Seton Hall,Louisville,79,77
UCF,Alabama,65,62
Arkansas-Fort Smith,Pacific,68,105
Bradley,San Diego State,52,75
Cal State Northridge,Montana,68,86
Coppin State,Georgetown,60,76
Dayton,Mississippi State,59,61
Detroit,UCLA,73,106
Eastern Washington,Seattle,65,84
George Mason,Auburn,63,79
Idaho,Nicholls State,79,68
Kansas State,Vanderbilt,84,79
Maryland,Illinois,92,91
UMass-Lowell,NJIT,65,78
Mississippi Valley State,Oklahoma State,62,83
Morgan State,Navy,59,66
Omaha,Washington,73,86
UNC Asheville,Clemson,52,83
Northwestern,Purdue,69,74
Portland,Boise State,54,77
Prairie View,New Mexico State,57,69
Rust,Southern Miss,61,109
Samford,Jacksonville State,58,89
SIU-Edwardsville,Purdue-Fort Wayne,71,86
Stanford,Long Beach State,68,76
Temple,George Washington,67,71
Tennessee,Georgia Tech,77,70
Western State,Northern Colorado,75,87
Florida State,Florida,83,66
Sam Houston State,Baylor,56,84
Appalachian State,Western Carolina,71,72
Belmont,Lipscomb,54,69
Campbell,East Carolina,66,69
Central Arkansas,San Francisco,76,78
High Point,College of Charleston,58,70
Iowa,Indiana,64,77
Liberty,Georgia State,77,74
Maryland-Eastern Shore,Duquesne,61,86
Michigan,Ohio State,62,71
Missouri State,North Dakota State,71,58
Northern Illinois,Iowa State,80,94
Pacific Lutheran,Seattle,69,99
Penn,Howard,81,68
Quinnipiac,Columbia,89,87
Sacramento State,Saint Mary's,54,70
Stony Brook,LIU-Brooklyn,71,75
UTSA,Oklahoma,85,97
Tougaloo,Grambling,95,111
Western State,Air Force,67,79
Wisconsin,Penn State,64,63
Saint Francis (PA),Duke,67,124
Michigan State,Rutgers,62,52
Villanova,Gonzaga,88,72
South Dakota State,Wichita State,85,95
Texas A&M,Arizona,64,67
Ball State,Notre Dame,80,77
Boston University,Miami (FL),54,69
Minnesota,Nebraska,68,78
Virginia,West Virginia,61,68
SMU,TCU,83,94
Nevada,Texas Tech,76,82
Alabama-Birmingham,Troy,90,78
Bucknell,Northeastern,64,82
Cal State Bakersfield,Fresno State,55,70
UC-Riverside,Pepperdine,59,70
Chattanooga,Marshall,66,70
Colorado State,Arkansas,66,92
Dartmouth,Sacred Heart,73,79
Eastern Kentucky,Oregon State,62,74
Evansville,Bowling Green State,91,76
Florida Atlantic,Florida Gulf Coast,92,88
James Madison,Citadel,82,84
Maine-Presque Isle,Maine,55,75
UMass-Lowell,Wagner,72,90
Miami (OH),Missouri,51,70
Milwaukee,Jacksonville,62,52
Montana State,Central Michigan,48,75
Mount St. Mary's,Pitt,78,82
Omaha,UCSB,70,77
Niagara,New Hampshire,78,70
UNC Asheville,Furman,72,83
North Dakota,Creighton,68,111
Ohio Valley,Wright State,68,98
Oral Roberts,UNLV,66,92
Samford,Memphis,64,65
San Jose State,Denver,56,58
South Carolina State,Presbyterian,77,88
USC Upstate,Kansas State,49,86
St. John's (NY),Grand Canyon,68,60
St. Thomas (TX),Lamar,46,60
Syracuse,UConn,72,63
UT-Martin,Arkansas State,92,78
Texas,VCU,71,67
Texas Lutheran,Incarnate Word,63,91
Utah,Butler,69,81
Vermont,Marquette,81,91
VMI,Davidson,51,74
Wake Forest,Charlotte,80,57
Winthrop,Georgia,82,87
Washington,Kansas,74,65
Loyola (IL),Florida,65,59
Western Carolina,UNC,61,104
Kent State,Xavier,70,96
Abilene Christian,Air Force,62,58
American,Western Illinois,56,69
Antelope Valley,Sacramento State,74,97
Army,Binghamton,66,71
Austin Peay,Illinois,57,64
Brown,Providence,72,77
Bryant,Albany (NY),68,84
Buffalo,Delaware,75,72
Cal State Fullerton,Portland,76,66
Cal State Northridge,Idaho State,66,74
UC-Irvine,Utah State,59,62
Central Arkansas,California,96,69
Central Connecticut,DePaul,57,85
Cleveland State,Western Michigan,67,78
Coastal Carolina,Hampton,85,81
Colgate,Marist,76,78
Drake,South Dakota,65,93
Eastern Illinois,Green Bay,57,59
Fairfield,Houston,66,88
Gardner-Webb,Auburn,55,80
Georgia Tech,Wofford,60,63
Harvard,Fordham,47,45
Hofstra,Monmouth,85,84
Holy Cross,UMass,50,64
Houston Baptist,St. Peter's,74,76
Illinois State,BYU,68,80
Indiana State,North Texas,76,79
Purdue-Fort Wayne,Akron,79,83
Long Beach State,Southern Utah,89,94
Loyola (LA),Louisiana,56,98
Loyola (MD),Florida State,71,96
UMBC,Delaware State,81,60
McMurry,Texas State,50,100
Middle Tennessee,Vanderbilt,66,63
UMKC,Southeast Missouri State,87,91
Morgan State,Towson,78,82
Navy,Coppin State,70,53
New Mexico,Colorado,57,75
Northern Kentucky,ETSU,71,84
Oakland,Eastern Michigan,89,95
Pacific,UC-Davis,67,71
Penn,Lafayette,73,68
Portland State,Loyola Marymount,94,85
Prairie View,Hawaii,60,72
Princeton,George Washington,60,71
Radford,Virginia Tech,68,95
Rhode Island,Alabama,64,68
Richmond,Old Dominion,60,79
Rider,Robert Morris,75,78
San Diego,New Mexico State,65,60
San Diego Christian,Northern Arizona,70,79
Siena,Louisville,60,86
Southern,Tulane,76,95
Southern Illinois,Saint Louis,69,74
SIU-Edwardsville,IUPUI,82,81
St. Bonaventure,Canisius,73,65
Stephen F. Austin,Louisiana Tech,85,83
Stetson,Duquesne,59,73
Tennessee Tech,Dayton,66,79
Texas A&M-Corpus Christi,Texas-Rio Grande Valley,78,82
Toledo,Detroit,89,86
Washington State,Idaho,64,91
Weber State,Utah Valley,56,83
William & Mary,George Mason,77,70
Wisconsin,Temple,55,59
Wisconsin-Parkside,UIC,48,76
Wyoming,South Carolina,64,80
Yale,Lehigh,86,77
