Home,Away,Home_Score,Away_Score
Green Bay,Wisconsin,57,70
Hampton,Morgan State,78,70
Howard,North Carolina A&T,71,64
UIC,Old Dominion,65,71
Illinois State,UTSA,82,88
Indiana,Southern Illinois,60,72
Iona,Hofstra,54,67
Purdue-Fort Wayne,Maine,65,73
IUPUI,Indiana State,56,66
Jacksonville State,Mercer,53,71
La Salle,Alabama State,42,55
Lafayette,Columbia,48,52
Liberty,Appalachian State,77,95
Louisiana Tech,Jackson State,98,96
Loyola (MD),Rutgers,59,71
Marist,Bowling Green State,58,61
UMBC,Robert Morris,65,80
UMass,NC State,69,62
McNeese State,Louisiana-Monroe,73,79
Middle Tennessee,Radford,53,72
Montana Tech,Idaho State,72,96
Morehead State,Dayton,41,85
Mount St. Mary's,Saint Francis (PA),54,75
Navy,Davidson,79,81
Omaha,Milwaukee,68,87
New Hampshire,Buffalo,72,73
New Orleans,Missouri State,55,71
Norfolk State,Coppin State,63,59
UNC Asheville,Western Carolina,72,66
Northern Iowa,UMKC,64,79
Notre Dame,DePaul,82,55
Penn State,Temple,63,75
Penn,American,61,51
Pepperdine,Utah,74,81
Portland State,Gonzaga,58,93
Prairie View,Arizona State,62,100
Providence,Rhode Island,71,59
Rider,Towson,58,60
Sacred Heart,Fairleigh Dickinson,133,130
Saint Martin's,Eastern Washington,59,75
Saint Mary's,UCSB,51,62
St. Peter's,UNC Greensboro,61,77
Samford,Troy,68,65
San Jose State,Iowa State,64,62
Santa Clara,Nevada,53,78
Savannah State,Pitt,35,87
Siena,Cleveland State,66,83
Southern,Centenary (LA),69,99
USC,Bradley,60,50
Southern Miss,Arkansas State,61,85
St. Bonaventure,Toledo,82,76
St. Francis (NY),Quinnipiac,75,71
Stetson,Jacksonville,57,67
Stony Brook,Harvard,59,64
Tennessee State,Louisville,63,81
Tennessee Tech,Eastern Michigan,86,79
TCU,Texas Tech,86,99
UTEP,New Mexico State,71,73
Texas-Rio Grande Valley,Minnesota,72,89
Texas Southern,Northern Illinois,65,87
Texas State,Stephen F. Austin,64,75
Tulsa,Oral Roberts,73,66
VCU,Richmond,65,54
Wagner,Monmouth,65,69
Washington,San Diego,98,94
Western Illinois,Southeast Missouri State,71,58
Western Michigan,Detroit,62,67
Wright State,Miami (OH),61,67
Xavier,San Francisco,87,72
Youngstown State,Chicago State,72,81
Clemson,Duke,80,96
Princeton,Maryland,53,61
Tulane,Florida,65,81
Syracuse,Albany (NY),91,65
Western Kentucky,Vanderbilt,75,80
UConn,George Washington,84,76
Georgia Tech,UNC,77,83
Lehigh,Vermont,75,83
Loyola (IL),Central Michigan,72,79
Loyola Marymount,Texas A&M,80,78
UNC Wilmington,Ohio State,54,80
North Texas,Houston,69,75
Northwestern State,LSU,54,91
Oakland,Purdue,71,89
Oregon,Portland,78,79
Pacific,Montana,77,64
South Alabama,Mississippi State,66,73
William & Mary,Akron,74,62
Wofford,Nebraska,46,65
Missouri,Saint Louis,69,67
UConn,Maryland,65,77
Chattanooga,Alabama,68,74
Bethel (TN),UT-Martin,57,81
Butler,Lipscomb,76,56
Castleton,Dartmouth,62,89
Central Arkansas,Little Rock,57,92
Delaware State,North Carolina A&T,63,76
Detroit,Eastern Michigan,95,69
Fisk,Tennessee State,72,86
Florida A&M,Maryland-Eastern Shore,54,85
Florida International,Miami (FL),59,77
Hampton,Coppin State,81,69
Hartford,Manhattan,38,76
Howard,South Carolina State,58,63
Ithaca,Cornell,45,77
Louisiana-Monroe,Ole Miss,43,78
Marshall,Winthrop,71,65
Miami (OH),Evansville,63,67
Murray State,Indiana State,66,74
Nicholls State,McNeese State,60,67
Norfolk State,Morgan State,79,66
Northeastern,Loyola (MD),74,63
Princeton,George Washington,57,60
Providence,South Carolina,48,67
Southern Utah,Sacramento State,61,72
St. Francis (NY),Central Connecticut,82,69
Temple,Wisconsin,70,67
VMI,Virginia Tech,73,74
Yale,Colgate,75,87
Wake Forest,Kansas,76,83
Illinois,Arizona,82,87
Hofstra,Syracuse,65,91
Iowa,Northern Iowa,76,78
Morris Brown,Boston College,65,90
San Francisco,Fresno State,65,75
Alcorn State,Alabama-Birmingham,61,102
American,Radford,65,76
Arkansas-Pine Bluff,Iowa State,43,66
Birmingham-Southern,Florida State,62,78
Chicago State,Milwaukee,47,84
Cleveland State,Stony Brook,56,64
Creighton,TCU,77,82
ETSU,Coastal Carolina,85,71
Eastern Kentucky,High Point,60,70
Eastern Washington,Gonzaga,74,84
Elon,Davidson,59,66
Florida Atlantic,Liberty,91,80
Georgia,Georgia State,78,83
Georgia Southern,Gardner-Webb,99,106
Harvard,Boston University,41,51
Holy Cross,UMass,67,56
Houston,Texas Southern,82,79
Idaho,Washington State,55,81
Iona,Wagner,73,88
Purdue-Fort Wayne,Michigan,62,91
Long Beach State,Pepperdine,83,93
Louisiana,LSU,65,83
Louisiana Tech,Auburn,67,66
Missouri State,Tulsa,73,90
Montana State,Utah State,55,60
UNC Asheville,Furman,58,69
UNC Wilmington,Minnesota,58,50
Notre Dame,Indiana,75,76
Paul Quinn,Prairie View,73,99
Reinhardt,Tennessee Tech,49,109
Rhode Island,USC,54,82
Rice,Middle Tennessee,52,65
South Florida,Northern Illinois,79,74
SMU,North Texas,74,66
Texas State,Arkansas,68,90
Toledo,Siena,64,61
Utah,Arizona State,62,71
Temple,Duke,57,82
Michigan State,Florida,70,74
VMI,Kentucky,57,99
Dayton,Marquette,51,73
UC-Riverside,UCLA,50,65
Western Kentucky,Akron,78,68
Albany (NY),Bucknell,51,50
Appalachian State,Clemson,66,76
Arkansas State,Air Force,63,67
Austin Peay,Little Rock,61,75
Bowling Green State,Duquesne,64,62
Buffalo,Cornell,65,54
UCSB,Loyola Marymount,70,77
Central Michigan,George Mason,54,65
Colorado,Colorado State,75,70
Columbia,Army,69,64
East Carolina,UNC Greensboro,54,56
Eastern Illinois,Evansville,86,76
Emmanuel (GA),Citadel,59,97
George Washington,Old Dominion,68,64
Lafayette,Drexel,88,84
Lehigh,Penn State,48,61
Lewis & Clark,Boise State,64,76
Manhattan,St. Peter's,74,57
McNeese State,Jackson State,70,63
Mississippi State,Richmond,71,57
UMKC,Robert Morris,70,63
Montevallo,Alabama State,70,80
Nevada,Montana,68,75
New Mexico,New Mexico State,66,64
New Orleans,Tulane,63,74
Ohio,DePaul,77,75
Rutgers,La Salle,81,56
Saint Francis (PA),Pitt,55,77
Saint Mary's,San Jose State,59,51
San Diego State,San Diego,67,72
Seton Hall,Rider,78,66
Southeast Missouri State,Vanderbilt,71,76
Southeastern Louisiana,Texas A&M,54,55
Southern Miss,South Alabama,76,66
St. Bonaventure,Oklahoma,74,80
Stephen F. Austin,Centenary (LA),51,62
Tennessee State,Oral Roberts,71,87
Texas A&M-Corpus Christi,Texas,64,89
Texas-Arlington,Bradley,61,60
Texas-Rio Grande Valley,Portland,82,80
Towson,VCU,68,91
Valparaiso,Charlotte,70,63
Vermont,Sacred Heart,85,62
Villanova,Penn,74,75
Weber State,BYU,47,65
West Virginia,James Madison,75,91
Western Illinois,Nebraska,53,72
Wichita State,Kansas State,65,56
Wofford,NC State,42,80
Wright State,Morehead State,72,80
Xavier,Purdue,66,70
Yale,LIU-Brooklyn,90,54
Southern,Missouri,67,117
Purdue-Fort Wayne,Ball State,89,113
Georgetown,South Carolina,70,68
Fresno State,Gonzaga,77,87
Arkansas-Pine Bluff,Drake,64,93
Bluefield College (VA),Elon,81,97
Brown,Holy Cross,63,76
Cal State Fullerton,Sacramento State,79,85
Cal State Northridge,Wyoming,64,86
Central Connecticut,Mount St. Mary's,80,69
Delaware,High Point,78,63
Denver,Morris Brown,92,76
Detroit,Oakland,67,93
Eastern Washington,Idaho,59,48
Georgia Southern,Savannah State,86,63
Iona,Fairfield,82,78
Loyola (MD),Niagara,51,71
Marshall,Radford,67,63
Mercer,Georgia State,79,90
Middle Tennessee,UT-Martin,71,76
New England College,New Hampshire,51,96
Northern Arizona,Lipscomb,67,52
Pepperdine,USC,78,77
Quinnipiac,UMBC,71,78
Saint Louis,California,63,88
Siena,Marist,69,77
Tennessee,SMU,79,62
Texas College,Birmingham-Southern,59,71
Washington,UTEP,62,74
Western Carolina,Stetson,102,104
Memphis,Ole Miss,67,71
South Carolina State,Wake Forest,75,115
American,North Carolina A&T,86,72
Idaho State,UTSA,72,81
Milwaukee,Louisville,75,90
Minnesota,Georgia,55,77
Southern,Missouri State,71,98
Texas-Rio Grande Valley,Washington State,67,70
Virginia Tech,Murray State,63,66
Duke,Michigan,104,83
UMKC,Kansas,68,79
Arkansas,Illinois,91,94
Florida,South Florida,92,73
Purdue,Arizona,66,79
Virginia,Auburn,77,72
NC State,Syracuse,82,68
Jackson State,Oklahoma State,41,90
UNC,Kentucky,59,79
Iowa,Iowa State,78,53
UMass,Boston College,78,80
Ball State,Indiana,61,74
Alabama,UCLA,57,79
Fordham,Marquette,55,79
St. Joseph's,Penn,67,61
Fresno State,San Diego State,78,93
Western Kentucky,Austin Peay,77,75
Akron,Buffalo,60,79
Alabama State,Morris Brown,80,67
Albany (NY),Yale,61,73
Little Rock,Colorado State,88,79
Arkansas State,Mississippi State,83,91
Asbury,Morehead State,69,77
Belmont Abbey,College of Charleston,70,67
Binghamton,Army,69,57
Boise State,San Diego,59,85
Boston University,Columbia,47,68
Cal State East Bay,San Francisco,59,94
Cal State Northridge,Nevada,65,74
UC-Riverside,Southern Utah,66,64
Centenary (LA),Vanderbilt,75,77
Central Connecticut,UMBC,66,62
Colgate,Harvard,76,64
Coppin State,Cincinnati,39,90
Cornell,Lafayette,44,73
Creighton,BYU,52,61
Davidson,Citadel,50,69
Delaware,UNC Greensboro,50,65
Delaware State,Eastern Michigan,62,75
Delta State,Mississippi Valley State,70,75
DePaul,Fairfield,94,90
Drexel,La Salle,70,80
Duquesne,UNC Wilmington,52,64
Eastern Illinois,Western Illinois,81,72
Eastern Kentucky,Dayton,70,82
Emmanuel (GA),Wofford,64,103
Emory,Furman,54,87
Evansville,Butler,65,101
Fairleigh Dickinson,Hartford,56,73
Florida A&M,UCF,76,101
Florida International,West Virginia,61,74
George Washington,Providence,83,77
Green Bay,St. Bonaventure,83,93
James Madison,Liberty,77,67
Kansas State,Northwestern,56,79
Lenoir-Rhyne,TCU,55,93
LIU-Brooklyn,Xavier,57,108
Louisiana Tech,Oklahoma,67,71
Manhattan,St. John's (NY),85,68
Maryland-Eastern Shore,Loyola (IL),54,79
Mercer,Georgia Southern,69,92
Miami (FL),Texas A&M,64,55
Monmouth,Princeton,70,76
Montana,Idaho,47,48
Montana State-Northern,Montana State,69,77
Montreat,UNC Asheville,91,86
Morgan State,Towson,62,67
Murray State,Louisville,69,84
UNLV,Alabama-Birmingham,68,74
New Hampshire,Lehigh,49,72
New Orleans,Southeastern Louisiana,58,47
Niagara,Siena,65,77
Norfolk State,Hampton,57,85
North Alabama,Southeast Missouri State,68,75
North Central,UIC,53,93
North Texas,Baylor,81,95
Northeastern,UConn,44,80
Northern Arizona,UT-Martin,51,54
Northern Illinois,Marshall,76,79
Northern Iowa,Bradley,67,61
Northwestern State,Grambling,88,91
Notre Dame,Miami (OH),70,69
Oakland,Air Force,57,53
Old Dominion,East Carolina,53,52
Oral Roberts,Nebraska,55,61
Penn State,Pitt,53,83
Pepperdine,UCSB,51,68
Point Loma Nazarene,Cal State Fullerton,50,86
Portland,Portland State,75,77
Quinnipiac,Mount St. Mary's,84,62
Radford,ETSU,54,79
Rhode Island,Valparaiso,43,68
Richmond,Charlotte,42,62
Sacramento State,Loyola Marymount,77,95
Samford,Illinois State,54,65
San Jose State,Pacific,59,74
Savannah State,Jacksonville,49,91
South Carolina,Clemson,81,59
Southern,Idaho State,71,76
Southern Illinois,George Mason,73,66
St. Mary's (MD),VMI,72,98
Stony Brook,Hofstra,67,76
Temple,Villanova,66,70
Tennessee State,Middle Tennessee,79,88
Tennessee Tech,New Mexico,80,87
Texas A&M-Corpus Christi,UTEP,56,82
UTSA,Missouri State,72,71
Texas Southern,Stephen F. Austin,50,76
Texas State,McNeese State,66,76
Troy,Utah,56,87
Tulsa,Wichita State,82,76
Utah State,Weber State,64,67
VCU,Florida Atlantic,88,84
Virginia Tech,Milwaukee,78,80
Wagner,Rutgers,61,77
Washington,New Mexico State,75,74
Western Carolina,Florida State,79,69
Wisconsin,Ohio,77,71
Wright State,High Point,77,55
Youngstown State,Toledo,65,79
Detroit,Maryland,54,79
Nicholls State,Michigan State,38,92
Birmingham-Southern,Louisiana,72,84
Cal Poly,Eastern Washington,75,70
UC-Santa Cruz,Saint Mary's,39,95
Canisius,Iona,65,75
Central Michigan,Illinois State,63,72
Denver,Saint Louis,49,63
Georgia Tech,Georgia,82,95
Indiana State,Drake,71,85
IUPUI,Ohio State,70,83
Maine,Sacred Heart,67,61
Marist,Rider,80,69
St. Peter's,Loyola (MD),59,60
South Carolina State,Coastal Carolina,89,81
Drexel,St. Joseph's,64,85
Morgan State,Georgetown,65,91
Alcorn State,Hawaii,48,62
American,Howard,71,80
Citadel,Philander Smith,65,51
Idaho State,Southern Utah,51,68
Mississippi Valley State,Arkansas State,49,94
Montana,Colorado,71,84
UNC Greensboro,Arkansas,74,89
UNC Wilmington,Bowling Green State,83,84
Oregon,Minnesota,72,75
Swarthmore,Lehigh,40,75
Toledo,Cincinnati,55,68
Vanderbilt,Tulane,77,87
Washington State,Texas,52,79
Wisconsin,Xavier,48,57
Monmouth,Maryland,55,91
Iowa State,Boston College,81,86
Gonzaga,Washington,67,47
Army,Albany (NY),68,60
Bradley,Louisiana,42,43
UC-Irvine,San Diego,52,63
UConn,UMass,69,59
Eastern Michigan,Green Bay,76,106
Fresno State,California,75,97
Guilford,Western Carolina,73,77
Hartford,Siena,52,68
Maine,Norfolk State,81,84
UMBC,Bucknell,67,70
Murray State,DePaul,69,65
Oakland,Wright State,54,74
Rhode Island,Yale,66,77
Rider,Canisius,63,46
St. Peter's,Seton Hall,63,78
St. Francis (NY),Fairfield,71,75
St. John's (NY),Niagara,60,52
Stony Brook,Villanova,54,76
Towson,Maryland-Eastern Shore,78,93
Kansas,Princeton,78,62
Drake,Iowa,59,101
Air Force,Denver,53,63
Bethune-Cookman,South Alabama,55,68
Campbell,Georgia State,71,85
Central Connecticut,LIU-Brooklyn,107,76
Charleston Southern,VMI,69,90
Coppin State,Louisville,49,75
Dartmouth,Boston University,58,79
Fort Lewis,BYU,53,101
Harvard,New Hampshire,70,65
Nebraska,Creighton,70,76
Ohio,St. Bonaventure,85,97
Oregon State,Portland State,51,46
Pacific,Idaho,52,48
Santa Clara,Ohio State,41,88
USC,Long Beach State,86,68
Southern Oregon,Nevada,54,85
Western Michigan,Virginia Tech,55,51
Wyoming,Boise State,74,77
Chicago State,UCF,67,100
Fairleigh Dickinson,Seton Hall,73,95
Goshen,Valparaiso,54,98
Hartford,Rutgers,53,63
Lamar,Texas-Rio Grande Valley,58,69
Louisiana-Monroe,Sam Houston State,73,81
Loyola (LA),Louisiana,61,81
Maryland-Eastern Shore,Minnesota,48,95
Montana State,Arizona State,69,72
Northern Greenville,Appalachian State,44,91
Southern,Colorado,74,106
Stony Brook,Army,60,71
Jacksonville State,Alabama,57,99
Cincinnati,Xavier,75,55
Monmouth,St. Peter's,69,61
Oral Roberts,SMU,64,82
Pepperdine,Oregon,64,88
San Diego State,Hawaii,61,58
Texas Tech,Houston,71,64
Tulsa,Texas A&M,90,56
Tusculum,Liberty,45,46
Iowa,Missouri,83,65
South Carolina State,Kansas,73,106
Charlotte,Florida,52,73
Arizona,Michigan State,60,74
Kentucky State,Kentucky,63,118
Long Beach State,Stanford,77,94
UC-Irvine,UCLA,74,75
Norfolk State,Georgetown,68,87
Ball State,IUPUI,103,81
Indiana,Miami (FL),53,58
High Point,Oklahoma,63,107
Washington State,Gonzaga,44,67
Akron,Cleveland State,66,79
Alabama A&M,Jackson State,90,80
Alabama-Birmingham,VCU,76,82
Alabama State,Grambling,62,55
Alcorn State,Prairie View,79,77
Little Rock,Austin Peay,69,88
Arkansas-Pine Bluff,Mississippi Valley State,68,80
Bowling Green State,Evansville,84,72
UC-Santa Cruz,UC-Riverside,64,71
Centenary (LA),Louisiana Tech,48,68
Coastal Carolina,Old Dominion,67,81
College of Charleston,UNC Wilmington,60,58
Colorado State,Denver,74,61
Dartmouth,Harvard,53,70
Davidson,St. Bonaventure,70,79
Dayton,Purdue,83,72
Delaware,Rider,78,94
East Mennonite,VMI,51,77
Eastern Washington,Portland,61,68
Elon,Clemson,78,88
Florida A&M,Northwestern,55,58
Furman,Wisconsin,60,68
Georgia,South Alabama,79,70
Green Bay,UMKC,54,67
Idaho,BYU,48,70
Illinois State,Chattanooga,59,70
Iowa State,Drake,58,72
Jacksonville,Texas,90,96
James Madison,ETSU,57,84
Kent State,Youngstown State,70,75
Lamar,Texas A&M-Corpus Christi,69,67
Louisiana-Monroe,Mississippi State,67,104
Loyola (IL),Eastern Illinois,78,94
Loyola (MD),Mount St. Mary's,46,55
Marshall,Auburn,60,78
UMBC,Rutgers,51,67
UMass,Central Connecticut,64,49
McNeese State,LSU,57,80
Middle Tennessee,Texas-Rio Grande Valley,64,66
Montana State,Wyoming,69,82
Montana Western,Idaho State,69,73
Morris Brown,Southern Miss,47,73
UNLV,Loyola Marymount,70,68
Nicholls State,Troy,86,98
UNC Asheville,NC State,54,92
North Texas,Kansas State,70,84
Northern Greenville,Charleston Southern,55,64
Northern Illinois,UIC,69,86
Northern Iowa,Butler,65,77
Oakland,Ohio,70,71
Ohio State,Louisville,61,66
Oregon State,Cal Poly,68,72
Pacific,San Francisco,72,69
Portland State,Nevada,53,75
Radford,Virginia Tech,56,63
Rhode Island,Pitt,51,58
Robert Morris,West Virginia,86,102
Sacramento State,Cal State Fullerton,97,106
Saint Francis (PA),Howard,67,88
Sam Houston State,Nebraska,74,70
Santa Clara,Wright State,62,76
USC Upstate,East Carolina,52,64
Southeast Missouri State,Saint Louis,62,88
Southern,Texas Southern,73,92
Southern Utah,Boise State,49,67
Tennessee,Memphis,69,71
UTSA,TCU,85,91
Toledo,Detroit,40,63
Transylvania,Eastern Kentucky,51,77
Utah,Weber State,70,59
Virginia Intermont,Wofford,59,87
West Alabama,Western Kentucky,40,103
Western Michigan,Milwaukee,59,51
Western State,Utah State,43,99
North Carolina A&T,Duke,51,93
Western Illinois,Illinois,62,98
Holy Cross,Boston College,51,75
Syracuse,Georgia Tech,80,96
Florida State,Wake Forest,72,93
Bethune-Cookman,Oklahoma,65,102
Belmont,Stetson,95,106
Binghamton,UNC,60,61
Hofstra,St. John's (NY),75,89
Indiana State,Creighton,46,70
La Salle,Seton Hall,71,68
LIU-Brooklyn,DePaul,69,95
Miami (OH),USC,55,59
Mississippi State,Georgia State,72,63
New Mexico State,New Mexico,49,70
Northern Arizona,Oregon,51,86
Sacred Heart,Monmouth,96,69
Southern Illinois,Cal State Northridge,74,60
UT-Martin,Ole Miss,72,83
Texas State,Houston,62,89
Charleston Southern,Virginia,54,74
Northwestern State,Oklahoma State,44,79
Howard,Georgetown,80,99
UNC Asheville,Michigan State,56,76
Alabama A&M,Grambling,88,89
Alabama State,Jackson State,71,63
Albany State (GA),Georgia Southern,58,66
Alcorn State,Texas Southern,88,83
Butler,Mount St. Mary's,66,46
Centenary (LA),Baylor,66,99
UCF,Jacksonville State,69,72
Florida Atlantic,Samford,66,68
Georgia,Pepperdine,91,74
Gettysburg,Navy,60,78
Greensboro,Citadel,40,72
UIC,Purdue,73,80
Jacksonville,Wichita State,67,65
Liberty,Northwestern,49,66
Lipscomb,Sacramento State,76,86
Louisiana,Texas Tech,72,89
Mississippi Valley State,Southeast Missouri State,82,70
Radford,Tennessee,66,72
Richmond,Cincinnati,46,77
Shenandoah,ETSU,60,110
Southern,Prairie View,75,89
Stephen F. Austin,Southeastern Louisiana,55,42
Tennessee Tech,Louisville,66,70
Texas A&M,Missouri State,65,76
Texas-Arlington,Oral Roberts,62,115
Washington & Jefferson,Davidson,47,91
Kentucky,Duke,92,95
High Point,Florida,49,103
Illinois State,Illinois,73,87
Belmont,Stanford,63,97
Eastern Illinois,Oklahoma,50,109
Temple,Alabama,67,70
Austin Peay,Dayton,61,76
Bluefield College (VA),Chattanooga,51,83
Chicago State,DePaul,63,79
Dartmouth,Quinnipiac,70,68
Elon,Birmingham-Southern,58,65
Florida A&M,Miami (FL),62,90
Gardner-Webb,VCU,68,75
Hampton,Old Dominion,84,77
Harvard,Vermont,54,74
Hobart,Colgate,48,85
LSU,New Orleans,59,60
Loyola (IL),Saint Mary's,72,70
Loyola Marymount,Long Beach State,76,68
Millsaps,Southern Miss,51,64
Morehead State,IUPUI,81,90
Morgan State,Little Rock,56,83
Northeastern,Drexel,72,83
Northern Arizona,Boise State,44,55
Notre Dame de Namur,San Jose State,65,78
Portland State,Santa Clara,76,63
Reinhardt,Wofford,55,77
San Francisco,Texas A&M-Corpus Christi,75,80
Savannah State,Weber State,56,87
South Alabama,Auburn,58,73
South Carolina State,South Carolina,50,69
Southern Illinois,Colorado State,62,80
SMU,TCU,62,74
Southern Utah,Utah,47,71
UTEP,Charlotte,58,86
Winthrop,Clemson,66,61
Oklahoma State,UMKC,62,50
Portland State,Stanford,63,87
Arkansas-Pine Bluff,Marquette,49,100
Oakland,Michigan State,50,78
Saint Francis (PA),Wake Forest,60,89
Butler,Ball State,75,66
Belmont,Santa Clara,78,71
UCF,Samford,58,59
Charleston Southern,NC State,50,70
Cleveland State,Florida State,63,76
Concordia (MI),Eastern Michigan,54,85
Creighton,Western Kentucky,61,95
Davidson,Georgia Tech,69,83
Delaware State,Fordham,70,80
Detroit,Central Michigan,77,68
Duquesne,West Virginia,68,61
Eastern Kentucky,Western Illinois,57,70
Florida Atlantic,Jacksonville State,74,71
Furman,Saint Louis,59,73
Holy Cross,Iona,59,71
Indiana State,Wyoming,58,72
James Madison,Penn State,85,69
Lipscomb,North Texas,81,102
Louisiana Tech,Alabama-Birmingham,63,81
McNeese State,Texas,67,80
Pitt,Ohio State,62,55
Portland,Hawaii,68,75
Robert Morris,Youngstown State,87,80
Sacred Heart,Providence,76,85
Scranton,Lafayette,47,90
Stephen F. Austin,Nicholls State,72,59
Troy,Campbell,88,81
Virginia Wise,ETSU,66,109
Western Carolina,Kansas State,66,64
Virginia,Georgetown,61,55
Boston College,Miami (OH),67,73
Arizona,Oregon State,76,73
South Florida,Syracuse,68,80
UCLA,Washington,85,79
Louisiana-Monroe,Cincinnati,66,102
American,Vanderbilt,57,85
Appalachian State,TCU,76,110
Arizona State,Oregon,90,103
Arkansas State,Georgia,68,80
Baylor,Puerto Rico-Mayaguez,97,58
Buffalo,Tulsa,75,80
Cal Poly,Cal State Fullerton,61,60
Cal State Northridge,Utah State,56,73
UCSB,UC-Riverside,68,56
Chattanooga,Arkansas,84,98
Citadel,South Carolina,57,73
Columbia,Brigham Young-Hawaii,65,70
Coppin State,Florida International,59,63
Eastern Washington,San Diego State,58,86
Fort Valley State,Mercer,52,61
Houston,LSU,69,73
Purdue-Fort Wayne,Colorado State,71,92
Jacksonville,Oral Roberts,64,73
Kent State,Xavier,56,62
Lakeland,Chicago State,58,87
Lamar,UTSA,67,74
Memphis,Temple,64,54
Middle Tennessee,East Carolina,71,81
Missouri State,Purdue,83,84
Navy,Montana,61,78
Nevada,UNLV,75,87
Niagara,Texas-Rio Grande Valley,85,91
Norfolk State,UNC Greensboro,69,84
UNC Asheville,Auburn,38,83
Prairie View,Wright State,61,94
Richmond,Mississippi State,72,74
Rider,Northeastern,68,80
Sam Houston State,Texas State,67,70
San Francisco,Southern,93,78
Savannah State,Fresno State,52,91
Sewanee,Birmingham-Southern,43,77
USC,San Diego,71,67
St. Bonaventure,Siena,78,74
St. Francis (NY),St. John's (NY),82,89
Tennessee,Louisville,72,73
Tennessee State,Murray State,72,103
Texas A&M,UIC,82,86
Texas-Arlington,Southeastern Louisiana,69,60
Towson,Howard,57,77
Valparaiso,New Mexico State,77,94
Vanguard,San Jose State,72,70
Webster,Austin Peay,68,90
Maryland,Oklahoma,56,72
Arkansas State,Boston College,70,76
St. Joseph's,Georgia State,90,95
Alabama A&M,Alabama,54,90
Eastern Oregon,Gonzaga,45,105
Mississippi State,Cincinnati,56,90
Little Rock,Grambling,93,69
Campbell,Coastal Carolina,56,67
Centenary (LA),Rice,57,66
College of Charleston,UNC,66,60
Columbia,Valparaiso,55,71
Coppin State,Puerto Rico-Mayaguez,57,56
Dartmouth,Colgate,65,73
Denver,Texas A&M-Corpus Christi,79,81
Florida International,Baylor,61,65
Gardner-Webb,South Alabama,71,66
Hampton,Bradley,84,87
Hofstra,Manhattan,67,74
Idaho State,Utah,58,75
Iona,Hawaii,56,67
IUPUI,Ole Miss,70,77
Jacksonville,Niagara,52,64
Lafayette,Princeton,61,67
Lipscomb,Tulane,64,77
Louisiana-Monroe,Richmond,58,80
Miami (OH),Georgia,59,64
Mississippi Valley State,UTEP,82,89
Missouri State,UIC,80,86
Montana,Tulsa,82,92
Montana Tech,Northern Arizona,46,64
Morehead State,Samford,50,62
Mount St. Mary's,California,50,78
Navy,Buffalo,54,63
New Mexico State,Brigham Young-Hawaii,84,94
UNC Wilmington,Old Dominion,71,67
Oral Roberts,Texas-Rio Grande Valley,58,67
Point Loma Nazarene,Pepperdine,55,98
Portland,Holy Cross,43,60
Purdue,Texas A&M,64,71
Quinnipiac,UConn,79,95
Sacred Heart,Harvard,69,81
UT-Martin,Winthrop,60,86
Tennessee Tech,North Texas,83,89
West Virginia State,South Carolina State,62,91
Western Carolina,Wichita State,73,102
Wofford,Georgia Tech,70,79
Kansas,North Dakota,108,77
New Orleans,Florida,60,76
Oklahoma State,Arkansas,85,76
Kentucky,Indiana,66,52
Missouri,Illinois,61,72
Holy Cross,Boston College,57,67
Arizona,Oregon,75,105
Kansas State,Iowa,70,89
Stanford,BYU,76,81
Marquette,Wisconsin,73,86
St. Joseph's,UNC,76,92
Seton Hall,Michigan State,64,68
UCLA,Washington State,79,74
Wake Forest,St. John's (NY),60,72
Ball State,Indiana State,68,54
Purdue,Cincinnati,62,79
Air Force,Liberty,66,54
Alabama-Birmingham,La Salle,53,56
Alaska-Anchorage,Wyoming,67,85
American,Florida State,77,72
Arizona State,Oregon State,57,62
Austin Peay,Memphis,68,109
Baylor,Texas-Rio Grande Valley,66,72
Boston University,Providence,62,68
Bucknell,Penn State,57,78
Buffalo,Valparaiso,80,87
Cal Poly,UC-Riverside,77,81
Cal State Chico,Santa Clara,67,92
Cal State Northridge,Idaho,57,56
UCSB,Cal State Fullerton,64,62
UCF,Marist,63,78
Charleston Southern,Clemson,45,82
Charlotte,Miami (FL),56,64
Chicago State,Loyola (IL),73,85
Coppin State,Niagara,50,78
Davidson,Penn,75,71
Delaware,George Mason,83,56
Delaware State,Fairleigh Dickinson,79,73
DePaul,Temple,60,58
Detroit,Bowling Green State,60,77
Duquesne,Pitt,63,78
ETSU,Vanderbilt,77,86
Eastern Illinois,Ohio State,59,72
Eastern Michigan,Michigan,58,88
Eastern Washington,Saint Mary's,67,73
Florida International,Oral Roberts,55,66
Georgia,Hawaii,44,54
Georgia State,College of Charleston,63,70
Green Bay,Evansville,69,77
UIC,Mississippi State,74,77
Purdue-Fort Wayne,Montana State,59,63
Jackson State,Louisiana Tech,59,74
Jacksonville,Puerto Rico-Mayaguez,85,43
Kent State,Illinois State,61,48
Lamar,Texas State,78,77
Lehigh,Cornell,61,69
Long Beach State,UC-Irvine,69,75
Loyola (MD),Central Connecticut,50,67
Marshall,Western Michigan,77,73
Miami (OH),Iona,51,57
Ole Miss,UTEP,68,58
Mississippi Valley State,IUPUI,74,86
Missouri State,Richmond,60,67
Montana,New Mexico State,67,79
Morgan State,James Madison,66,84
Morris Brown,Alabama State,46,77
