Home,Away,Home_Score,Away_Score
Maine,LIU-Brooklyn,79,84
Marshall,Tennessee,74,84
Miami (FL),Mississippi State,105,79
Mid-Atlantic Christian,Citadel,60,132
Ole Miss,George Mason,62,68
Mississippi Valley State,Air Force,64,65
Mobile,Nicholls State,58,80
Mount St. Mary's,Washington,67,100
Navy,USC Upstate,67,55
New Hampshire,Holy Cross,73,69
New Mexico Highlands,Wyoming,67,83
Oklahoma State,Towson,69,52
Oregon State,Rice,77,69
Pensacola Christian,New Orleans,57,94
Pepperdine,UCLA,67,81
Rutgers,St. John's (NY),59,61
San Francisco,Fresno State,71,78
Santa Clara,UC-Riverside,63,77
South Dakota State,Illinois State,83,67
Southeast Missouri State,Alabama A&M,56,74
SMU,Stanford,85,70
Temple,Minnesota,75,70
Texas A&M-Corpus Christi,Texas A&M,70,95
Texas Southern,Clemson,56,76
Toccoa Falls,Gardner-Webb,79,125
Trinity Christian,Valparaiso,42,89
Tulane,Southern,82,90
Washington Adventist,William & Mary,60,85
Yale,Lehigh,79,67
Wright State,Kentucky,63,78
Rider,Maryland,58,65
Duke,VCU,79,71
Long Beach State,Virginia,52,87
McNeese State,Oklahoma,56,85
ETSU,Villanova,51,86
Arkansas-Pine Bluff,Michigan State,46,92
East Carolina,California,62,70
Miami (FL),Utah,90,66
Jackson State,Baylor,60,77
Temple,Butler,69,74
Xavier,Michigan,86,70
Savannah State,Oregon,59,77
Adams State,BYU,56,97
Antelope Valley,Utah Valley,60,104
Appalachian State,Hampton,61,82
Ball State,Eastern Kentucky,81,89
Charleston Southern,Arkansas,75,93
Columbia,Northwestern,80,83
Delaware,Iona,77,92
DePaul,South Carolina,61,76
Detroit,Pitt,79,95
Embry-Riddle Aeronautical University,Northern Arizona,57,90
Florida College,Jacksonville,63,81
Florida International,James Madison,61,64
Fresno Pacific,Cal State Bakersfield,68,81
George Mason,Oklahoma State,71,68
Georgia Southern,Auburn,62,92
Hofstra,Florida State,82,77
Holy Names,Sacramento State,56,96
Idaho State,Washington State,67,85
Indiana State,Norfolk State,70,61
Jacksonville State,Winthrop,69,80
Lipscomb,Miami (OH),68,70
Louisiana,Alabama,93,105
Medgar Evers,Howard,64,106
Minnesota,Missouri State,74,69
Ole Miss,Towson,76,60
Mississippi State,Texas Tech,72,74
Murray State,Georgia,52,63
Northeastern,Florida Atlantic,60,58
Ohio,Tulsa,88,90
Oral Roberts,UT-Martin,70,66
Penn State,Duquesne,52,78
Portland,Colorado,63,85
Prairie View,Bryant,58,71
San Jose State,Montana State,69,81
Seton Hall,Bradley,67,59
Siena,Radford,76,62
Siena Heights,Eastern Michigan,34,79
South Carolina State,Longwood,83,77
South Dakota,Kansas State,72,93
Stetson,West Virginia,62,103
Texas A&M-Kingsville,Texas-Rio Grande Valley,56,78
Texas-Arlington,Ohio State,73,68
Trinity International (IL),Milwaukee,61,85
Union (TN),Utah State,49,73
Wisconsin,Georgetown,61,71
UNC,Northern Iowa,67,71
Emporia State,Wichita State,54,76
Mount St. Mary's,Gonzaga,56,101
UMass-Lowell,Notre Dame,57,83
Furman,UConn,58,83
Old Dominion,Purdue,39,61
American,Saint Francis (PA),48,68
Little Rock,San Diego State,49,43
Austin Peay,Cal Poly,64,73
Belmont,Evansville,88,93
Bethune-Cookman,Richmond,64,89
Bob Jones University,USC Upstate,83,79
Boston University,South Florida,78,66
Bowling Green State,North Dakota,59,77
Brown,Providence,73,94
Bucknell,Manhattan,80,67
Buffalo,North Carolina A&T,86,68
UC-Riverside,San Francisco,57,58
Carroll,Montana,61,70
Central Arkansas,Rutgers,84,87
Central Pennsylvania College,Liberty,50,86
Chattanooga,Illinois,81,77
Citadel,Presbyterian,79,95
Cleveland State,Rhode Island,45,73
College of Charleston,Davidson,81,82
Cornell,Canisius,62,87
Elon,Syracuse,55,66
Eureka,Northern Illinois,52,100
Fairleigh Dickinson,Fordham,62,85
Florida,St. Joseph's,74,63
Florida A&M,Houston,52,97
Florida Atlantic,Miami (OH),75,69
Florida State,DePaul,83,67
Houston Baptist,Illinois State,56,72
Kennesaw State,Samford,65,77
Kentucky State,IUPUI,82,86
Lafayette,NJIT,66,80
Lamar,Delaware State,77,66
Linfield,Idaho,59,85
Longwood,Ball State,67,78
Louisiana Tech,Grambling,86,67
Loyola (MD),St. Bonaventure,82,94
Maine,Wagner,73,87
Marist,Kent State,72,79
UMBC,Northern Colorado,81,72
Maryland-Eastern Shore,Wofford,63,73
Middle Tennessee,Tennessee State,69,66
Mississippi Valley State,New Mexico State,46,85
UMKC,Drake,79,73
Monmouth,Drexel,82,74
Morehead State,Northern Kentucky,64,56
Morgan State,Campbell,59,54
Nevada,Pacific,85,82
New Mexico,USC,82,90
Niagara,Vermont,67,85
UNC Asheville,Texas A&M,47,75
UNC Greensboro,UCF,54,65
North Florida,Louisville,61,89
Northeastern,Lipscomb,79,67
Oakwood,Alabama A&M,89,97
Ohio,Norfolk State,93,71
Oral Roberts,James Madison,74,64
Oregon State,UCSB,71,59
Penn,Washington,67,104
Piedmont,Coastal Carolina,35,116
Prairie View,Radford,56,64
Sacred Heart,Fairfield,79,83
St. Peter's,Princeton,72,75
San Diego,Cal State Fullerton,55,67
Siena,Bryant,78,59
South Carolina State,Eastern Kentucky,82,92
South Dakota State,TCU,76,67
Southern Illinois,Sam Houston State,86,81
SIU-Edwardsville,Purdue-Fort Wayne,67,87
St. Francis (NY),Saint Louis,60,76
Stony Brook,Western Kentucky,66,67
SUNY-Oneonta,Albany (NY),49,92
UT-Martin,Florida International,62,69
Texas A&M-Corpus Christi,Texas,56,67
UTSA,Southern Utah,82,79
Texas State,UTEP,62,77
Toledo,Loyola (IL),62,69
Trinity International (IL),Chicago State,70,81
VMI,Virginia Tech,52,76
Western Carolina,High Point,69,75
Western Illinois,Eastern Illinois,83,63
Western Michigan,UNC Wilmington,76,80
William & Mary,Dayton,66,69
Youngstown State,Florida Gulf Coast,101,104
Georgetown,Duke,84,86
George Mason,Virginia,66,83
Akron,Villanova,56,75
Northwestern State,Arizona,42,61
Temple,Utah,68,74
Florida,Purdue,70,85
Butler,Miami (FL),75,85
Valparaiso,Oregon,67,73
Abilene Christian,Portland,57,87
Alcorn State,UTEP,66,88
Antelope Valley,Loyola Marymount,62,86
Appalachian State,Tulane,48,76
Arkansas-Pine Bluff,Cincinnati,50,99
Army,George Washington,81,92
Austin Peay,Northern Colorado,91,76
Bowling Green State,Youngstown State,79,72
Buffalo,Vermont,77,71
Cal Poly,UMBC,78,65
ETSU,Georgia Tech,69,68
Florida Atlantic,Lipscomb,65,79
Fresno State,Rice,82,65
Gardner-Webb,Tennessee,64,89
Goucher,Navy,47,76
Harvard,Boston College,56,69
Hofstra,South Carolina,84,94
Holy Cross,Quinnipiac,56,62
Jackson State,Arkansas State,69,78
Jacksonville State,Alabama-Birmingham,55,61
Lehigh,Columbia,61,88
Longwood,Eastern Kentucky,97,110
Louisiana State-Shreveport,Stephen F. Austin,64,88
Minnesota,Texas Tech,68,81
Minnesota-Duluth,Green Bay,74,94
Ole Miss,Seton Hall,63,75
Missouri State,Mississippi State,70,84
Omaha,Colorado,82,87
Niagara,North Carolina A&T,73,72
Nicholls State,Hawaii,74,99
North Carolina Central,LIU-Brooklyn,77,78
North Dakota,Florida Gulf Coast,60,73
Northeastern,Miami (OH),61,67
Oakland,Colorado State,89,95
Oklahoma State,Long Beach State,82,77
Old Dominion,St. Joseph's,64,66
Oral Roberts,Florida International,76,70
Portland State,Texas-Rio Grande Valley,79,61
Robert Morris,Air Force,52,64
South Carolina State,Ball State,60,72
Southeastern Louisiana,Nebraska,65,92
Stanford,Saint Mary's,61,78
UT-Martin,James Madison,78,75
Towson,Bradley,62,60
Tulsa,Indiana State,67,59
Wisconsin,VCU,74,73
Wyoming,Montana State,82,83
Yale,SMU,69,71
Eastern Michigan,Michigan State,65,89
Chattanooga,Iowa State,63,83
Kansas,Chaminade,123,72
Northwestern,UNC,69,80
Wake Forest,Indiana,82,78
Sam Houston State,California,63,89
St. John's (NY),Vanderbilt,55,92
LSU,Marquette,80,81
Northern Kentucky,Xavier,66,78
Belmont,South Alabama,98,85
Bethune-Cookman,West Virginia,44,97
Bowling Green State,Florida Gulf Coast,82,77
Cal State Northridge,USC,61,96
Chestnut Hill,Coppin State,75,92
Chicago State,Illinois,79,82
Concordia (OR),Boise State,53,100
Creighton,Rutgers,85,75
Drake,Western Kentucky,81,79
Duquesne,Pepperdine,70,84
East Carolina,San Diego State,54,79
Eastern Washington,Seattle,52,58
Fort Valley State,Stetson,72,101
Goldey-Beacom,Morgan State,62,66
Idaho,North Texas,65,63
Indiana State,Hofstra,67,66
IUPUI,Kennesaw State,63,71
Lafayette,La Salle,75,83
UMass,Clemson,82,65
Mercer,Davidson,71,77
Michigan-Dearborn,Detroit,70,122
Milwaukee,Murray State,63,66
Mississippi Valley State,Grand Canyon,60,94
Missouri,Kansas State,42,66
UNLV,UCLA,75,77
NJIT,Providence,76,83
Norfolk State,DePaul,78,82
NC State,Arizona State,76,79
North Dakota,Youngstown State,69,79
Notre Dame (CA),Pacific,44,79
Ohio,Florida State,81,90
Penn State-Harrisburg,Cornell,47,76
Rochester (MI),Western Michigan,73,85
San Diego Christian,Northern Arizona,65,81
Santa Clara,UC-Irvine,61,79
Savannah State,Baylor,61,100
St. Edward's,Texas A&M-Corpus Christi,50,78
Texas-Arlington,Memphis,68,64
UTSA,Central Arkansas,84,98
Texas Southern,Howard,81,87
Thomas University,Jacksonville,64,92
Troy,Samford,79,83
Tulsa,South Carolina,75,83
Weber State,Central Michigan,63,60
William Carey,Southern Miss,84,78
Boston University,Kentucky,62,82
Illinois State,Maryland,66,77
Kansas,UCLA,92,73
Incarnate Word,Oklahoma,63,96
Kansas State,UNC,70,80
St. John's (NY),Indiana,73,83
Vanderbilt,Wake Forest,86,64
LSU,NC State,72,83
Southeastern Louisiana,Cincinnati,49,64
Abilene Christian,Colorado State,100,108
Akron,Green Bay,63,66
Alabama A&M,Jacksonville State,73,69
Albany (NY),South Florida,61,63
Alcorn State,Portland,65,97
Arkansas-Pine Bluff,Nebraska,44,67
Army,Tennessee,80,95
Belmont,Kennesaw State,80,55
Binghamton,Central Connecticut,81,75
Cal State Fullerton,Southern Utah,80,66
Cal State Los Angeles,Washington State,57,74
UC-Davis,Sacramento State,79,84
Campbell,SIU-Edwardsville,77,74
Central Michigan,Western Kentucky,60,88
Coastal Carolina,College of Charleston,67,61
Colgate,Fordham,58,84
Delaware State,UC-Riverside,55,81
Dillard,Southern,65,79
Duquesne,Milwaukee,96,92
East Mennonite,James Madison,74,106
ETSU,Charleston Southern,76,77
Fairfield,Maryland-Eastern Shore,113,74
Fairleigh Dickinson,Delaware,72,73
Florida A&M,UTEP,54,72
Gardner-Webb,George Washington,65,94
Hiwassee,Western Carolina,63,88
Purdue-Fort Wayne,Miami (OH),57,53
Jackson State,Tennessee Tech,82,86
Louisiana Tech,Ohio State,82,74
Marquette,Arizona State,78,73
Marshall,Morehead State,61,85
Missouri,Northwestern,62,67
Mt. St. Joseph,Wright State,52,66
UNLV,Chaminade,93,73
New Hampshire,Brown,88,77
Niagara,Hartford,73,77
North Carolina A&T,Virginia Tech,60,90
North Carolina Central,Quinnipiac,59,69
North Florida,Saint Louis,57,70
Oakland,Southern Illinois,88,97
Pepperdine,Murray State,55,59
Presbyterian,VMI,61,76
Radford,Penn State,86,74
Reinhardt,Tennessee State,61,77
Rider,Cleveland State,52,57
Robert Morris,New Mexico State,71,81
Roosevelt,UIC,58,96
Saint Francis (PA),Kent State,60,79
Samford,North Texas,74,72
Siena,Bucknell,83,81
South Alabama,IUPUI,78,68
South Dakota School of Mines,South Dakota,63,83
South Dakota State,Houston Baptist,92,68
Southeast Missouri State,Texas-Rio Grande Valley,74,83
St. Bonaventure,Canisius,77,73
St. Francis (NY),Louisville,41,85
Stony Brook,Loyola (MD),76,63
TCU,Rhode Island,60,66
Troy,Idaho,63,69
