Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2018,Utah Valley,San Francisco,73,78,86,Utah Valley,WAC,23,10,8.62,111.0,76,102.4,113,68.1,178,0.009000000000000001,152,-1.5,179,103.1,261,104.6,112,1.84,114,140,San Francisco,WCC,18,15,2.47,103.3,211,100.8,89,66.5,253,0.043,72,1.49,116,107.7,82,106.2,190,-1.1,188
2018,Campbell,San Francisco,62,65,221,Campbell,BSth,16,15,-5.37,104.9,179,110.3,274,67.8,188,-0.069,326,-7.0,318,101.4,320,108.4,306,-7.87,338,140,San Francisco,WCC,18,15,2.47,103.3,211,100.8,89,66.5,253,0.043,72,1.49,116,107.7,82,106.2,190,-1.1,188
2018,Harvard,Marquette,60,67,147,Harvard,Ivy,18,13,2.07,101.4,243,99.3,64,65.4,307,0.0,175,-1.35,172,105.3,153,106.6,220,3.68,77,54,Marquette,BE,19,13,13.68,119.3,13,105.6,179,69.0,116,0.018000000000000002,126,10.53,15,111.8,9,101.3,38,-0.32,175
2018,Penn State,Marquette,85,80,29,Penn State,B10,21,13,17.07,113.0,57,96.0,21,67.5,206,-0.078,336,6.71,61,109.4,52,102.7,71,-6.13,324,54,Marquette,BE,19,13,13.68,119.3,13,105.6,179,69.0,116,0.018000000000000002,126,10.53,15,111.8,9,101.3,38,-0.32,175
2018,Oregon,Marquette,92,101,74,Oregon,P12,23,12,10.51,111.2,73,100.7,85,66.9,234,0.013999999999999999,139,3.43,84,108.1,74,104.7,118,-5.93,318,54,Marquette,BE,19,13,13.68,119.3,13,105.6,179,69.0,116,0.018000000000000002,126,10.53,15,111.8,9,101.3,38,-0.32,175
2018,Jacksonville State,Canisius,80,78,149,Jacksonville State,OVC,21,12,1.88,102.2,231,100.3,80,65.8,284,-0.026000000000000002,256,-5.23,288,103.5,243,108.8,325,-9.09,341,131,Canisius,MAAC,21,11,3.41,107.8,126,104.4,154,68.6,142,-0.019,230,-4.54,270,103.0,266,107.5,263,-2.64,247
2018,Jacksonville State,Central Arkansas,80,59,149,Jacksonville State,OVC,21,12,1.88,102.2,231,100.3,80,65.8,284,-0.026000000000000002,256,-5.23,288,103.5,243,108.8,325,-9.09,341,203,Central Arkansas,Slnd,17,16,-3.72,106.1,155,109.8,266,72.6,17,-0.013999999999999999,215,-5.57,295,101.0,329,106.5,209,-1.67,210
2018,Jacksonville State,North Texas,68,90,149,Jacksonville State,OVC,21,12,1.88,102.2,231,100.3,80,65.8,284,-0.026000000000000002,256,-5.23,288,103.5,243,108.8,325,-9.09,341,185,North Texas,CUSA,15,17,-1.89,103.4,209,105.2,168,66.2,264,-0.04,280,-0.93,164,103.8,224,104.7,120,0.93,147
2018,Mercer,North Texas,67,96,148,Mercer,SC,18,14,1.91,112.1,60,110.2,271,63.8,339,-0.069,327,-3.34,240,103.1,262,106.4,200,0.25,157,185,North Texas,CUSA,15,17,-1.89,103.4,209,105.2,168,66.2,264,-0.04,280,-0.93,164,103.8,224,104.7,120,0.93,147
2018,San Francisco,North Texas,55,69,140,San Francisco,WCC,18,15,2.47,103.3,211,100.8,89,66.5,253,0.043,72,1.49,116,107.7,82,106.2,190,-1.1,188,185,North Texas,CUSA,15,17,-1.89,103.4,209,105.2,168,66.2,264,-0.04,280,-0.93,164,103.8,224,104.7,120,0.93,147
2018,San Francisco,North Texas,77,88,140,San Francisco,WCC,18,15,2.47,103.3,211,100.8,89,66.5,253,0.043,72,1.49,116,107.7,82,106.2,190,-1.1,188,185,North Texas,CUSA,15,17,-1.89,103.4,209,105.2,168,66.2,264,-0.04,280,-0.93,164,103.8,224,104.7,120,0.93,147
2018,Lamar,UTSA,69,76,204,Lamar,Slnd,19,13,-3.73,102.1,233,105.9,183,67.5,202,-0.051,298,-7.18,323,100.7,332,107.9,286,-1.4,202,171,UTSA,CUSA,19,14,-0.07,105.5,168,105.5,175,71.5,33,0.040999999999999995,77,-0.79,159,104.3,196,105.1,137,1.68,122
2018,Sam Houston State,UTSA,76,69,213,Sam Houston State,Slnd,19,14,-4.58,102.1,232,106.7,196,66.5,246,0.025,115,-4.89,278,102.4,293,107.3,256,4.72,49,171,UTSA,CUSA,19,14,-0.07,105.5,168,105.5,175,71.5,33,0.040999999999999995,77,-0.79,159,104.3,196,105.1,137,1.68,122
2018,Louisiana,LSU,76,84,68,Louisiana,SB,27,6,11.36,113.5,50,102.1,112,70.2,70,0.045,68,-2.85,230,103.5,244,106.4,197,-0.47,179,61,LSU,SEC,17,14,12.47,115.6,33,103.2,127,68.2,171,-0.03,264,8.73,42,110.4,35,101.7,49,-2.75,250
2018,Mercer,Grand Canyon,78,73,148,Mercer,SC,18,14,1.91,112.1,60,110.2,271,63.8,339,-0.069,327,-3.34,240,103.1,262,106.4,200,0.25,157,112,Grand Canyon,WAC,22,11,5.66,102.5,223,96.9,32,68.9,122,-0.055,306,-6.32,305,100.4,337,106.7,223,-10.85,346
2018,Miami (OH),Campbell,87,97,192,Miami (OH),MAC,16,17,-2.57,99.4,272,102.0,110,66.6,244,0.026000000000000002,108,-0.6,153,105.2,158,105.8,167,1.97,109,221,Campbell,BSth,16,15,-5.37,104.9,179,110.3,274,67.8,188,-0.069,326,-7.0,318,101.4,320,108.4,306,-7.87,338
2018,New Orleans,Campbell,69,71,271,New Orleans,Slnd,15,16,-9.32,98.2,301,107.5,216,66.2,269,0.047,66,-4.47,269,102.1,302,106.6,213,11.24,3,221,Campbell,BSth,16,15,-5.37,104.9,179,110.3,274,67.8,188,-0.069,326,-7.0,318,101.4,320,108.4,306,-7.87,338
2018,Nebraska,Mississippi State,59,66,57,Nebraska,B10,22,10,13.4,111.0,77,97.6,44,67.5,208,0.066,34,6.6,62,108.6,70,102.0,56,-3.23,271,62,Mississippi State,SEC,22,11,12.38,109.6,92,97.2,37,67.6,200,0.028999999999999998,105,6.07,67,108.5,72,102.4,65,-10.4,345
2018,Penn State,Mississippi State,75,60,29,Penn State,B10,21,13,17.07,113.0,57,96.0,21,67.5,206,-0.078,336,6.71,61,109.4,52,102.7,71,-6.13,324,62,Mississippi State,SEC,22,11,12.38,109.6,92,97.2,37,67.6,200,0.028999999999999998,105,6.07,67,108.5,72,102.4,65,-10.4,345
2018,Niagara,Eastern Michigan,65,83,200,Niagara,MAAC,19,13,-3.59,110.6,79,114.2,324,73.3,14,0.09300000000000001,17,-4.12,260,103.1,263,107.2,250,-3.26,273,145,Eastern Michigan,MAC,21,12,2.17,103.4,207,101.2,98,64.5,326,0.004,164,-2.22,204,105.7,137,107.9,284,-2.1,228
2018,North Texas,South Dakota,90,77,185,North Texas,CUSA,15,17,-1.89,103.4,209,105.2,168,66.2,264,-0.04,280,-0.93,164,103.8,224,104.7,120,0.93,147,70,South Dakota,Sum,26,8,11.21,110.1,84,98.9,56,70.3,67,-0.047,290,-2.56,220,105.3,151,107.9,279,-1.4,201
2018,Saint Francis (PA),UIC,61,84,205,Saint Francis (PA),NEC,18,12,-3.88,107.5,133,111.3,297,68.0,182,0.04,78,-7.48,328,101.7,309,109.2,333,3.26,82,201,UIC,Horz,17,15,-3.67,100.9,250,104.5,158,71.9,25,-0.013000000000000001,209,-5.04,284,102.4,290,107.5,261,-1.37,198
2018,Temple,Penn State,57,63,87,Temple,Amer,17,15,8.28,109.1,103,100.8,87,67.5,204,0.039,82,8.41,46,109.2,56,100.8,22,9.24,9,29,Penn State,B10,21,13,17.07,113.0,57,96.0,21,67.5,206,-0.078,336,6.71,61,109.4,52,102.7,71,-6.13,324
2018,Texas-Rio Grande Valley,New Orleans,74,77,258,Texas-Rio Grande Valley,WAC,15,17,-8.23,99.6,267,107.9,226,73.7,9,0.077,25,-2.24,205,102.5,289,104.7,123,-2.52,241,271,New Orleans,Slnd,15,16,-9.32,98.2,301,107.5,216,66.2,269,0.047,66,-4.47,269,102.1,302,106.6,213,11.24,3
2018,Penn,Kansas,60,76,128,Penn,Ivy,24,8,3.64,103.5,203,99.9,74,68.8,130,0.078,24,-4.7,272,103.7,232,108.4,305,-2.79,253,9,Kansas,B12,27,7,23.26,121.0,6,97.7,46,68.3,163,0.06,50,11.49,6,111.7,12,100.2,11,3.64,78
2018,Seton Hall,Kansas,79,83,27,Seton Hall,BE,21,11,17.29,116.3,25,99.1,57,69.3,105,-0.02,234,9.52,32,110.4,34,100.9,25,0.33,154,9,Kansas,B12,27,7,23.26,121.0,6,97.7,46,68.3,163,0.06,50,11.49,6,111.7,12,100.2,11,3.64,78
2018,Clemson,Kansas,76,80,19,Clemson,ACC,23,9,20.17,113.8,46,93.6,8,65.6,298,0.004,163,9.65,29,110.8,28,101.2,35,-1.76,216,9,Kansas,B12,27,7,23.26,121.0,6,97.7,46,68.3,163,0.06,50,11.49,6,111.7,12,100.2,11,3.64,78
2018,Duke,Kansas,81,85,3,Duke,ACC,26,7,29.04,122.6,3,93.6,7,69.9,78,-0.028999999999999998,261,10.8,12,110.9,26,100.1,10,4.63,53,9,Kansas,B12,27,7,23.26,121.0,6,97.7,46,68.3,163,0.06,50,11.49,6,111.7,12,100.2,11,3.64,78
2018,Villanova,Kansas,95,79,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64,9,Kansas,B12,27,7,23.26,121.0,6,97.7,46,68.3,163,0.06,50,11.49,6,111.7,12,100.2,11,3.64,78
2018,Radford,Villanova,61,87,167,Radford,BSth,23,12,0.4,103.4,208,103.0,126,62.9,345,0.047,65,-4.35,266,102.7,278,107.1,244,4.03,69,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64
2018,Alabama,Villanova,58,81,51,Alabama,SEC,19,15,13.86,108.5,117,94.6,13,68.7,136,0.0,174,11.05,10,111.0,22,100.0,8,3.06,85,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64
2018,West Virginia,Villanova,78,90,13,West Virginia,B12,24,10,21.81,119.2,14,97.4,40,69.0,119,-0.009000000000000001,198,10.5,17,109.9,43,99.4,2,-4.3,297,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64
2018,Texas Tech,Villanova,59,71,12,Texas Tech,B12,24,9,21.97,114.1,44,92.1,3,66.5,251,-0.021,235,9.26,34,110.3,36,101.1,30,-5.14,311,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64
2018,Michigan,Villanova,62,79,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300,2,Villanova,BE,30,4,31.4,127.4,1,96.0,22,68.2,168,-0.018000000000000002,224,10.21,20,111.3,19,101.1,29,4.14,64
2018,Montana,Michigan,47,61,71,Montana,BSky,26,7,10.73,110.1,82,99.4,66,67.9,184,-0.005,187,-2.28,208,104.2,202,106.5,206,2.46,94,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300
2018,Loyola (IL),Michigan,57,69,40,Loyola (IL),MVC,28,5,15.11,111.3,68,96.2,25,65.3,312,0.057999999999999996,53,0.03,139,103.8,225,103.7,88,-5.61,315,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300
2018,Florida State,Michigan,54,58,35,Florida State,ACC,20,11,15.71,115.9,28,100.2,78,71.5,31,-0.032,266,7.85,54,109.0,60,101.2,36,-6.68,330,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300
2018,Houston,Michigan,63,64,17,Houston,Amer,26,7,20.53,115.8,29,95.3,18,68.2,173,-0.009000000000000001,202,3.36,87,106.7,104,103.3,80,-2.73,248,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300
2018,Texas A&M,Michigan,72,99,30,Texas A&M,SEC,20,12,16.92,111.2,72,94.3,12,69.0,118,-0.006999999999999999,195,11.33,7,112.1,3,100.7,19,5.27,38,10,Michigan,B10,28,7,23.17,115.9,27,92.7,5,64.3,333,0.037000000000000005,90,8.74,41,111.1,21,102.3,63,-4.56,300
2018,Stephen F. Austin,Texas Tech,60,70,114,Stephen F. Austin,Slnd,28,6,5.48,105.0,178,99.5,69,71.1,48,0.037000000000000005,85,-7.68,329,100.8,330,108.4,312,-2.0,222,12,Texas Tech,B12,24,9,21.97,114.1,44,92.1,3,66.5,251,-0.021,235,9.26,34,110.3,36,101.1,30,-5.14,311
2018,Florida,Texas Tech,66,69,23,Florida,SEC,20,12,18.73,115.2,37,96.4,27,66.7,240,-0.049,295,10.74,13,110.7,30,100.0,7,4.47,56,12,Texas Tech,B12,24,9,21.97,114.1,44,92.1,3,66.5,251,-0.021,235,9.26,34,110.3,36,101.1,30,-5.14,311
2018,Wright State,Tennessee,47,73,134,Wright State,Horz,25,9,2.86,101.1,246,98.3,54,68.2,174,0.055999999999999994,57,-4.76,274,102.6,284,107.3,258,2.37,97,11,Tennessee,SEC,25,8,22.17,114.8,40,92.7,4,66.1,272,0.04,81,11.62,4,112.2,2,100.6,15,7.55,19
2018,Loyola (IL),Tennessee,63,62,40,Loyola (IL),MVC,28,5,15.11,111.3,68,96.2,25,65.3,312,0.057999999999999996,53,0.03,139,103.8,225,103.7,88,-5.61,315,11,Tennessee,SEC,25,8,22.17,114.8,40,92.7,4,66.1,272,0.04,81,11.62,4,112.2,2,100.6,15,7.55,19
2018,Buffalo,Arizona,89,68,73,Buffalo,MAC,26,8,10.59,114.3,42,103.7,136,72.7,15,-0.005,192,-0.94,165,104.8,174,105.8,165,4.11,65,21,Arizona,P12,27,7,19.21,119.0,15,99.8,70,67.2,215,0.025,116,6.16,66,108.8,64,102.6,70,2.77,86
2018,Buffalo,Kentucky,75,95,73,Buffalo,MAC,26,8,10.59,114.3,42,103.7,136,72.7,15,-0.005,192,-0.94,165,104.8,174,105.8,165,4.11,65,18,Kentucky,SEC,24,10,20.38,116.4,23,96.1,24,68.5,158,-0.001,177,11.12,9,111.0,23,99.9,5,4.87,46
2018,Davidson,Kentucky,73,78,42,Davidson,A10,21,11,15.0,117.5,18,102.5,118,64.1,335,-0.051,297,1.96,108,105.9,131,103.9,94,1.8,117,18,Kentucky,SEC,24,10,20.38,116.4,23,96.1,24,68.5,158,-0.001,177,11.12,9,111.0,23,99.9,5,4.87,46
2018,Kansas State,Kentucky,61,58,44,Kansas State,B12,22,11,14.79,112.2,59,97.4,41,65.5,302,0.055999999999999994,56,9.22,36,111.4,17,102.2,59,-6.05,321,18,Kentucky,SEC,24,10,20.38,116.4,23,96.1,24,68.5,158,-0.001,177,11.12,9,111.0,23,99.9,5,4.87,46
2018,UNC Greensboro,Gonzaga,64,68,82,UNC Greensboro,SC,27,7,9.14,105.7,164,96.6,29,64.9,319,-0.011000000000000001,205,-4.9,279,103.7,231,108.6,318,-3.04,263,7,Gonzaga,WCC,30,4,24.97,119.9,12,94.9,16,68.9,123,-0.006,194,1.15,123,106.7,103,105.5,153,3.21,83
2018,Florida State,Gonzaga,75,60,35,Florida State,ACC,20,11,15.71,115.9,28,100.2,78,71.5,31,-0.032,266,7.85,54,109.0,60,101.2,36,-6.68,330,7,Gonzaga,WCC,30,4,24.97,119.9,12,94.9,16,68.9,123,-0.006,194,1.15,123,106.7,103,105.5,153,3.21,83
2018,Ohio State,Gonzaga,84,90,15,Ohio State,B10,24,8,21.1,116.2,26,95.1,17,66.3,261,0.027000000000000003,107,8.13,49,109.7,46,101.6,48,0.41,152,7,Gonzaga,WCC,30,4,24.97,119.9,12,94.9,16,68.9,123,-0.006,194,1.15,123,106.7,103,105.5,153,3.21,83
2018,South Dakota State,Ohio State,73,81,75,South Dakota State,Sum,28,6,10.48,114.5,41,104.1,148,70.2,71,0.111,8,-0.23,146,106.1,121,106.3,195,3.88,74,15,Ohio State,B10,24,8,21.1,116.2,26,95.1,17,66.3,261,0.027000000000000003,107,8.13,49,109.7,46,101.6,48,0.41,152
2018,Loyola (IL),Miami (FL),64,62,40,Loyola (IL),MVC,28,5,15.11,111.3,68,96.2,25,65.3,312,0.057999999999999996,53,0.03,139,103.8,225,103.7,88,-5.61,315,37,Miami (FL),ACC,22,9,15.63,113.3,51,97.7,45,67.0,225,0.034,95,8.09,50,109.5,50,101.5,43,-3.51,280
2018,Loyola (IL),Nevada,69,68,40,Loyola (IL),MVC,28,5,15.11,111.3,68,96.2,25,65.3,312,0.057999999999999996,53,0.03,139,103.8,225,103.7,88,-5.61,315,24,Nevada,MWC,27,7,18.23,119.9,11,101.7,105,69.4,99,-0.027999999999999997,260,4.49,79,107.3,90,102.8,72,4.28,59
2018,Texas,Nevada,83,87,38,Texas,B12,19,14,15.5,109.4,96,93.9,10,65.1,316,-0.018000000000000002,225,11.8,3,111.7,11,99.9,4,2.21,102,24,Nevada,MWC,27,7,18.23,119.9,11,101.7,105,69.4,99,-0.027999999999999997,260,4.49,79,107.3,90,102.8,72,4.28,59
2018,Loyola (IL),Kansas State,78,62,40,Loyola (IL),MVC,28,5,15.11,111.3,68,96.2,25,65.3,312,0.057999999999999996,53,0.03,139,103.8,225,103.7,88,-5.61,315,44,Kansas State,B12,22,11,14.79,112.2,59,97.4,41,65.5,302,0.055999999999999994,56,9.22,36,111.4,17,102.2,59,-6.05,321
2018,UMBC,Kansas State,43,50,190,UMBC,AE,24,10,-2.26,103.2,213,105.4,173,68.1,180,0.145,1,-5.96,299,102.4,291,108.4,304,-3.45,279,44,Kansas State,B12,22,11,14.79,112.2,59,97.4,41,65.5,302,0.055999999999999994,56,9.22,36,111.4,17,102.2,59,-6.05,321
2018,San Diego State,Houston,65,67,50,San Diego State,MWC,22,10,14.18,111.3,69,97.1,36,68.6,147,-0.015,219,3.38,86,107.6,84,104.2,103,-0.14,170,17,Houston,Amer,26,7,20.53,115.8,29,95.3,18,68.2,173,-0.009000000000000001,202,3.36,87,106.7,104,103.3,80,-2.73,248
2018,St. Bonaventure,Florida,62,77,66,St. Bonaventure,A10,26,7,11.66,111.7,65,100.1,75,69.1,115,0.08,21,2.57,98,107.3,91,104.7,121,1.26,136,23,Florida,SEC,20,12,18.73,115.2,37,96.4,27,66.7,240,-0.049,295,10.74,13,110.7,30,100.0,7,4.47,56
2018,Oklahoma,Rhode Island,78,83,49,Oklahoma,B12,18,13,14.45,115.2,36,100.7,86,75.7,4,0.005,160,11.98,2,111.8,7,99.9,3,2.25,101,48,Rhode Island,A10,25,7,14.45,111.8,63,97.3,39,68.6,148,0.037000000000000005,87,2.75,97,107.4,88,104.7,117,4.1,66
2018,Alabama,Virginia Tech,86,83,51,Alabama,SEC,19,15,13.86,108.5,117,94.6,13,68.7,136,0.0,174,11.05,10,111.0,22,100.0,8,3.06,85,32,Virginia Tech,ACC,21,11,16.55,115.1,38,98.5,55,68.6,146,-0.003,182,8.07,51,109.8,44,101.7,52,-9.53,344
2018,NC State,Seton Hall,83,94,41,NC State,ACC,21,11,15.01,116.4,24,101.4,100,71.3,41,0.006999999999999999,156,7.49,57,108.8,63,101.3,40,-9.41,342,27,Seton Hall,BE,21,11,17.29,116.3,25,99.1,57,69.3,105,-0.02,234,9.52,32,110.4,34,100.9,25,0.33,154
2018,Louisiana-Monroe,Austin Peay,66,80,224,Louisiana-Monroe,SB,16,15,-5.52,101.1,247,106.6,193,65.8,283,0.047,67,-2.74,227,103.1,260,105.8,168,-3.01,262,189,Austin Peay,OVC,18,14,-2.2,105.3,171,107.5,217,68.7,139,0.065,38,-1.94,194,103.8,220,105.8,166,4.54,55
