Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2015,Dayton,Boise State,56,55,42,Dayton,A10,27,9,14.24,109.2,75,95.0,30,63.4,229,0.022000000000000002,132,3.39,88,105.4,107,102.0,81,0.07,158,47,Boise State,MWC,25,9,13.85,111.9,50,98.1,63,62.8,259,0.009000000000000001,165,0.94,121,104.8,116,103.9,133,-0.31,166
2015,Robert Morris,North Florida,81,77,184,Robert Morris,NEC,20,15,-1.39,103.1,197,104.5,172,65.4,118,0.055,54,-4.59,264,102.7,233,107.3,287,2.49,86,143,North Florida,ASun,23,12,2.26,108.4,88,106.2,204,67.1,51,-0.022000000000000002,230,-7.19,331,101.0,312,108.2,321,2.23,91
2015,Robert Morris,Duke,56,85,184,Robert Morris,NEC,20,15,-1.39,103.1,197,104.5,172,65.4,118,0.055,54,-4.59,264,102.7,233,107.3,287,2.49,86,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,Utah,Duke,57,63,8,Utah,P12,26,9,27.24,116.4,17,89.2,6,60.5,328,-0.054000000000000006,301,8.19,33,108.8,26,100.6,44,0.6,138,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,Wisconsin,Duke,63,68,2,Wisconsin,B10,36,4,33.72,129.0,1,95.2,35,58.7,345,0.015,146,11.03,4,109.8,9,98.8,7,5.3,29,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,Michigan State,Duke,61,81,15,Michigan State,B10,27,12,21.72,116.6,14,94.9,27,63.1,248,-0.017,222,10.49,7,110.3,7,99.8,20,-0.88,184,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,San Diego State,Duke,49,68,31,San Diego State,MWC,27,9,15.95,104.9,162,89.0,5,60.4,333,0.026000000000000002,118,3.63,85,106.1,86,102.5,96,3.5,57,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,Gonzaga,Duke,52,66,7,Gonzaga,WCC,35,3,27.78,121.7,5,93.9,16,64.7,154,0.018000000000000002,138,4.37,80,107.3,67,102.9,103,3.0,66,3,Duke,ACC,35,4,32.48,124.5,3,92.0,11,65.8,104,0.067,38,11.17,3,110.7,2,99.5,17,1.31,117
2015,Arizona State,UConn,68,61,65,Arizona State,P12,18,16,11.13,109.8,69,98.7,73,65.8,98,-0.035,267,6.57,59,106.7,76,100.2,30,-2.47,233,73,UConn,Amer,20,15,9.98,107.7,102,97.7,60,62.1,287,-0.065,319,3.07,94,104.8,118,101.7,77,4.02,46
2015,Arizona State,Richmond,70,76,65,Arizona State,P12,18,16,11.13,109.8,69,98.7,73,65.8,98,-0.035,267,6.57,59,106.7,76,100.2,30,-2.47,233,59,Richmond,A10,21,14,11.76,108.6,87,96.8,52,61.8,301,-0.078,328,3.33,90,105.8,94,102.5,94,-0.58,177
