Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2003,St. John's (NY),Notre Dame,83,80,67,St. John's (NY),BE,21,13,10.06,105.4,109,95.3,50,67.0,165,0.035,77,6.76,62,106.3,45,99.5,76,-0.51,163,18,Notre Dame,BE,24,10,20.31,116.5,7,96.2,60,69.2,74,0.009000000000000001,139,11.0,6,107.3,11,96.3,5,3.78,65
2003,St. John's (NY),Texas Tech,64,63,67,St. John's (NY),BE,21,13,10.06,105.4,109,95.3,50,67.0,165,0.035,77,6.76,62,106.3,45,99.5,76,-0.51,163,32,Texas Tech,B12,21,13,15.89,109.3,53,93.4,26,66.2,197,-0.027000000000000003,233,8.92,26,106.9,26,97.9,33,-2.11,206
2003,Nevada,Texas Tech,54,66,83,Nevada,WAC,17,14,8.19,108.0,64,99.9,122,68.8,85,-0.09699999999999999,311,2.29,118,103.2,141,100.9,102,4.98,53,32,Texas Tech,B12,21,13,15.89,109.3,53,93.4,26,66.2,197,-0.027000000000000003,233,8.92,26,106.9,26,97.9,33,-2.11,206
2003,San Diego State,Texas Tech,48,57,92,San Diego State,MWC,15,13,6.69,108.0,67,101.3,149,66.9,171,-0.023,226,3.6,99,104.4,100,100.8,100,-3.2,228,32,Texas Tech,B12,21,13,15.89,109.3,53,93.4,26,66.2,197,-0.027000000000000003,233,8.92,26,106.9,26,97.9,33,-2.11,206
2003,Oklahoma,Texas Tech,67,60,9,Oklahoma,B12,27,7,23.01,112.1,25,89.1,10,62.7,299,0.034,84,9.01,24,106.7,31,97.7,26,-2.32,214,32,Texas Tech,B12,21,13,15.89,109.3,53,93.4,26,66.2,197,-0.027000000000000003,233,8.92,26,106.9,26,97.9,33,-2.11,206
2003,Georgia Tech,Texas Tech,72,80,43,Georgia Tech,ACC,16,15,14.23,109.1,57,94.8,39,69.0,80,-0.092,310,9.23,20,106.8,28,97.5,19,-1.56,191,32,Texas Tech,B12,21,13,15.89,109.3,53,93.4,26,66.2,197,-0.027000000000000003,233,8.92,26,106.9,26,97.9,33,-2.11,206
2003,St. John's (NY),Georgetown,70,67,67,St. John's (NY),BE,21,13,10.06,105.4,109,95.3,50,67.0,165,0.035,77,6.76,62,106.3,45,99.5,76,-0.51,163,35,Georgetown,BE,19,15,14.91,107.1,86,92.2,19,70.7,38,-0.10099999999999999,317,7.95,41,105.6,63,97.6,21,-10.72,317
2003,Syracuse,Georgetown,74,69,8,Syracuse,BE,30,5,23.28,114.4,17,91.1,14,71.0,32,0.083,16,10.32,10,106.6,34,96.3,4,-3.63,242,35,Georgetown,BE,19,15,14.91,107.1,86,92.2,19,70.7,38,-0.10099999999999999,317,7.95,41,105.6,63,97.6,21,-10.72,317
2003,Alabama-Birmingham,Charlotte,85,61,73,Alabama-Birmingham,CUSA,20,13,9.45,105.2,113,95.8,56,73.9,4,-0.008,185,3.9,94,103.8,123,99.9,86,-7.02,298,103,Charlotte,CUSA,13,16,5.97,104.5,125,98.5,94,65.8,217,-0.006999999999999999,182,7.58,47,105.6,65,98.0,34,4.64,58
2003,Alabama-Birmingham,Marquette,83,76,73,Alabama-Birmingham,CUSA,20,13,9.45,105.2,113,95.8,56,73.9,4,-0.008,185,3.9,94,103.8,123,99.9,86,-7.02,298,15,Marquette,CUSA,27,6,21.3,120.5,2,99.2,109,65.7,219,0.07,30,7.94,42,106.0,54,98.0,35,-1.46,188
