Year,Home,Away,Home_Score,Away_Score,Rank_Home,Team_Home,Conf_Home,Wins_Home,Losses_Home,AdjEM_Home,AdjO_Home,AdjO Rank_Home,AdjD_Home,AdjD Rank_Home,AdjT_Home,AdjT Rank_Home,Luck_Home,Luck Rank_Home,OppAdjEM_Home,OppAdjEM Rank_Home,OppO_Home,OppO Rank_Home,OppD_Home,OppD Rank_Home,NCSOS AdjEM_Home,NCSOS AdjEM Rank_Home,Rank_Away,Team_Away,Conf_Away,Wins_Away,Losses_Away,AdjEM_Away,AdjO_Away,AdjO Rank_Away,AdjD_Away,AdjD Rank_Away,AdjT_Away,AdjT Rank_Away,Luck_Away,Luck Rank_Away,OppAdjEM_Away,OppAdjEM Rank_Away,OppO_Away,OppO Rank_Away,OppD_Away,OppD Rank_Away,NCSOS AdjEM_Away,NCSOS AdjEM Rank_Away
2016,Austin Peay,Kansas,79,105,217,Austin Peay,OVC,18,18,-5.1,104.5,176,109.6,266,69.5,101,0.061,43,-2.92,213,105.1,149,108.0,292,-0.19,170,3,Kansas,B12,33,5,29.67,120.0,10,90.4,3,69.0,123,0.044000000000000004,75,12.61,3,111.4,8,98.8,4,3.62,66
2016,UConn,Kansas,61,73,26,UConn,Amer,25,11,18.71,111.9,59,93.2,12,65.9,277,-0.036000000000000004,270,6.17,71,107.6,72,101.4,56,-0.91,187,3,Kansas,B12,33,5,29.67,120.0,10,90.4,3,69.0,123,0.044000000000000004,75,12.61,3,111.4,8,98.8,4,3.62,66
2016,Maryland,Kansas,63,79,22,Maryland,B10,27,9,20.25,116.2,24,95.9,32,67.4,213,0.016,129,8.6,39,109.2,45,100.6,30,-1.86,218,3,Kansas,B12,33,5,29.67,120.0,10,90.4,3,69.0,123,0.044000000000000004,75,12.61,3,111.4,8,98.8,4,3.62,66
2016,Villanova,Kansas,64,59,1,Villanova,BE,35,5,32.01,122.8,3,90.8,5,66.0,274,0.023,114,10.74,13,110.5,19,99.7,9,2.98,83,3,Kansas,B12,33,5,29.67,120.0,10,90.4,3,69.0,123,0.044000000000000004,75,12.61,3,111.4,8,98.8,4,3.62,66
2016,Florida Gulf Coast,UNC,67,83,162,Florida Gulf Coast,ASun,21,14,-0.08,103.6,189,103.7,148,67.0,240,-0.038,274,-5.83,285,104.1,191,110.0,349,-1.87,219,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Providence,UNC,66,85,44,Providence,BE,24,11,14.49,110.0,92,95.5,28,68.4,150,0.062,42,8.93,36,109.5,39,100.6,32,-3.13,259,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Syracuse,UNC,66,83,27,Syracuse,ACC,23,14,18.57,112.7,50,94.1,18,65.0,314,-0.027000000000000003,249,10.21,18,110.9,12,100.7,33,-0.82,180,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Indiana,UNC,86,101,11,Indiana,B10,27,8,23.05,121.7,6,98.7,59,68.2,159,0.0,173,6.4,65,108.8,51,102.4,87,-3.12,258,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Villanova,UNC,77,74,1,Villanova,BE,35,5,32.01,122.8,3,90.8,5,66.0,274,0.023,114,10.74,13,110.5,19,99.7,9,2.98,83,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Notre Dame,UNC,74,88,36,Notre Dame,ACC,24,12,16.6,120.6,9,104.0,158,64.6,324,0.054000000000000006,54,10.75,12,111.3,9,100.5,29,-1.64,210,2,UNC,ACC,33,7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77
2016,Hampton,Virginia,45,81,248,Hampton,MEAC,21,11,-7.4,99.8,266,107.2,216,71.2,50,0.157,2,-9.75,341,98.9,342,108.7,325,1.91,112,4,Virginia,ACC,29,8,29.64,120.6,8,91.0,7,61.3,348,-0.04,278,12.67,2,112.1,2,99.5,6,4.98,38
2016,Butler,Virginia,69,77,30,Butler,BE,22,11,17.27,118.0,15,100.7,97,67.9,178,-0.009000000000000001,201,8.1,47,108.5,62,100.4,25,-4.1,282,4,Virginia,ACC,29,8,29.64,120.6,8,91.0,7,61.3,348,-0.04,278,12.67,2,112.1,2,99.5,6,4.98,38
2016,Syracuse,Virginia,68,62,27,Syracuse,ACC,23,14,18.57,112.7,50,94.1,18,65.0,314,-0.027000000000000003,249,10.21,18,110.9,12,100.7,33,-0.82,180,4,Virginia,ACC,29,8,29.64,120.6,8,91.0,7,61.3,348,-0.04,278,12.67,2,112.1,2,99.5,6,4.98,38
2016,Iowa State,Virginia,71,84,20,Iowa State,B12,23,12,20.95,121.2,7,100.3,91,71.2,49,-0.062,318,12.05,5,110.2,28,98.1,1,2.54,92,4,Virginia,ACC,29,8,29.64,120.6,8,91.0,7,61.3,348,-0.04,278,12.67,2,112.1,2,99.5,6,4.98,38
2016,Buffalo,Miami (FL),72,79,138,Buffalo,MAC,20,15,2.95,105.9,158,102.9,134,72.1,27,0.044000000000000004,76,0.97,131,106.5,95,105.6,177,2.0,107,15,Miami (FL),ACC,27,8,22.44,119.4,11,96.9,42,65.9,284,0.077,33,11.67,6,111.6,5,99.9,11,2.63,90
2016,Wichita State,Miami (FL),57,65,13,Wichita State,MVC,26,9,22.53,111.3,67,88.7,1,66.0,276,-0.079,333,3.61,88,104.8,154,101.2,51,6.45,24,15,Miami (FL),ACC,27,8,22.44,119.4,11,96.9,42,65.9,284,0.077,33,11.67,6,111.6,5,99.9,11,2.63,90
2016,Fresno State,Utah,69,80,108,Fresno State,MWC,25,10,6.63,107.4,127,100.8,99,69.0,121,0.085,23,1.65,121,105.3,135,103.7,114,-2.89,244,33,Utah,P12,27,9,16.79,115.6,26,98.8,60,65.3,305,0.11199999999999999,9,9.79,21,109.8,33,100.0,12,1.9,114
2016,Gonzaga,Utah,82,59,21,Gonzaga,WCC,28,8,20.82,116.3,22,95.5,27,67.3,218,-0.038,273,3.51,90,107.3,77,103.8,118,6.12,25,33,Utah,P12,27,9,16.79,115.6,26,98.8,60,65.3,305,0.11199999999999999,9,9.79,21,109.8,33,100.0,12,1.9,114
2016,Iona,Iowa State,81,94,104,Iona,MAAC,22,11,7.13,110.5,84,103.4,145,71.9,33,-0.005,190,-1.78,194,103.7,207,105.5,174,5.71,29,20,Iowa State,B12,23,12,20.95,121.2,7,100.3,91,71.2,49,-0.062,318,12.05,5,110.2,28,98.1,1,2.54,92
