Year,Home,Away,Home_Score,Away_Score,Team_Home,G_Home,SRS_Home,SOS_Home,Tm._Home,Opp._Home,MP_Home,FG_opp_Home,FGA_opp_Home,FG%_opp_Home,3P_opp_Home,3PA_opp_Home,3P%_opp_Home,FT_opp_Home,FTA_opp_Home,FT%_opp_Home,ORB_opp_Home,TRB_opp_Home,AST_opp_Home,STL_opp_Home,BLK_opp_Home,TOV_opp_Home,PF_opp_Home,FG_Home,FGA_Home,FG%_Home,3P_Home,3PA_Home,3P%_Home,FT_Home,FTA_Home,FT%_Home,ORB_Home,TRB_Home,AST_Home,STL_Home,BLK_Home,TOV_Home,PF_Home,Team_Away,G_Away,SRS_Away,SOS_Away,Tm._Away,Opp._Away,MP_Away,FG_opp_Away,FGA_opp_Away,FG%_opp_Away,3P_opp_Away,3PA_opp_Away,3P%_opp_Away,FT_opp_Away,FTA_opp_Away,FT%_opp_Away,ORB_opp_Away,TRB_opp_Away,AST_opp_Away,STL_opp_Away,BLK_opp_Away,TOV_opp_Away,PF_opp_Away,FG_Away,FGA_Away,FG%_Away,3P_Away,3PA_Away,3P%_Away,FT_Away,FTA_Away,FT%_Away,ORB_Away,TRB_Away,AST_Away,STL_Away,BLK_Away,TOV_Away,PF_Away
2015,Dayton,Boise State,56,55,Dayton,36,10.98,4.06,2439,2190,1445,795,1901,0.418,206,635,0.324,394,582,0.677,344,1184,432,190,124,489,717,810,1755,0.462,239,670,0.35700000000000004,580,846,0.6859999999999999,255,1121,490,250,91,415,573,Boise State,34,10.01,1.38,2390,2045,1385,730,1754,0.41600000000000004,195,632,0.309,390,558,0.6990000000000001,279,1030,359,162,105,430,568,831,1823,0.456,297,758,0.392,431,591,0.7290000000000001,298,1119,409,206,79,348,582
2015,Robert Morris,North Florida,81,77,Robert Morris,35,-3.02,-3.5,2414,2397,1410,837,1941,0.431,241,707,0.341,482,730,0.66,446,1262,521,224,121,512,624,854,1926,0.44299999999999995,221,590,0.375,485,684,0.7090000000000001,367,1162,428,300,100,467,650,North Florida,35,-0.82,-5.94,2651,2385,1400,879,2033,0.43200000000000005,176,565,0.312,451,666,0.677,400,1187,413,229,95,425,648,897,1910,0.47,317,810,0.391,540,747,0.723,339,1219,506,214,146,436,568
2015,Robert Morris,Duke,56,85,Robert Morris,35,-3.02,-3.5,2414,2397,1410,837,1941,0.431,241,707,0.341,482,730,0.66,446,1262,521,224,121,512,624,854,1926,0.44299999999999995,221,590,0.375,485,684,0.7090000000000001,367,1162,428,300,100,467,650,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,Utah,Duke,57,63,Utah,35,20.98,7.42,2496,1999,1405,704,1832,0.384,169,537,0.315,422,617,0.684,342,1040,307,195,109,408,686,849,1760,0.48200000000000004,264,654,0.40399999999999997,534,760,0.703,322,1204,489,208,175,407,581,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,Wisconsin,Duke,63,68,Wisconsin,40,24.61,10.29,2900,2327,1610,896,2092,0.428,202,538,0.375,333,469,0.71,297,1106,358,163,84,378,723,1014,2115,0.479,288,790,0.365,584,765,0.763,383,1338,504,174,127,296,501,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,Michigan State,Duke,61,81,Michigan State,39,17.46,10.0,2773,2482,1605,833,2104,0.396,224,712,0.315,592,820,0.722,378,1247,409,217,110,416,701,1014,2181,0.465,294,763,0.385,451,714,0.632,436,1458,646,203,176,441,738,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,San Diego State,Duke,49,68,San Diego State,36,11.81,4.24,2226,1939,1455,716,1864,0.384,181,598,0.303,326,469,0.695,351,1152,332,198,139,470,602,800,1916,0.418,189,591,0.32,437,694,0.63,439,1270,377,247,179,410,506,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,Gonzaga,Duke,52,66,Gonzaga,38,21.12,5.12,2989,2343,1525,841,2154,0.39,217,657,0.33,444,667,0.6659999999999999,403,1157,368,210,89,429,746,1084,2083,0.52,264,660,0.4,557,806,0.691,391,1441,620,226,126,397,637,Duke,39,24.97,9.87,3091,2502,1570,962,2281,0.42200000000000004,199,633,0.314,379,548,0.6920000000000001,428,1227,452,216,121,481,741,1099,2191,0.502,283,732,0.387,610,873,0.6990000000000001,445,1436,588,278,149,421,607
2015,Arizona State,UConn,68,61,Arizona State,34,9.52,6.66,2360,2263,1385,821,1821,0.451,188,519,0.36200000000000004,433,621,0.6970000000000001,274,1055,422,208,144,437,701,809,1818,0.445,231,660,0.35,511,766,0.667,365,1184,431,199,79,474,638,UConn,35,8.28,4.22,2243,2101,1405,738,1865,0.396,209,630,0.332,416,608,0.684,373,1142,376,194,128,388,581,800,1824,0.439,226,637,0.355,417,590,0.7070000000000001,331,1178,416,166,183,404,573
2015,Arizona State,Richmond,70,76,Arizona State,34,9.52,6.66,2360,2263,1385,821,1821,0.451,188,519,0.36200000000000004,433,621,0.6970000000000001,274,1055,422,208,144,437,701,809,1818,0.445,231,660,0.35,511,766,0.667,365,1184,431,199,79,474,638,Richmond,35,8.65,3.77,2313,2142,1430,768,1846,0.41600000000000004,164,541,0.303,442,618,0.715,392,1233,327,163,103,467,625,834,1821,0.45799999999999996,231,680,0.34,414,600,0.69,240,1025,469,242,116,346,595
