Year,Home,Away,Home_Score,Away_Score,Team_Home,G_Home,SRS_Home,SOS_Home,Tm._Home,Opp._Home,MP_Home,FG_opp_Home,FGA_opp_Home,FG%_opp_Home,3P_opp_Home,3PA_opp_Home,3P%_opp_Home,FT_opp_Home,FTA_opp_Home,FT%_opp_Home,ORB_opp_Home,TRB_opp_Home,AST_opp_Home,STL_opp_Home,BLK_opp_Home,TOV_opp_Home,PF_opp_Home,FG_Home,FGA_Home,FG%_Home,3P_Home,3PA_Home,3P%_Home,FT_Home,FTA_Home,FT%_Home,ORB_Home,TRB_Home,AST_Home,STL_Home,BLK_Home,TOV_Home,PF_Home,Team_Away,G_Away,SRS_Away,SOS_Away,Tm._Away,Opp._Away,MP_Away,FG_opp_Away,FGA_opp_Away,FG%_opp_Away,3P_opp_Away,3PA_opp_Away,3P%_opp_Away,FT_opp_Away,FTA_opp_Away,FT%_opp_Away,ORB_opp_Away,TRB_opp_Away,AST_opp_Away,STL_opp_Away,BLK_opp_Away,TOV_opp_Away,PF_opp_Away,FG_Away,FGA_Away,FG%_Away,3P_Away,3PA_Away,3P%_Away,FT_Away,FTA_Away,FT%_Away,ORB_Away,TRB_Away,AST_Away,STL_Away,BLK_Away,TOV_Away,PF_Away
2017,USC,Providence,75,71,USC,36,11.48,6.4,2816,2633,1445,973,2243,0.434,301,819,0.368,386,538,0.7170000000000001,408,1272,522,200,115,452,673,975,2139,0.456,283,782,0.36200000000000004,583,787,0.741,387,1286,550,252,190,398,571,Providence,33,11.24,7.84,2319,2207,1325,810,1840,0.44,207,631,0.32799999999999996,380,562,0.6759999999999999,322,1142,392,206,96,454,629,804,1795,0.44799999999999995,239,645,0.371,472,683,0.691,294,1101,471,218,98,412,569
2017,USC,SMU,66,65,USC,36,11.48,6.4,2816,2633,1445,973,2243,0.434,301,819,0.368,386,538,0.7170000000000001,408,1272,522,200,115,452,673,975,2139,0.456,283,782,0.36200000000000004,583,787,0.741,387,1286,550,252,190,398,571,SMU,35,18.71,4.45,2599,2100,1400,745,1928,0.386,282,878,0.321,328,474,0.6920000000000001,329,1035,415,172,105,409,633,914,1934,0.473,286,705,0.406,485,696,0.6970000000000001,416,1335,566,200,117,377,506
2017,USC,Baylor,78,82,USC,36,11.48,6.4,2816,2633,1445,973,2243,0.434,301,819,0.368,386,538,0.7170000000000001,408,1272,522,200,115,452,673,975,2139,0.456,283,782,0.36200000000000004,583,787,0.741,387,1286,550,252,190,398,571,Baylor,35,19.75,11.87,2550,2228,1400,794,1960,0.405,222,687,0.32299999999999995,418,586,0.713,351,1023,462,189,126,397,645,921,1956,0.47100000000000003,230,641,0.359,478,661,0.723,451,1329,544,180,166,469,617
2017,New Mexico State,Baylor,73,91,New Mexico State,34,4.66,-3.82,2678,2310,1365,827,1972,0.419,188,640,0.294,468,686,0.682,371,1124,359,178,65,466,736,913,1957,0.467,252,747,0.337,600,843,0.7120000000000001,436,1339,505,166,128,465,627,Baylor,35,19.75,11.87,2550,2228,1400,794,1960,0.405,222,687,0.32299999999999995,418,586,0.713,351,1023,462,189,126,397,645,921,1956,0.47100000000000003,230,641,0.359,478,661,0.723,451,1329,544,180,166,469,617
2017,South Carolina,Baylor,70,50,South Carolina,37,17.52,10.16,2707,2414,1505,789,1969,0.401,208,687,0.303,628,868,0.7240000000000001,382,1304,363,222,142,632,777,924,2197,0.42100000000000004,248,733,0.33799999999999997,611,874,0.6990000000000001,464,1346,468,288,142,480,751,Baylor,35,19.75,11.87,2550,2228,1400,794,1960,0.405,222,687,0.32299999999999995,418,586,0.713,351,1023,462,189,126,397,645,921,1956,0.47100000000000003,230,641,0.359,478,661,0.723,451,1329,544,180,166,469,617
2017,UC-Davis,North Carolina Central,67,63,UC-Davis,36,-5.21,-4.68,2525,2506,1455,889,2086,0.426,253,768,0.32899999999999996,475,666,0.713,347,1241,479,248,122,503,759,873,2008,0.435,221,635,0.348,558,828,0.674,364,1280,461,202,118,513,688,North Carolina Central,34,-3.18,-12.12,2542,2159,1360,788,2007,0.39299999999999996,210,724,0.29,373,576,0.648,416,1225,359,155,92,474,608,910,2005,0.45399999999999996,255,761,0.335,467,684,0.6829999999999999,397,1313,480,209,112,406,587
2017,UC-Davis,Kansas,62,100,UC-Davis,36,-5.21,-4.68,2525,2506,1455,889,2086,0.426,253,768,0.32899999999999996,475,666,0.713,347,1241,479,248,122,503,759,873,2008,0.435,221,635,0.348,558,828,0.674,364,1280,461,202,118,513,688,Kansas,36,23.53,12.23,2995,2588,1455,924,2200,0.42,268,753,0.35600000000000004,472,660,0.715,401,1234,461,245,132,483,673,1071,2193,0.488,318,787,0.40399999999999997,535,789,0.6779999999999999,428,1393,584,250,162,456,639
2017,Michigan State,Kansas,70,90,Michigan State,35,13.67,10.5,2515,2404,1405,832,2027,0.41,229,662,0.34600000000000003,511,704,0.726,349,1150,446,211,105,380,658,905,1927,0.47,273,732,0.373,432,646,0.669,328,1275,591,151,162,490,699,Kansas,36,23.53,12.23,2995,2588,1455,924,2200,0.42,268,753,0.35600000000000004,472,660,0.715,401,1234,461,245,132,483,673,1071,2193,0.488,318,787,0.40399999999999997,535,789,0.6779999999999999,428,1393,584,250,162,456,639
2017,Purdue,Kansas,66,98,Purdue,35,20.13,8.79,2790,2393,1415,902,2145,0.42100000000000004,242,728,0.332,347,491,0.7070000000000001,313,1088,451,228,109,411,666,980,2044,0.479,315,782,0.40299999999999997,515,680,0.757,344,1322,640,181,87,455,552,Kansas,36,23.53,12.23,2995,2588,1455,924,2200,0.42,268,753,0.35600000000000004,472,660,0.715,401,1234,461,245,132,483,673,1071,2193,0.488,318,787,0.40399999999999997,535,789,0.6779999999999999,428,1393,584,250,162,456,639
2017,Oregon,Kansas,74,60,Oregon,39,20.8,8.38,3076,2565,1565,932,2311,0.40299999999999997,273,873,0.313,428,595,0.7190000000000001,408,1274,456,186,133,516,742,1091,2270,0.48100000000000004,334,880,0.38,560,787,0.7120000000000001,412,1431,614,253,248,454,614,Kansas,36,23.53,12.23,2995,2588,1455,924,2200,0.42,268,753,0.35600000000000004,472,660,0.715,401,1234,461,245,132,483,673,1071,2193,0.488,318,787,0.40399999999999997,535,789,0.6779999999999999,428,1393,584,250,162,456,639
