Year,Home,Away,Home_Score,Away_Score,Team_Home,G_Home,SRS_Home,SOS_Home,Tm._Home,Opp._Home,MP_Home,FG_opp_Home,FGA_opp_Home,FG%_opp_Home,3P_opp_Home,3PA_opp_Home,3P%_opp_Home,FT_opp_Home,FTA_opp_Home,FT%_opp_Home,ORB_opp_Home,TRB_opp_Home,AST_opp_Home,STL_opp_Home,BLK_opp_Home,TOV_opp_Home,PF_opp_Home,FG_Home,FGA_Home,FG%_Home,3P_Home,3PA_Home,3P%_Home,FT_Home,FTA_Home,FT%_Home,ORB_Home,TRB_Home,AST_Home,STL_Home,BLK_Home,TOV_Home,PF_Home,Team_Away,G_Away,SRS_Away,SOS_Away,Tm._Away,Opp._Away,MP_Away,FG_opp_Away,FGA_opp_Away,FG%_opp_Away,3P_opp_Away,3PA_opp_Away,3P%_opp_Away,FT_opp_Away,FTA_opp_Away,FT%_opp_Away,ORB_opp_Away,TRB_opp_Away,AST_opp_Away,STL_opp_Away,BLK_opp_Away,TOV_opp_Away,PF_opp_Away,FG_Away,FGA_Away,FG%_Away,3P_Away,3PA_Away,3P%_Away,FT_Away,FTA_Away,FT%_Away,ORB_Away,TRB_Away,AST_Away,STL_Away,BLK_Away,TOV_Away,PF_Away
2011,VCU,USC,59,46,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,USC,34,11.52,7.97,2252,2131.0,1365,741,1810,0.409,191,570,0.335,458,653,0.701,324,1122,342,168,99,404,599,813,1832,0.444,204,577,0.354,422,648,0.6509999999999999,340,1153,402,199,104,390,589
2011,VCU,Georgetown,74,56,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,Georgetown,32,14.61,10.39,2258,2123.0,1285,737,1763,0.418,176,522,0.337,473,669,0.7070000000000001,361,999,393,226,122,363,544,809,1703,0.475,223,631,0.353,417,568,0.7340000000000001,324,1081,481,193,139,433,603
2011,VCU,Purdue,94,76,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,Purdue,34,19.36,8.69,2466,2103.0,1365,770,1858,0.414,169,518,0.326,394,565,0.6970000000000001,349,1143,427,198,110,478,633,875,1957,0.447,235,645,0.364,481,673,0.715,380,1207,538,211,141,354,605
2011,St. Peter's,Purdue,43,65,St. Peter's,34,-0.28,-1.08,2069,2042.0,1366,683,1818,0.376,175,572,0.306,501,765,0.655,431,1243,359,243,132,484,660,713,1782,0.4,197,573,0.344,446,693,0.644,384,1209,383,263,154,511,662,Purdue,34,19.36,8.69,2466,2103.0,1365,770,1858,0.414,169,518,0.326,394,565,0.6970000000000001,349,1143,427,198,110,478,633,875,1957,0.447,235,645,0.364,481,673,0.715,380,1207,538,211,141,354,605
2011,VCU,Florida State,72,71,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,Florida State,34,13.48,6.45,2348,2109.0,1365,696,1918,0.363,233,761,0.306,484,696,0.695,403,1167,383,251,109,516,675,827,1903,0.435,212,634,0.33399999999999996,482,725,0.665,422,1332,423,288,203,541,651
2011,Notre Dame,Florida State,57,71,Notre Dame,34,18.17,8.43,2558,2227.0,1380,815,1996,0.408,234,662,0.353,363,511,0.71,372,1111,457,173,113,351,697,843,1832,0.46,273,708,0.386,599,827,0.7240000000000001,371,1261,563,156,128,364,517,Florida State,34,13.48,6.45,2348,2109.0,1365,696,1918,0.363,233,761,0.306,484,696,0.695,403,1167,383,251,109,516,675,827,1903,0.435,212,634,0.33399999999999996,482,725,0.665,422,1332,423,288,203,541,651
2011,Texas A&M,Florida State,50,57,Texas A&M,33,12.62,5.94,2254,2009.0,1340,702,1703,0.41200000000000003,179,566,0.316,426,619,0.688,321,988,368,208,146,441,686,758,1719,0.441,181,534,0.33899999999999997,557,799,0.6970000000000001,412,1193,444,215,51,426,602,Florida State,34,13.48,6.45,2348,2109.0,1365,696,1918,0.363,233,761,0.306,484,696,0.695,403,1167,383,251,109,516,675,827,1903,0.435,212,634,0.33399999999999996,482,725,0.665,422,1332,423,288,203,541,651
2011,VCU,Kansas,71,61,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,Kansas,38,24.1,7.62,3084,2458.0,1525,862,2188,0.39399999999999996,225,756,0.298,509,697,0.73,397,1172,428,229,103,535,735,1114,2193,0.508,271,710,0.382,585,862,0.679,449,1475,674,295,153,507,666
2011,Richmond,Kansas,57,77,Richmond,37,11.23,2.79,2577,2265.0,1490,832,2053,0.405,188,614,0.306,413,601,0.687,441,1300,415,172,97,454,655,922,2007,0.45899999999999996,287,735,0.39,446,649,0.687,344,1222,548,220,155,383,587,Kansas,38,24.1,7.62,3084,2458.0,1525,862,2188,0.39399999999999996,225,756,0.298,509,697,0.73,397,1172,428,229,103,535,735,1114,2193,0.508,271,710,0.382,585,862,0.679,449,1475,674,295,153,507,666
2011,VCU,Butler,62,70,VCU,40,8.56,3.78,2864,2673.0,1620,971,2200,0.441,222,661,0.336,509,751,0.6779999999999999,496,1455,518,234,150,584,747,968,2228,0.434,339,917,0.37,589,824,0.715,428,1292,583,328,140,452,735,Butler,38,11.53,5.02,2707,2437.0,1540,845,1994,0.424,229,707,0.324,518,771,0.672,351,1220,409,201,112,472,747,919,2122,0.433,289,822,0.35200000000000004,580,799,0.726,431,1337,452,226,61,416,718
