Year,Home,Away,Home_Score,Away_Score,Rk_Home,Team_Home,Conf_Home,G_Home,Rec_Home,AdjOE_Home,AdjOE Rank_Home,AdjDE_Home,AdjDE Rank_Home,Barthag_Home,Barthag Rank_Home,EFG%_Home,EFG% Rank_Home,EFGD%_Home,EFGD% Rank_Home,TOR_Home,TOR Rank_Home,TORD_Home,TORD Rank_Home,ORB_Home,ORB Rank_Home,DRB_Home,DRB Rank_Home,FTR_Home,FTR Rank_Home,FTRD_Home,FTRD Rank_Home,2P%_Home,2P% Rank_Home,2P%D_Home,2P%D Rank_Home,3P%_Home,3P% Rank_Home,3P%D_Home,3P%D Rank_Home,Adj T._Home,Adj T. Rank_Home,WAB_Home,WAB Rank_Home,Rk_Away,Team_Away,Conf_Away,G_Away,Rec_Away,AdjOE_Away,AdjOE Rank_Away,AdjDE_Away,AdjDE Rank_Away,Barthag_Away,Barthag Rank_Away,EFG%_Away,EFG% Rank_Away,EFGD%_Away,EFGD% Rank_Away,TOR_Away,TOR Rank_Away,TORD_Away,TORD Rank_Away,ORB_Away,ORB Rank_Away,DRB_Away,DRB Rank_Away,FTR_Away,FTR Rank_Away,FTRD_Away,FTRD Rank_Away,2P%_Away,2P% Rank_Away,2P%D_Away,2P%D Rank_Away,3P%_Away,3P% Rank_Away,3P%D_Away,3P%D Rank_Away,Adj T._Away,Adj T. Rank_Away,WAB_Away,WAB Rank_Away
2010,VCU,Saint Louis,71,65,53,VCU,CAA,36,27-9,112.6,30,97.4,92,0.842,53,52.2,44,46.9,81,17.9,48,20.8,133,36.4,51,33.7,222,35.3,236,30.6,41,50.9,54,47.5,158,36.6,66,30.2,19,69.3,76,-2.7,83,92,Saint Louis,A10,35,22-13,98.9,211,90.8,20,0.7271,92,49.6,131,44.0,10,20.3,164,21.1,118,26.9,322,32.8,179,35.5,229,33.7,92,50.6,66,44.3,38,32.0,256,28.9,5,63.8,303,-2.9,84
2010,Harvard,Appalachian State,71,93,124,Harvard,Ivy,28,20-8,105.6,112,101.1,165,0.6247,124,53.8,19,47.5,106,22.4,283,21.7,78,30.9,225,30.6,82,44.8,36,41.6,252,53.6,11,45.8,88,36.1,79,34.1,169,68.6,103,-2.1,70,136,Appalachian State,SC,34,22-12,107.4,78,103.9,226,0.5962,136,54.1,17,48.9,161,21.7,247,15.6,343,35.2,83,27.3,11,40.3,104,32.7,71,50.9,54,46.5,120,40.0,8,35.1,218,66.8,198,-5.5,122
2010,Pacific,Appalachian State,64,56,95,Pacific,BW,35,23-12,104.2,138,96.2,74,0.7148,95,50.1,103,46.6,68,17.9,48,18.4,272,32.6,176,28.9,36,35.6,222,37.9,180,49.3,105,43.7,27,34.4,154,34.9,212,61.6,334,-5.7,125,136,Appalachian State,SC,34,22-12,107.4,78,103.9,226,0.5962,136,54.1,17,48.9,161,21.7,247,15.6,343,35.2,83,27.3,11,40.3,104,32.7,71,50.9,54,46.5,120,40.0,8,35.1,218,66.8,198,-5.5,122
2010,Illinois,Stony Brook,76,66,55,Illinois,B10,36,21-15,108.1,69,93.6,42,0.8398,55,50.1,103,46.4,58,18.1,59,17.7,305,32.2,187,30.2,69,27.3,341,31.8,61,49.8,89,45.2,68,34.0,179,32.1,69,67.9,143,-0.8,58,172,Stony Brook,AE,31,21-10,101.5,168,101.7,180,0.4937,172,48.3,184,48.5,149,19.2,109,20.8,133,32.6,176,28.8,32,37.5,168,33.0,80,45.9,235,45.9,92,35.8,93,35.1,218,66.8,202,-5.6,123
2010,Illinois State,Dayton,42,63,100,Illinois State,MVC,33,22-11,105.1,118,97.4,94,0.7044,100,50.1,103,48.7,155,19.9,141,20.7,142,34.4,108,27.9,19,40.4,102,31.4,48,50.7,63,47.2,142,32.7,230,34.2,173,65.9,236,-2.7,82,37,Dayton,A10,37,25-12,106.1,101,88.9,8,0.8843,37,50.6,87,44.7,24,21.3,226,20.7,142,34.3,112,27.4,13,38.5,136,40.8,233,50.0,81,44.0,34,34.5,146,30.7,29,66.7,210,-2.1,71
2010,IUPUI,Hofstra,74,60,106,IUPUI,Sum,34,23-11,107.6,74,100.7,157,0.6817,106,54.9,11,49.6,195,21.1,208,21.1,118,32.7,170,32.7,171,42.8,64,30.1,35,54.1,9,48.0,184,38.0,34,35.1,218,66.2,223,-4.4,103,118,Hofstra,CAA,33,18-15,101.2,176,96.5,80,0.6331,118,45.1,307,44.2,14,19.7,132,19.0,248,37.3,34,31.8,127,31.5,309,49.5,330,43.9,297,44.4,39,32.3,244,29.2,6,70.3,50,-7.4,154
2010,Middle Tennessee,Missouri State,79,87,164,Middle Tennessee,SB,31,17-14,100.4,188,99.7,139,0.5195,164,49.6,131,50.1,219,20.2,159,21.9,72,30.6,237,26.3,2,37.4,170,50.0,333,47.1,200,50.3,277,37.1,54,33.1,112,65.9,237,-8.2,169,68,Missouri State,MVC,36,24-12,111.1,44,98.8,116,0.7942,68,51.2,74,49.3,177,17.3,30,19.7,211,33.2,155,27.6,16,36.3,207,36.8,157,49.3,105,46.0,98,36.6,66,37.6,312,65.9,238,-4.5,107
2010,Pacific,Missouri State,65,78,95,Pacific,BW,35,23-12,104.2,138,96.2,74,0.7148,95,50.1,103,46.6,68,17.9,48,18.4,272,32.6,176,28.9,36,35.6,222,37.9,180,49.3,105,43.7,27,34.4,154,34.9,212,61.6,334,-5.7,125,68,Missouri State,MVC,36,24-12,111.1,44,98.8,116,0.7942,68,51.2,74,49.3,177,17.3,30,19.7,211,33.2,155,27.6,16,36.3,207,36.8,157,49.3,105,46.0,98,36.6,66,37.6,312,65.9,238,-4.5,107
2010,Louisiana Tech,Missouri State,40,69,119,Louisiana Tech,WAC,35,24-11,102.9,149,98.2,106,0.632,119,50.0,114,49.3,177,19.1,102,19.6,218,35.0,87,31.8,127,37.4,170,28.4,15,49.8,89,47.6,165,33.8,187,35.4,235,68.8,91,-2.5,78,68,Missouri State,MVC,36,24-12,111.1,44,98.8,116,0.7942,68,51.2,74,49.3,177,17.3,30,19.7,211,33.2,155,27.6,16,36.3,207,36.8,157,49.3,105,46.0,98,36.6,66,37.6,312,65.9,238,-4.5,107
2010,Creighton,Missouri State,61,67,107,Creighton,MVC,34,18-16,107.3,81,100.4,154,0.6809,107,50.1,103,47.8,116,18.3,62,17.6,308,30.6,237,30.6,82,37.1,182,37.0,166,49.9,84,46.3,113,33.6,195,33.7,144,67.1,183,-6.3,131,68,Missouri State,MVC,36,24-12,111.1,44,98.8,116,0.7942,68,51.2,74,49.3,177,17.3,30,19.7,211,33.2,155,27.6,16,36.3,207,36.8,157,49.3,105,46.0,98,36.6,66,37.6,312,65.9,238,-4.5,107
2010,Nevada,Wichita State,74,70,81,Nevada,WAC,33,20-13,112.1,35,101.6,178,0.7558,81,53.4,26,48.7,155,16.7,17,15.7,342,32.0,197,32.2,150,34.3,262,31.8,61,53.0,17,47.1,135,36.3,75,35.2,224,69.7,65,-3.9,92,69,Wichita State,MVC,34,24-10,108.0,71,96.0,71,0.7936,69,50.9,81,47.8,116,20.4,175,21.3,98,34.3,112,26.5,4,37.6,166,42.8,269,49.3,105,46.4,117,35.9,88,33.9,155,65.7,242,-0.4,56
2010,Nevada,Rhode Island,83,85,81,Nevada,WAC,33,20-13,112.1,35,101.6,178,0.7558,81,53.4,26,48.7,155,16.7,17,15.7,342,32.0,197,32.2,150,34.3,262,31.8,61,53.0,17,47.1,135,36.3,75,35.2,224,69.7,65,-3.9,92,64,Rhode Island,A10,36,26-10,112.0,36,99.1,123,0.8038,64,49.8,126,50.9,263,15.8,5,22.4,52,35.3,78,36.0,295,33.5,280,30.0,33,49.7,95,50.7,288,33.3,207,34.2,173,68.5,114,0.2,47
2010,Northwestern,Rhode Island,64,76,85,Northwestern,B10,34,20-14,113.1,29,103.1,209,0.7426,85,52.1,48,48.3,139,17.3,30,20.3,173,30.8,227,34.1,237,35.1,242,41.7,255,50.6,66,48.8,212,35.7,98,31.7,58,63.7,304,-1.9,66,64,Rhode Island,A10,36,26-10,112.0,36,99.1,123,0.8038,64,49.8,126,50.9,263,15.8,5,22.4,52,35.3,78,36.0,295,33.5,280,30.0,33,49.7,95,50.7,288,33.3,207,34.2,173,68.5,114,0.2,47
2010,UNC,Rhode Island,68,67,71,UNC,ACC,37,20-17,105.9,107,94.3,53,0.7908,71,48.0,201,47.1,87,20.8,189,18.8,256,39.0,14,32.7,171,37.3,175,24.5,3,47.6,177,44.9,57,32.8,225,34.3,181,71.7,23,-2.7,81,64,Rhode Island,A10,36,26-10,112.0,36,99.1,123,0.8038,64,49.8,126,50.9,263,15.8,5,22.4,52,35.3,78,36.0,295,33.5,280,30.0,33,49.7,95,50.7,288,33.3,207,34.2,173,68.5,114,0.2,47
2010,Pacific,Loyola Marymount,86,76,95,Pacific,BW,35,23-12,104.2,138,96.2,74,0.7148,95,50.1,103,46.6,68,17.9,48,18.4,272,32.6,176,28.9,36,35.6,222,37.9,180,49.3,105,43.7,27,34.4,154,34.9,212,61.6,334,-5.7,125,163,Loyola Marymount,WCC,33,17-16,106.9,88,106.1,263,0.5208,163,50.4,94,49.6,195,18.3,62,18.8,256,34.0,127,35.3,284,39.8,113,41.0,237,48.1,154,46.2,108,37.8,37,38.4,325,70.3,47,-7.9,164
2010,Pacific,Northern Colorado,63,59,95,Pacific,BW,35,23-12,104.2,138,96.2,74,0.7148,95,50.1,103,46.6,68,17.9,48,18.4,272,32.6,176,28.9,36,35.6,222,37.9,180,49.3,105,43.7,27,34.4,154,34.9,212,61.6,334,-5.7,125,138,Northern Colorado,BSky,31,23-8,102.8,151,99.6,136,0.5916,138,51.4,62,50.0,214,18.5,76,23.4,24,29.8,266,29.9,61,47.7,13,40.8,233,47.8,167,47.5,158,38.2,27,36.2,269,68.6,101,-3.7,86
2010,Portland,Northern Colorado,73,81,94,Portland,WCC,30,19-11,108.5,65,100.0,146,0.719,94,53.6,23,50.8,259,20.2,159,21.2,109,34.1,123,31.7,121,37.3,175,36.9,164,48.8,128,49.7,248,41.3,4,35.2,224,64.4,289,-2.5,80,138,Northern Colorado,BSky,31,23-8,102.8,151,99.6,136,0.5916,138,51.4,62,50.0,214,18.5,76,23.4,24,29.8,266,29.9,61,47.7,13,40.8,233,47.8,167,47.5,158,38.2,27,36.2,269,68.6,101,-3.7,86
2010,Quinnipiac,Virginia Tech,61,81,201,Quinnipiac,NEC,33,23-10,102.0,160,105.0,241,0.4175,201,48.2,191,47.1,87,19.9,141,20.5,157,40.8,5,29.3,44,40.2,106,38.7,200,47.5,182,44.4,39,33.9,182,35.2,224,68.8,90,-6.4,134,45,Virginia Tech,ACC,34,25-9,107.4,79,91.6,25,0.8609,45,46.6,264,44.6,21,17.7,43,22.1,64,35.6,67,34.0,233,42.9,62,35.1,123,46.8,206,44.4,39,30.7,299,30.0,13,68.1,133,2.2,29
2010,UConn,Virginia Tech,63,65,56,UConn,BE,34,18-16,106.6,93,92.4,33,0.8371,56,48.2,191,44.2,14,21.8,252,18.1,286,38.7,18,35.2,281,44.2,45,26.6,9,48.6,137,42.8,14,31.0,293,31.6,53,68.7,98,-2.4,76,45,Virginia Tech,ACC,34,25-9,107.4,79,91.6,25,0.8609,45,46.6,264,44.6,21,17.7,43,22.1,64,35.6,67,34.0,233,42.9,62,35.1,123,46.8,206,44.4,39,30.7,299,30.0,13,68.1,133,2.2,29
2010,Rhode Island,Virginia Tech,79,71,64,Rhode Island,A10,36,26-10,112.0,36,99.1,123,0.8038,64,49.8,126,50.9,263,15.8,5,22.4,52,35.3,78,36.0,295,33.5,280,30.0,33,49.7,95,50.7,288,33.3,207,34.2,173,68.5,114,0.2,47,45,Virginia Tech,ACC,34,25-9,107.4,79,91.6,25,0.8609,45,46.6,264,44.6,21,17.7,43,22.1,64,35.6,67,34.0,233,42.9,62,35.1,123,46.8,206,44.4,39,30.7,299,30.0,13,68.1,133,2.2,29
2010,St. John's (NY),Memphis,71,73,57,St. John's (NY),BE,33,17-16,106.9,90,92.9,37,0.8328,57,47.3,238,48.1,134,18.7,88,20.4,164,35.5,69,30.8,90,31.6,307,34.9,119,46.1,229,45.7,82,33.5,199,35.9,260,65.8,241,-2.3,73,52,Memphis,CUSA,34,24-10,114.4,22,98.8,119,0.8433,52,53.6,23,46.5,63,17.1,24,22.4,52,32.1,190,36.3,302,44.4,42,41.2,243,50.6,66,45.4,76,38.8,19,32.9,103,66.7,208,-0.9,59
2010,Troy,Ole Miss,65,84,185,Troy,SB,30,17-13,103.3,145,104.4,234,0.4684,185,52.3,43,50.7,255,18.0,54,18.6,264,30.6,237,34.1,237,28.5,333,29.9,30,51.6,39,48.2,190,35.7,98,36.6,282,67.0,188,-6.8,138,50,Ole Miss,SEC,35,24-11,111.9,38,96.5,79,0.8456,50,51.6,56,46.4,58,17.0,21,19.8,204,34.7,94,33.2,198,33.4,282,38.2,187,50.3,75,44.6,48,36.1,79,33.4,127,69.8,61,0.4,46
2010,Memphis,Ole Miss,81,90,52,Memphis,CUSA,34,24-10,114.4,22,98.8,119,0.8433,52,53.6,23,46.5,63,17.1,24,22.4,52,32.1,190,36.3,302,44.4,42,41.2,243,50.6,66,45.4,76,38.8,19,32.9,103,66.7,208,-0.9,59,50,Ole Miss,SEC,35,24-11,111.9,38,96.5,79,0.8456,50,51.6,56,46.4,58,17.0,21,19.8,204,34.7,94,33.2,198,33.4,282,38.2,187,50.3,75,44.6,48,36.1,79,33.4,127,69.8,61,0.4,46
2010,Dayton,Ole Miss,68,63,37,Dayton,A10,37,25-12,106.1,101,88.9,8,0.8843,37,50.6,87,44.7,24,21.3,226,20.7,142,34.3,112,27.4,13,38.5,136,40.8,233,50.0,81,44.0,34,34.5,146,30.7,29,66.7,210,-2.1,71,50,Ole Miss,SEC,35,24-11,111.9,38,96.5,79,0.8456,50,51.6,56,46.4,58,17.0,21,19.8,204,34.7,94,33.2,198,33.4,282,38.2,187,50.3,75,44.6,48,36.1,79,33.4,127,69.8,61,0.4,46
2010,Texas Tech,Ole Miss,87,90,72,Texas Tech,B12,35,19-16,107.9,72,96.1,73,0.7902,72,48.5,178,47.8,116,18.5,76,19.8,204,32.1,190,35.0,273,42.8,64,41.0,237,46.1,229,47.4,152,37.1,54,32.4,78,71.9,19,-1.9,67,50,Ole Miss,SEC,35,24-11,111.9,38,96.5,79,0.8456,50,51.6,56,46.4,58,17.0,21,19.8,204,34.7,94,33.2,198,33.4,282,38.2,187,50.3,75,44.6,48,36.1,79,33.4,127,69.8,61,0.4,46
2010,Tulsa,Kent State,74,75,83,Tulsa,CUSA,34,22-12,106.1,102,96.7,81,0.7439,83,50.1,103,44.1,13,19.7,132,15.1,344,33.8,135,27.9,19,46.8,17,36.4,145,49.1,114,43.3,19,35.4,113,31.0,40,67.0,186,-1.5,62,101,Kent State,MAC,33,23-10,104.4,130,97.0,85,0.6989,101,48.2,191,48.4,144,17.6,40,22.5,48,32.2,187,30.7,85,39.2,121,37.8,178,48.4,144,48.5,203,31.8,262,32.1,69,68.3,127,-2.1,72
2010,Weber State,Cincinnati,62,76,132,Weber State,BSky,29,18-11,106.5,95,102.4,193,0.609,132,51.3,71,49.7,200,18.1,59,19.7,211,33.4,149,29.3,44,40.9,90,41.8,259,49.8,89,47.5,158,35.7,98,36.4,277,68.7,97,-4.5,105,65,Cincinnati,BE,35,19-16,105.8,110,93.7,45,0.8018,65,47.6,223,47.2,92,19.4,122,18.0,292,38.3,24,29.4,48,32.2,300,36.0,138,49.5,101,45.1,62,29.1,330,34.0,162,66.6,215,-1.6,63
2010,Dayton,Cincinnati,81,66,37,Dayton,A10,37,25-12,106.1,101,88.9,8,0.8843,37,50.6,87,44.7,24,21.3,226,20.7,142,34.3,112,27.4,13,38.5,136,40.8,233,50.0,81,44.0,34,34.5,146,30.7,29,66.7,210,-2.1,71,65,Cincinnati,BE,35,19-16,105.8,110,93.7,45,0.8018,65,47.6,223,47.2,92,19.4,122,18.0,292,38.3,24,29.4,48,32.2,300,36.0,138,49.5,101,45.1,62,29.1,330,34.0,162,66.6,215,-1.6,63
2010,Kentucky,ETSU,100,71,4,Kentucky,SEC,38,35-3,114.5,20,87.7,5,0.9553,4,53.0,32,43.1,3,20.3,164,19.7,211,40.9,4,31.8,127,43.6,53,29.7,25,54.5,6,41.1,5,33.1,219,31.3,46,69.6,70,8.6,2,167,ETSU,ASun,34,19-15,97.8,231,97.6,96,0.5054,167,47.7,216,48.6,154,21.1,208,24.0,14,35.0,87,33.7,222,40.6,97,39.9,225,48.0,158,47.8,173,31.2,282,33.2,116,68.5,107,-8.1,168
2010,Kentucky,Cornell,62,45,4,Kentucky,SEC,38,35-3,114.5,20,87.7,5,0.9553,4,53.0,32,43.1,3,20.3,164,19.7,211,40.9,4,31.8,127,43.6,53,29.7,25,54.5,6,41.1,5,33.1,219,31.3,46,69.6,70,8.6,2,51,Cornell,Ivy,32,27-5,116.7,9,100.7,159,0.8453,51,56.5,3,48.1,134,18.6,84,20.7,142,32.1,190,29.9,61,29.1,327,38.5,195,51.1,52,46.6,124,43.2,1,34.3,181,65.7,247,1.9,32
2010,Temple,Cornell,65,78,21,Temple,A10,35,29-6,107.2,85,87.7,4,0.9091,21,49.1,151,43.0,2,16.8,18,18.1,286,32.4,185,27.9,19,27.4,339,26.9,10,48.4,144,43.1,16,33.7,190,28.5,3,61.5,335,5.3,11,51,Cornell,Ivy,32,27-5,116.7,9,100.7,159,0.8453,51,56.5,3,48.1,134,18.6,84,20.7,142,32.1,190,29.9,61,29.1,327,38.5,195,51.1,52,46.6,124,43.2,1,34.3,181,65.7,247,1.9,32
2010,Wisconsin,Cornell,69,87,9,Wisconsin,B10,33,24-9,115.1,18,90.7,19,0.9394,9,51.4,62,46.8,75,14.5,2,19.9,198,30.2,252,26.4,3,32.5,295,36.0,138,50.0,81,45.1,62,35.7,98,34.3,181,60.4,340,3.9,18,51,Cornell,Ivy,32,27-5,116.7,9,100.7,159,0.8453,51,56.5,3,48.1,134,18.6,84,20.7,142,32.1,190,29.9,61,29.1,327,38.5,195,51.1,52,46.6,124,43.2,1,34.3,181,65.7,247,1.9,32
2010,Lehigh,Kansas,74,90,182,Lehigh,Pat,33,22-11,104.3,131,105.3,247,0.4738,182,51.4,62,48.7,155,18.4,69,19.4,228,29.8,266,29.5,51,43.1,58,30.9,43,47.8,167,47.0,133,39.9,9,34.7,200,70.6,42,-6.8,141,2,Kansas,B12,36,33-3,120.0,2,89.6,11,0.9664,2,55.1,9,43.2,4,18.7,88,20.0,190,38.4,23,31.7,121,41.3,85,31.4,48,52.7,19,40.1,1,40.4,7,33.1,112,68.5,110,11.7,1
2010,Northern Iowa,Kansas,69,67,28,Northern Iowa,MVC,35,30-5,108.3,67,89.4,9,0.9007,28,49.6,131,46.6,68,17.9,48,20.4,164,30.7,231,26.8,6,37.0,183,28.8,18,47.5,182,44.7,50,35.4,113,33.3,119,60.2,342,3.7,20,2,Kansas,B12,36,33-3,120.0,2,89.6,11,0.9664,2,55.1,9,43.2,4,18.7,88,20.0,190,38.4,23,31.7,121,41.3,85,31.4,48,52.7,19,40.1,1,40.4,7,33.1,112,68.5,110,11.7,1
2010,North Texas,Kansas State,62,82,183,North Texas,SB,31,22-9,101.4,170,102.4,192,0.4721,183,50.4,94,47.8,116,21.2,219,18.2,279,32.7,170,30.5,78,52.9,1,32.7,71,50.9,54,47.3,146,32.8,225,32.9,103,68.5,112,-3.9,90,6,Kansas State,B12,36,28-8,115.9,13,90.5,18,0.9451,6,50.6,87,46.8,75,19.9,141,23.5,21,40.6,7,34.0,233,50.3,4,47.3,312,49.0,117,45.2,68,36.1,79,33.7,144,70.5,46,6.8,6
2010,Xavier,Kansas State,96,101,20,Xavier,A10,35,26-9,115.6,15,94.5,55,0.9104,20,52.2,44,45.6,42,18.0,54,17.8,297,35.2,83,29.9,61,41.9,75,32.9,77,50.1,79,46.0,98,37.7,39,29.8,10,69.8,62,2.8,25,6,Kansas State,B12,36,28-8,115.9,13,90.5,18,0.9451,6,50.6,87,46.8,75,19.9,141,23.5,21,40.6,7,34.0,233,50.3,4,47.3,312,49.0,117,45.2,68,36.1,79,33.7,144,70.5,46,6.8,6
2010,Villanova,Robert Morris,73,70,18,Villanova,BE,33,25-8,116.5,12,95.2,63,0.9112,18,52.2,44,47.4,99,18.9,96,21.1,118,37.7,30,32.0,139,43.9,49,49.1,329,50.3,75,45.5,78,37.3,48,33.6,140,72.3,15,5.5,10,187,Robert Morris,NEC,35,23-12,99.0,209,100.3,150,0.4628,187,48.9,160,46.9,81,21.9,260,23.1,33,34.6,100,32.5,165,46.0,21,47.8,318,46.7,209,46.0,98,36.1,79,32.1,69,67.2,176,-6.5,135
2010,Villanova,Saint Mary's,68,75,18,Villanova,BE,33,25-8,116.5,12,95.2,63,0.9112,18,52.2,44,47.4,99,18.9,96,21.1,118,37.7,30,32.0,139,43.9,49,49.1,329,50.3,75,45.5,78,37.3,48,33.6,140,72.3,15,5.5,10,42,Saint Mary's,WCC,33,27-6,114.7,19,97.3,91,0.8693,42,55.3,7,46.1,53,17.1,24,16.0,340,34.3,112,31.1,101,32.7,294,30.2,37,52.2,25,46.3,113,40.6,6,30.2,19,67.6,159,1.9,31
